epoch,loss,returns,fireworks,lives,epi_length,num_epis,batch_size,illegal_moves,prob0
45500,0.0,-6.0,1.2526547410415196,0.0,4.2526547410415185,118.26666666666667,502.6,0.0,0.0
45600,0.0,-6.0,1.2500958619198912,0.0,4.250095861919892,118.41,502.93,0.0,0.0
45700,0.0,-6.0,1.2652769725873692,0.0,4.265276972587369,118.0,502.94,0.0,0.0
45800,0.0,-6.0,1.265620770776804,0.0,4.2656207707768035,117.99,502.95,0.0,0.0
45900,0.0,-6.0,1.258717332946925,0.0,4.258717332946924,118.17,502.93,0.0,0.0
46000,0.0,-6.0,1.2590302041664627,0.0,4.259030204166463,118.18,502.99,0.0,0.0
46100,0.0,-6.0,1.2578395677957692,0.0,4.257839567795769,118.19,502.77,0.0,0.0
46200,0.0,-6.0,1.2620296215835094,0.0,4.262029621583509,118.16,503.1,0.0,0.0
46300,0.0,-6.0,1.2425935708907219,0.0,4.2425935708907225,118.62,502.87,0.0,0.0
46400,0.0,-6.0,1.2502300781844027,0.0,4.250230078184402,118.35,502.69,0.0,0.0
46500,0.0,-6.0,1.2736022157831544,0.0,4.273602215783154,117.75,502.74,0.0,0.0
46600,0.0,-6.0,1.249503821768359,0.0,4.249503821768359,118.39,502.75,0.0,0.0
46700,0.0,-6.0,1.2865975383501111,0.0,4.286597538350111,117.42,502.83,0.0,0.0
46800,0.0,-6.0,1.2581370823843532,0.0,4.258137082384354,118.15,502.79,0.0,0.0
46900,0.0,-6.0,1.2555476065501225,0.0,4.255547606550123,118.21,502.73,0.0,0.0
47000,0.0,-6.0,1.2405812533872824,0.0,4.2405812533872815,118.64,502.69,0.0,0.0
47100,0.0,-6.0,1.2729852301655922,0.0,4.272985230165593,117.75,502.79,0.0,0.0
47200,0.0,-6.0,1.2713600194511196,0.0,4.271360019451119,117.87,502.92,0.0,0.0
47300,0.0,-6.0,1.2495794758325092,0.0,4.249579475832508,118.4,502.84,0.0,0.0
47400,0.0,-6.0,1.2759127174290028,0.0,4.275912717429003,117.7,502.93,0.0,0.0
47500,0.0,-6.0,1.2656838980527174,0.0,4.265683898052718,117.97,502.81,0.0,0.0
47600,0.0,-6.0,1.2820207260673642,0.0,4.282020726067364,117.56,503.1,0.0,0.0
47700,0.0,-6.0,1.2584532794583019,0.0,4.258453279458301,118.14,502.78,0.0,0.0
47800,0.0,-6.0,1.2796198450314205,0.0,4.27961984503142,117.64,503.05,0.0,0.0
47900,0.0,-6.0,1.2561969311455625,0.0,4.2561969311455625,118.19,502.65,0.0,0.0
48000,0.0,-6.0,1.2390191160624333,0.0,4.239019116062433,118.68,502.69,0.0,0.0
48100,0.0,-6.0,1.2529111420789045,0.0,4.252911142078904,118.35,502.91,0.0,0.0
48200,0.0,-6.0,1.2612151908897904,0.0,4.26121519088979,118.1,502.86,0.0,0.0
48300,0.0,-6.0,1.259405477011618,0.0,4.259405477011618,118.12,502.84,0.0,0.0
48400,0.0,-6.0,1.2604283981778126,0.0,4.260428398177813,118.1,502.74,0.0,0.0
48500,0.0,-6.0,1.2628910502596091,0.0,4.26289105025961,118.05,502.87,0.0,0.0
48600,0.0,-6.0,1.264378724332409,0.0,4.264378724332408,118.01,502.91,0.0,0.0
48700,0.0,-6.0,1.259466864573493,0.0,4.259466864573493,118.15,502.85,0.0,0.0
48800,0.0,-6.0,1.2803014247804618,0.0,4.280301424780462,117.56,502.81,0.0,0.0
48900,0.0,-6.0,1.2700902221950714,0.0,4.270090222195071,117.83,502.81,0.0,0.0
49000,0.0,-6.0,1.2653271464312403,0.0,4.26532714643124,117.98,502.84,0.0,0.0
49100,0.0,-6.0,1.253781272092637,0.0,4.253781272092637,118.36,503.05,0.0,0.0
49200,0.0,-6.0,1.242516401094082,0.0,4.242516401094082,118.57,502.71,0.0,0.0
49300,0.0,-6.0,1.272742230857749,0.0,4.272742230857749,117.8,502.93,0.0,0.0
49400,0.0,-6.0,1.2405935158626293,0.0,4.24059351586263,118.65,502.76,0.0,0.0
49500,0.0,-6.0,1.2564752546861115,0.0,4.256475254686112,118.21,502.73,0.0,0.0
49600,0.0,-6.0,1.2658583311839373,0.0,4.265858331183936,117.96,502.87,0.0,0.0
49700,0.0,-6.0,1.268139348752139,0.0,4.268139348752139,117.89,502.7,0.0,0.0
49800,0.0,-6.0,1.2587660742042366,0.0,4.258766074204236,118.2,502.98,0.0,0.0
49900,0.0,-6.0,1.2682223758430256,0.0,4.268222375843026,117.81,502.48,0.0,0.0
50000,0.0,-6.0,1.2681918636674652,0.0,4.2681918636674645,117.9,502.84,0.0,0.0
50100,0.0,-6.0,1.2589375676570491,0.0,4.258937567657048,118.12,502.72,0.0,0.0
50200,0.0,-6.0,1.2441868042688227,0.0,4.244186804268822,118.61,503.03,0.0,0.0
50300,0.0,-6.0,1.2666441196834253,0.0,4.266644119683425,117.9,502.71,0.0,0.0
50400,0.0,-6.0,1.2212253859113358,0.0,4.221225385911335,119.18,502.71,0.0,0.0
50500,0.0,-6.0,1.2474352197829253,0.0,4.2474352197829255,118.4,502.5,0.0,0.0
50600,0.0,-6.0,1.2636191255699074,0.0,4.263619125569907,118.01,502.8,0.0,0.0
50700,0.0,-6.0,1.2573597814528343,0.0,4.257359781452834,118.23,503.02,0.0,0.0
50800,0.0,-6.0,1.2686043395422204,0.0,4.26860433954222,117.85,502.63,0.0,0.0
50900,0.0,-6.0,1.2677253664030654,0.0,4.267725366403065,117.97,503.07,0.0,0.0
51000,0.0,-6.0,1.2403730900164505,0.0,4.24037309001645,118.68,502.87,0.0,0.0
51100,0.0,-6.0,1.2578561870468397,0.0,4.25785618704684,118.16,502.7,0.0,0.0
51200,0.0,-6.0,1.2336347367894065,0.0,4.233634736789407,118.89,502.97,0.0,0.0
51300,0.0,-6.0,1.2502296266922435,0.0,4.250229626692243,118.4,502.95,0.0,0.0
51400,0.0,-6.0,1.2629560912125368,0.0,4.262956091212536,117.99,502.63,0.0,0.0
51500,0.0,-6.0,1.258589638364043,0.0,4.258589638364042,118.22,503.1,0.0,0.0
51600,0.0,-6.0,1.238020570373167,0.0,4.238020570373167,118.71,502.78,0.0,0.0
51700,0.0,-6.0,1.265741328227333,0.0,4.265741328227333,117.97,502.81,0.0,0.0
51800,0.0,-6.0,1.2421054620644743,0.0,4.242105462064474,118.58,502.59,0.0,0.0
51900,0.0,-6.0,1.2613387880632625,0.0,4.261338788063263,118.11,502.96,0.0,0.0
52000,0.0,-6.0,1.2520482415828216,0.0,4.252048241582822,118.35,502.8,0.0,0.0
52100,0.0,-6.0,1.2558407521229702,0.0,4.255840752122971,118.2,502.7,0.0,0.0
52200,0.0,-6.0,1.261873981900628,0.0,4.261873981900628,118.02,502.62,0.0,0.0
52300,0.0,-6.0,1.25753034569195,0.0,4.257530345691951,118.14,502.61,0.0,0.0
52400,0.0,-6.0,1.2451023308463582,0.0,4.245102330846358,118.58,502.93,0.0,0.0
52500,0.0,-6.0,1.267552949216891,0.0,4.267552949216891,117.92,502.91,0.0,0.0
52600,0.0,-6.0,1.2558709987659002,0.0,4.2558709987659,118.16,502.58,0.0,0.0
52700,0.0,-6.0,1.2611377178607277,0.0,4.261137717860727,118.01,502.52,0.0,0.0
52800,0.0,-6.0,1.2506483995098931,0.0,4.250648399509893,118.32,502.66,0.0,0.0
52900,0.0,-6.0,1.2621597292898523,0.0,4.262159729289852,118.02,502.51,0.0,0.0
53000,0.0,-6.0,1.278504326333146,0.0,4.278504326333146,117.68,503.01,0.0,0.0
53100,0.0,-6.0,1.2611661646542025,0.0,4.2611661646542025,118.07,502.78,0.0,0.0
53200,0.0,-6.0,1.2377763314814756,0.0,4.237776331481475,118.72,502.8,0.0,0.0
53300,0.0,-6.0,1.2618558755917804,0.0,4.26185587559178,118.08,502.87,0.0,0.0
53400,0.0,-6.0,1.2584878673482618,0.0,4.258487867348262,118.19,502.85,0.0,0.0
53500,0.0,-6.0,1.2566021507767582,0.0,4.256602150776757,118.19,502.69,0.0,0.0
53600,0.0,-6.0,1.2528189637408895,0.0,4.252818963740889,118.29,502.79,0.0,0.0
53700,0.0,-6.0,1.258080422152777,0.0,4.258080422152777,118.19,502.9,0.0,0.0
53800,0.0,-6.0,1.276467190576263,0.0,4.276467190576263,117.66,502.78,0.0,0.0
53900,0.0,-6.0,1.2455413846679795,0.0,4.2455413846679795,118.44,502.49,0.0,0.0
54000,0.0,-6.0,1.2700120378776056,0.0,4.270012037877605,117.88,502.97,0.0,0.0
54100,0.0,-6.0,1.2673388725108987,0.0,4.267338872510899,117.9,502.72,0.0,0.0
54200,0.0,-6.0,1.2651328996474769,0.0,4.265132899647476,117.99,502.86,0.0,0.0
54300,0.0,-6.0,1.2606595709447934,0.0,4.260659570944793,118.06,502.73,0.0,0.0
54400,0.0,-6.0,1.257800427818823,0.0,4.257800427818824,118.14,502.63,0.0,0.0
54500,0.0,-6.0,1.2627983822736943,0.0,4.262798382273695,118.06,502.93,0.0,0.0
54600,0.0,-6.0,1.2416937076576058,0.0,4.241693707657605,118.56,502.56,0.0,0.0
54700,0.0,-6.0,1.2680305278899082,0.0,4.268030527889908,117.86,502.64,0.0,0.0
54800,0.0,-6.0,1.2653661508606704,0.0,4.265366150860671,117.98,502.89,0.0,0.0
54900,0.0,-6.0,1.2570260035113145,0.0,4.2570260035113145,118.29,503.23,0.0,0.0
55000,0.0,-6.0,1.2541627574316025,0.0,4.254162757431602,118.29,502.8,0.0,0.0
55100,0.0,-6.0,1.2684955491619407,0.0,4.2684955491619405,117.89,502.87,0.0,0.0
55200,0.0,-6.0,1.2628889178747331,0.0,4.262888917874733,118.06,502.91,0.0,0.0
55300,0.0,-6.0,1.23496564150567,0.0,4.23496564150567,118.76,502.65,0.0,0.0
55400,0.0,-6.0,1.2358514192243655,0.0,4.235851419224365,118.82,503.05,0.0,0.0
55500,0.0,-6.0,1.2605142138748466,0.0,4.260514213874847,118.13,502.91,0.0,0.0
55600,0.0,-6.0,1.2634757517909723,0.0,4.263475751790972,117.96,502.59,0.0,0.0
55700,0.0,-6.0,1.2762064537089837,0.0,4.2762064537089834,117.72,503.1,0.0,0.0
55800,0.0,-6.0,1.2586047056471974,0.0,4.258604705647198,118.17,502.93,0.0,0.0
55900,0.0,-6.0,1.2568805583545561,0.0,4.256880558354556,118.25,503.08,0.0,0.0
56000,0.0,-6.0,1.2484166304846758,0.0,4.248416630484676,118.42,502.76,0.0,0.0
56100,0.0,-6.0,1.2669254746458534,0.0,4.266925474645854,117.9,502.74,0.0,0.0
56200,0.0,-6.0,1.2718144850160449,0.0,4.271814485016044,117.78,502.68,0.0,0.0
56300,0.0,-6.0,1.2485441121093404,0.0,4.248544112109341,118.42,502.67,0.0,0.0
56400,0.0,-6.0,1.265469484326864,0.0,4.265469484326864,117.95,502.71,0.0,0.0
56500,0.0,-6.0,1.2391240665227172,0.0,4.2391240665227174,118.63,502.59,0.0,0.0
56600,0.0,-6.0,1.2560269553248198,0.0,4.256026955324819,118.23,502.73,0.0,0.0
56700,0.0,-6.0,1.2719394483480844,0.0,4.271939448348085,117.76,502.67,0.0,0.0
56800,0.0,-6.0,1.2615977818250177,0.0,4.261597781825017,118.07,502.82,0.0,0.0
56900,0.0,-6.0,1.26852190932714,0.0,4.26852190932714,117.87,502.72,0.0,0.0
57000,0.0,-6.0,1.2519600942993323,0.0,4.251960094299333,118.31,502.73,0.0,0.0
57100,0.0,-6.0,1.253951781209622,0.0,4.253951781209622,118.35,503.07,0.0,0.0
57200,0.0,-6.0,1.257984742341016,0.0,4.257984742341017,118.14,502.75,0.0,0.0
57300,0.0,-6.0,1.2614058645405655,0.0,4.261405864540566,118.09,502.93,0.0,0.0
57400,0.0,-6.0,1.24146580030868,0.0,4.24146580030868,118.62,502.84,0.0,0.0
57500,0.0,-6.0,1.2679267180520297,0.0,4.267926718052029,117.9,502.82,0.0,0.0
57600,0.0,-6.0,1.2450201664302871,0.0,4.245020166430287,118.51,502.8,0.0,0.0
57700,0.0,-6.0,1.2709392972683247,0.0,4.270939297268324,117.81,502.81,0.0,0.0
57800,0.0,-6.0,1.261995091626284,0.0,4.261995091626284,118.12,503.15,0.0,0.0
57900,0.0,-6.0,1.2538007438230572,0.0,4.253800743823057,118.32,502.94,0.0,0.0
58000,0.0,-6.0,1.2627309238039637,0.0,4.2627309238039635,117.99,502.59,0.0,0.0
58100,0.0,-6.0,1.2801125871390715,0.0,4.2801125871390715,117.57,502.83,0.0,0.0
58200,0.0,-6.0,1.2555737503117517,0.0,4.2555737503117514,118.24,502.79,0.0,0.0
