epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs
1844500,-0.11818520815083475,158.92524673202604,16.00396118043177,14.884306298276886,1.2777975836799365,65.67937710437711,15.878787878787879,1042.5858585858587,3.1616161616161618,0.0,0.4747366456672399,"[0.1381083  0.04448467 0.02011964 0.07410283 0.06686701 0.08942436
 0.05494967 0.00776818 0.03340634 0.08497324 0.38579574]"
1844600,-0.11686525247991085,159.6968217156862,16.089889705882353,14.982720588235296,1.3339779411764707,66.0269387254902,15.79,1042.27,4.6,0.0,0.4770223316550255,"[0.12857005 0.05035024 0.0201652  0.06795869 0.07687715 0.08563774
 0.05735153 0.00774006 0.03365767 0.08221422 0.38947746]"
1844700,-0.10803540837019682,159.3311085294117,16.058762254901964,14.79461519607843,1.2847598039215686,66.12945588235294,15.77,1042.49,2.74,0.0,0.4946038767695427,"[0.13997816 0.04172074 0.01647231 0.06934971 0.07408223 0.09672569
 0.06046744 0.01473253 0.02408257 0.09280305 0.36958557]"
1844800,-0.10929345492273569,160.79686838235284,16.219012254901962,14.73803431372549,1.2449877450980393,65.48365196078431,15.95,1044.3,2.54,0.0,0.49014089614152906,"[0.13157633 0.04668303 0.02175405 0.07322184 0.08105504 0.08595615
 0.05503716 0.00867566 0.03283962 0.08831561 0.37488553]"
1844900,-0.10987414181232452,160.31288200980384,16.15512254901961,14.801272058823532,1.2810612745098038,66.09753431372549,15.68,1035.96,1.5,0.0,0.5060695847868919,"[0.14592813 0.03912069 0.02227123 0.08000392 0.08515552 0.0810618
 0.0643267  0.0063107  0.02686169 0.08156606 0.36739355]"
1845000,-0.09970849275588989,159.3308236274509,16.135154411764706,14.021311274509804,1.150732843137255,65.35542401960784,15.98,1044.15,2.2,0.0,0.4871638751029968,"[0.14355332 0.03019705 0.01700317 0.09336607 0.07188509 0.08376447
 0.07030533 0.01533318 0.03078373 0.08015607 0.36365247]"
1845100,-0.10985403198748828,161.36960946078423,16.300370098039217,14.53888725490196,1.2471813725490197,66.04972303921568,15.7,1036.57,1.78,0.0,0.5204975813627243,"[0.1336814  0.04322197 0.01845529 0.08373663 0.0799945  0.09331682
 0.05366563 0.00579686 0.02766768 0.0832767  0.3771865 ]"
1845200,-0.11271733790636063,160.52468279411755,16.18496568627451,14.724311274509805,1.2134240196078432,65.47534558823529,15.92,1042.09,1.81,0.0,0.5083965840935707,"[0.10515425 0.03624586 0.02755602 0.08421331 0.08117662 0.09585568
 0.06050547 0.00435873 0.02694671 0.08653171 0.3914556 ]"
1845300,-0.11079306710511445,159.7354760784313,16.09242892156863,14.805742647058823,1.3460539215686276,65.3788431372549,15.93,1041.23,2.46,0.0,0.49498543530702593,"[0.12831396 0.03451193 0.02099672 0.09305178 0.07020074 0.08431856
 0.0578961  0.01240947 0.0353152  0.07874619 0.38423932]"
1845400,-0.11218289148062467,161.54966666666658,16.211139705882353,15.481335784313723,1.4024289215686274,65.98985294117647,15.85,1045.68,1.53,0.0,0.5013978558778763,"[0.09714867 0.04697552 0.02709979 0.10027229 0.06295304 0.08280715
 0.0605426  0.00925258 0.03281858 0.07665583 0.40347394]"
1845500,-0.11240068595856428,161.30540877450971,16.231009803921566,15.10161274509804,1.2852524509803922,65.92563480392158,15.77,1039.31,1.64,0.0,0.5069117879867554,"[0.12650138 0.05476978 0.02413489 0.10130704 0.0398164  0.09908326
 0.05819445 0.01118956 0.02632487 0.08554109 0.37313724]"
1845600,-0.10995049104094505,161.8063024509803,16.30918382352941,14.867431372549023,1.2441887254901962,65.78350000000002,15.9,1045.58,1.47,0.0,0.5099618646502495,"[0.10949191 0.03879268 0.03574983 0.07972952 0.05580246 0.09385157
 0.07125665 0.00709783 0.03232089 0.07553993 0.40036672]"
1845700,-0.10942184429615737,163.36243642156853,16.42319362745098,15.386438725490196,1.343252450980392,66.16003921568627,15.68,1036.95,1.58,0.0,0.5069011861085891,"[0.13260219 0.04772814 0.03057545 0.07142711 0.06870911 0.077604
 0.07426149 0.00759278 0.0273266  0.0831412  0.37903193]"
1845800,-0.11490351222455501,161.39317348039208,16.298901960784313,14.591450980392155,1.1773700980392157,65.46561764705882,15.94,1043.31,1.99,0.0,0.4963545420765877,"[0.12647247 0.06244384 0.02363886 0.08479842 0.06565779 0.0902409
 0.07239991 0.01069723 0.02644094 0.08718249 0.3500272 ]"
1845900,-0.11645459409803152,162.6610117647058,16.392563725490195,15.029360294117646,1.2108333333333334,65.3355931372549,15.98,1043.91,2.72,0.0,0.4832785505056381,"[0.13109939 0.03942479 0.01918856 0.09701302 0.06579765 0.09306177
 0.06118359 0.00872706 0.02967365 0.08093022 0.37390032]"
1846000,-0.11109989535063505,161.22495544117638,16.25254901960784,14.859509803921569,1.2098186274509803,65.23274264705883,15.98,1042.18,3.0,0.0,0.47919173032045365,"[0.12265465 0.04110676 0.01709883 0.09843587 0.06819955 0.09372007
 0.06836382 0.00885533 0.03176085 0.08602951 0.36377478]"
1846100,-0.09820326711982488,162.794150490196,16.424340686274512,14.849208333333333,1.1649117647058824,65.18284313725489,15.97,1040.77,2.57,0.0,0.4849623316526413,"[0.1164527  0.04851582 0.03728547 0.09551951 0.05555656 0.09593146
 0.06234799 0.01181231 0.02351967 0.08558135 0.36747718]"
1846200,-0.09437552262097597,161.92732857843131,16.366016339869283,14.480463235294119,1.1248406862745097,64.80921241830066,16.05,1039.78,1.87,0.0,0.47660937398672104,"[0.115201   0.02950642 0.0370659  0.10639429 0.05954073 0.08246673
 0.06022211 0.0069203  0.02850783 0.09382795 0.38034672]"
1846300,-0.09052629124373197,162.69961284313717,16.36088725490196,15.45113480392157,1.336811274509804,65.2617818627451,15.99,1043.21,4.58,0.0,0.4585148099064827,"[0.1431513  0.03594848 0.02319408 0.08408371 0.05930127 0.09799563
 0.06935178 0.01281575 0.02372441 0.07489067 0.37554288]"
1846400,-0.10724538758397102,162.11098970588225,16.278857843137253,15.474691176470587,1.3680245098039214,65.47575735294117,15.93,1042.82,2.48,0.0,0.4822539272904396,"[0.13343549 0.04130962 0.02365609 0.08490234 0.07222252 0.08704726
 0.06380954 0.01311001 0.02875368 0.08217672 0.36957672]"
1846500,-0.11080767277628184,163.14083333333323,16.356916666666667,15.737458333333334,1.444208333333333,65.935875,15.86,1045.6,1.62,0.0,0.48793019115924835,"[0.15823409 0.03019172 0.01842797 0.07556559 0.07290865 0.10483613
 0.061457   0.00958444 0.03123334 0.0706929  0.36686817]"
1846600,-0.11445353507995605,162.01764906862735,16.255144607843135,15.570191176470587,1.391718137254902,66.02038480392157,15.75,1039.54,1.7,0.0,0.48980794847011566,"[0.11955003 0.04785043 0.02962662 0.08041308 0.06886697 0.10648459
 0.05335431 0.01202979 0.03265493 0.08010445 0.36906478]"
1846700,-0.11381690599024295,162.0404260294117,16.30745588235294,15.178247549019607,1.2766299019607843,65.65805882352942,15.87,1041.77,2.44,0.0,0.4707975280284882,"[0.13404277 0.05041379 0.01631808 0.08574279 0.05614961 0.08930279
 0.06414252 0.00822364 0.02669971 0.09058035 0.37838393]"
1846800,-0.1122942366823554,160.22639372549008,16.195318627450977,14.556598039215688,1.1391764705882352,64.87629166666666,16.01,1038.28,5.03,0.0,0.4520133689045906,"[0.14477785 0.03911788 0.01149454 0.09300899 0.05341389 0.09522115
 0.07284186 0.0087079  0.02318448 0.08485739 0.3733741 ]"
1846900,-0.10462043207138777,159.02305328431365,16.095691176470588,14.406593137254903,1.1239779411764708,64.94963725490196,16.0,1038.89,7.31,0.0,0.43888291865587237,"[0.13183184 0.03731045 0.01810654 0.10572303 0.0641428  0.09041169
 0.08191984 0.00561495 0.03329908 0.07715457 0.3544852 ]"
1847000,-0.10200912296306341,160.49883642156857,16.276206582633055,14.511407563025209,1.1444089635854342,65.28079866946779,15.9,1037.53,11.34,0.0,0.4395331829786301,"[0.15888618 0.05041795 0.01635587 0.08520563 0.05234028 0.09705517
 0.0529854  0.01317232 0.02522037 0.08621455 0.3621463 ]"
1847100,-0.0968955298513174,160.92059240196068,16.285889705882354,14.526026960784316,1.1333186274509803,64.8397181372549,16.01,1037.79,7.09,0.0,0.4450159558653832,"[0.13839926 0.05167362 0.01641519 0.07845429 0.05340249 0.09698451
 0.06285869 0.00668968 0.02828073 0.08147261 0.3853689 ]"
1847200,-0.09487092148512602,161.3408146755368,16.332343370681606,14.601420168067227,1.1508936741363212,64.9087302754435,16.04,1040.57,8.43,0.0,0.4398797896504402,"[0.12013745 0.05803493 0.0187681  0.09484118 0.05463979 0.0993027
 0.06271806 0.01130809 0.0349884  0.07981244 0.36544883]"
1847300,-0.09129209272563457,156.40122338235287,15.973808006535947,13.02182679738562,0.9823031045751633,63.83971650326797,16.2,1033.31,9.92,0.0,0.42545209169387815,"[0.12100684 0.04915977 0.01954999 0.09277513 0.07215697 0.09852267
 0.06345815 0.00666214 0.03285606 0.07846655 0.3653857 ]"
1847400,-0.09343280978500842,161.46230205882344,16.289129901960784,14.92391911764706,1.228142156862745,64.85621568627451,16.05,1040.67,5.95,0.0,0.4450187638401985,"[0.10714499 0.05667837 0.02380958 0.09321618 0.07462185 0.09630036
 0.05759658 0.00758013 0.03689296 0.08273876 0.36342022]"
1847500,-0.10286507241427899,162.2671049999999,16.314661764705885,15.432193627450978,1.3219803921568627,65.17517401960785,16.05,1045.79,4.75,0.0,0.4627027803659439,"[0.12143458 0.05047248 0.01758517 0.07378189 0.09443793 0.07802614
 0.07424282 0.00761313 0.02421666 0.08575031 0.37243888]"
1847600,-0.10806170284748078,162.15776936274503,16.30619607843137,15.320575980392157,1.285093137254902,65.13537009803922,16.03,1043.84,3.44,0.0,0.46739912062883376,"[0.1205583  0.05875549 0.01654524 0.09991801 0.06445357 0.08773909
 0.06705143 0.00884801 0.03061138 0.08131067 0.36420885]"
1847700,-0.10528669781982898,160.32168644957974,16.219921218487396,14.484311974789916,1.100514705882353,64.7993119747899,16.05,1039.68,6.41,0.0,0.44550674259662626,"[0.10861627 0.06427785 0.0219231  0.09100613 0.07026439 0.08410094
 0.08112387 0.00986016 0.03242628 0.07785401 0.358547  ]"
1847800,-0.10335880268365144,160.80841715686265,16.270813725490196,14.327661764705883,1.084563725490196,64.65038725490196,16.02,1035.51,3.62,0.0,0.48377684503793716,"[0.09331965 0.06098309 0.02329337 0.09312612 0.07614876 0.07640324
 0.07510241 0.0114246  0.02977165 0.07917459 0.38125253]"
1847900,-0.10153978861868382,159.6272962745097,16.188897058823528,13.818561274509804,0.9746936274509804,64.21569117647059,16.08,1032.25,2.29,0.0,0.4766709423065186,"[0.1137631  0.06383218 0.02135827 0.09031    0.05822339 0.09781414
 0.07057511 0.00886057 0.02929571 0.08373394 0.36223364]"
1848000,-0.10915011212229729,160.22820632352935,16.19120588235294,14.436904411764706,1.1079607843137256,64.50350490196078,16.1,1038.17,3.09,0.0,0.4627350211143494,"[0.10989349 0.06596481 0.01393218 0.09885854 0.05144897 0.10617833
 0.05599296 0.0112924  0.04227314 0.07683973 0.36732545]"
1848100,-0.10741066288203001,159.24676156862736,16.108960784313723,14.197632352941177,1.0824142156862746,64.57694852941177,16.06,1036.82,2.4,0.0,0.4706775280833244,"[0.11640891 0.06276945 0.01734742 0.09624858 0.05789172 0.08830359
 0.07173544 0.00778864 0.02773641 0.08262785 0.371142  ]"
1848200,-0.09984519112855196,159.20744754901952,16.050203431372548,14.696264705882355,1.1725833333333333,65.49298039215687,15.92,1042.31,2.43,0.0,0.4877320486307144,"[0.10096801 0.05353345 0.02262598 0.09261686 0.07008404 0.07654838
 0.06125188 0.00771833 0.03542989 0.08053737 0.39868578]"
