epoch,loss,returns,fireworks,lives,epi_length,num_epis,batch_size,illegal_moves,prob0
26500,0.0,-6.0,1.2431892096967394,0.0,4.24318920969674,118.5,502.4166666666667,0.0,0.0
26600,0.0,-6.0,1.2506247636589989,0.0,4.250624763658998,118.33,502.76,0.0,0.0
26700,0.0,-6.0,1.263321291680571,0.0,4.263321291680571,118.07,502.87,0.0,0.0
26800,0.0,-6.0,1.250206004632639,0.0,4.250206004632639,118.33,502.64,0.0,0.0
26900,0.0,-6.0,1.2667630564617585,0.0,4.266763056461759,117.89,502.54,0.0,0.0
27000,0.0,-6.0,1.2739194690263886,0.0,4.273919469026389,117.76,502.95,0.0,0.0
27100,0.0,-6.0,1.2706641695966807,0.0,4.27066416959668,117.8,502.78,0.0,0.0
27200,0.0,-6.0,1.2432681050262138,0.0,4.243268105026213,118.55,502.72,0.0,0.0
27300,0.0,-6.0,1.2564412108546548,0.0,4.256441210854655,118.2,502.8,0.0,0.0
27400,0.0,-6.0,1.2670977606148246,0.0,4.267097760614825,117.9,502.8,0.0,0.0
27500,0.0,-6.0,1.2684875663209525,0.0,4.268487566320953,117.9,502.81,0.0,0.0
27600,0.0,-6.0,1.2820193795958752,0.0,4.282019379595875,117.53,502.85,0.0,0.0
27700,0.0,-6.0,1.268571753331878,0.0,4.268571753331878,117.92,503.02,0.0,0.0
27800,0.0,-6.0,1.2641046232944473,0.0,4.264104623294447,118.05,503.0,0.0,0.0
27900,0.0,-6.0,1.2374781654016624,0.0,4.237478165401663,118.88,503.33,0.0,0.0
28000,0.0,-6.0,1.2647873951497595,0.0,4.264787395149758,118.05,503.0,0.0,0.0
28100,0.0,-6.0,1.2560149122878295,0.0,4.25601491228783,118.21,502.77,0.0,0.0
28200,0.0,-6.0,1.2556148504176876,0.0,4.255614850417688,118.2,502.62,0.0,0.0
28300,0.0,-6.0,1.2548937046599893,0.0,4.254893704659989,118.2,502.62,0.0,0.0
28400,0.0,-6.0,1.2591881200122927,0.0,4.259188120012292,118.13,502.72,0.0,0.0
28500,-0.01911041266414678,-6.0,1.2624597599023466,0.0,4.262545966798899,118.07,502.91,0.0,0.0
28600,0.0,-6.0,1.2640607943000635,0.0,4.264060794300064,117.97,502.76,0.0,0.0
28700,0.0,-6.0,1.2513586372397145,0.0,4.251358637239714,118.4,502.99,0.0,0.0
28800,0.0,-6.0,1.2632239796552993,0.0,4.2632239796553,118.02,502.72,0.0,0.0
28900,0.0,-6.0,1.2767060309271256,0.0,4.276706030927126,117.67,502.89,0.0,0.0
29000,0.0,-6.0,1.2766969877427925,0.0,4.276696987742793,117.65,502.78,0.0,0.0
29100,0.0,-6.0,1.2613526896210283,0.0,4.261352689621027,118.1,502.94,0.0,0.0
29200,0.0,-6.0,1.2731748949048651,0.0,4.273174894904865,117.8,502.99,0.0,0.0
29300,0.0,-6.0,1.2514806271378172,0.0,4.251480627137818,118.35,502.77,0.0,0.0
29400,0.0,-6.0,1.2682334777769442,0.0,4.268233477776945,117.95,503.12,0.0,0.0
29500,0.0,-6.0,1.270944184003081,0.0,4.270944184003081,117.88,503.12,0.0,0.0
29600,0.0,-6.0,1.2488069908714134,0.0,4.2488069908714134,118.38,502.7,0.0,0.0
29700,0.0,-6.0,1.2432562580665718,0.0,4.243256258066571,118.61,502.88,0.0,0.0
29800,0.0,-6.0,1.2494494756935994,0.0,4.2494494756936,118.4,502.75,0.0,0.0
29900,0.0,-6.0,1.2510290390146794,0.0,4.251029039014679,118.41,502.87,0.0,0.0
30000,0.0,-6.0,1.271926653868027,0.0,4.271926653868027,117.78,502.85,0.0,0.0
30100,0.0,-6.0,1.2738335393908833,0.0,4.273833539390883,117.68,502.6,0.0,0.0
30200,0.0,-6.0,1.2686813249283835,0.0,4.268681324928384,117.84,502.67,0.0,0.0
30300,0.0,-6.0,1.2512025341871729,0.0,4.251202534187173,118.37,502.77,0.0,0.0
30400,0.0,-6.0,1.2763649038579896,0.0,4.2763649038579885,117.68,502.8,0.0,0.0
30500,0.0,-6.0,1.2372309415859464,0.0,4.237230941585946,118.73,502.66,0.0,0.0
30600,0.0,-6.0,1.2580013771736582,0.0,4.258001377173658,118.19,502.91,0.0,0.0
30700,0.0,-6.0,1.244945605192511,0.0,4.244945605192511,118.56,502.88,0.0,0.0
30800,0.0,-6.0,1.2465417135048815,0.0,4.2465417135048815,118.49,502.84,0.0,0.0
30900,0.0,-6.0,1.2400561760200797,0.0,4.240056176020079,118.68,502.88,0.0,0.0
31000,0.0,-6.0,1.2750794060563702,0.0,4.27507940605637,117.68,502.74,0.0,0.0
31100,0.0,-6.0,1.2692984085057344,0.0,4.269298408505735,117.86,502.86,0.0,0.0
31200,0.0,-6.0,1.2615530239713517,0.0,4.261553023971351,118.08,502.88,0.0,0.0
31300,0.0,-6.0,1.2582824323609705,0.0,4.2582824323609705,118.12,502.57,0.0,0.0
31400,0.0,-6.0,1.2613264258511685,0.0,4.261326425851169,118.06,502.77,0.0,0.0
31500,0.0,-6.0,1.266498940721994,0.0,4.266498940721993,117.97,502.88,0.0,0.0
31600,0.0,-6.0,1.2499392408276093,0.0,4.24993924082761,118.4,502.89,0.0,0.0
31700,0.0,-6.0,1.2738964695244583,0.0,4.273896469524458,117.78,502.92,0.0,0.0
31800,0.0,-6.0,1.2595879813838493,0.0,4.2595879813838495,118.11,502.79,0.0,0.0
31900,0.0,-6.0,1.2549407962257921,0.0,4.254940796225792,118.32,503.12,0.0,0.0
32000,0.0,-6.0,1.2584534522177024,0.0,4.258453452217703,118.16,502.76,0.0,0.0
32100,0.0,-6.0,1.2564303390776772,0.0,4.256430339077678,118.28,503.13,0.0,0.0
32200,0.0,-6.0,1.2540669094266463,0.0,4.254066909426646,118.33,503.02,0.0,0.0
32300,0.0,-6.0,1.256510099223133,0.0,4.256510099223132,118.26,502.97,0.0,0.0
32400,0.0,-6.0,1.2645394913754746,0.0,4.2645394913754755,117.93,502.53,0.0,0.0
32500,0.0,-6.0,1.228540828165297,0.0,4.228540828165296,119.02,502.85,0.0,0.0
32600,0.0,-6.0,1.254310608867313,0.0,4.254310608867313,118.3,502.97,0.0,0.0
32700,0.0,-6.0,1.2576406800613495,0.0,4.25764068006135,118.17,502.71,0.0,0.0
32800,0.0,-6.0,1.2860199449718224,0.0,4.286019944971823,117.38,502.73,0.0,0.0
32900,0.0,-6.0,1.2468043053689666,0.0,4.246804305368966,118.45,502.62,0.0,0.0
33000,0.0,-6.0,1.2474990739609384,0.0,4.247499073960938,118.42,502.69,0.0,0.0
33100,0.0,-6.0,1.2693167359763264,0.0,4.269316735976327,117.9,502.93,0.0,0.0
33200,0.0,-6.0,1.2550449726839807,0.0,4.25504497268398,118.28,502.94,0.0,0.0
33300,0.0,-6.0,1.243810462043384,0.0,4.243810462043384,118.56,502.72,0.0,0.0
33400,0.0,-6.0,1.264779994555884,0.0,4.264779994555884,117.98,502.84,0.0,0.0
33500,0.0,-6.0,1.2541274326981395,0.0,4.254127432698139,118.25,502.68,0.0,0.0
33600,0.0,-6.0,1.2602578206181472,0.0,4.260257820618147,118.1,502.78,0.0,0.0
33700,0.0,-6.0,1.2645183120200216,0.0,4.264518312020021,118.01,502.88,0.0,0.0
33800,0.0,-6.0,1.2527558695587808,0.0,4.25275586955878,118.35,502.94,0.0,0.0
33900,0.0,-6.0,1.2471868110361597,0.0,4.247186811036159,118.5,502.84,0.0,0.0
