epoch,loss,returns,fireworks,lives,epi_length,num_epis,batch_size,illegal_moves,prob0
26700,0.0,-6.0,1.2725635781671982,0.0,4.272563578167198,117.80232558139535,502.9186046511628,0.0,0.0
26800,0.0,-6.0,1.2714504395740196,0.0,4.27145043957402,117.84,503.05,0.0,0.0
26900,0.0,-6.0,1.2749990995881462,0.0,4.274999099588146,117.79,503.18,0.0,0.0
27000,0.0,-6.0,1.2573328829260013,0.0,4.257332882926001,118.17,502.71,0.0,0.0
27100,0.0,-6.0,1.2665550254105562,0.0,4.266555025410557,117.97,502.84,0.0,0.0
27200,0.0,-6.0,1.2717549185230068,0.0,4.2717549185230075,117.82,502.86,0.0,0.0
27300,0.0,-6.0,1.2468551635755138,0.0,4.246855163575514,118.49,502.92,0.0,0.0
27400,0.0,-6.0,1.2759885790999714,0.0,4.275988579099971,117.67,502.74,0.0,0.0
27500,0.0,-6.0,1.2463988480733403,0.0,4.246398848073341,118.49,502.77,0.0,0.0
27600,0.0,-6.0,1.263421631229326,0.0,4.263421631229326,117.95,502.56,0.0,0.0
27700,0.0,-6.0,1.2518510214096419,0.0,4.251851021409641,118.29,502.62,0.0,0.0
27800,0.0,-6.0,1.2506702481428456,0.0,4.250670248142844,118.4,502.81,0.0,0.0
27900,0.0,-6.0,1.2415256516419497,0.0,4.2415256516419495,118.67,502.87,0.0,0.0
28000,0.0,-6.0,1.2460471210788717,0.0,4.246047121078871,118.48,502.76,0.0,0.0
28100,0.0,-6.0,1.2427789379091552,0.0,4.242778937909154,118.65,503.02,0.0,0.0
28200,0.0,-6.0,1.256532772480351,0.0,4.256532772480352,118.15,502.58,0.0,0.0
28300,0.0,-6.0,1.2619763089096465,0.0,4.261976308909647,118.05,502.84,0.0,0.0
28400,0.0,-6.0,1.2553159197113397,0.0,4.255315919711339,118.22,502.68,0.0,0.0
28500,0.0,-6.0,1.2656472928250249,0.0,4.265647292825025,118.02,503.09,0.0,0.0
28600,0.0,-6.0,1.2610589877856002,0.0,4.2610589877856,118.06,502.67,0.0,0.0
28700,0.0,-6.0,1.2765716432462137,0.0,4.276571643246213,117.58,502.55,0.0,0.0
28800,0.0,-6.0,1.2618448302966165,0.0,4.261844830296617,118.15,503.12,0.0,0.0
28900,0.0,-6.0,1.2606738789239218,0.0,4.260673878923922,118.16,503.11,0.0,0.0
29000,0.0,-6.0,1.2617758436222277,0.0,4.261775843622227,118.07,502.77,0.0,0.0
29100,0.0,-6.0,1.2535521162904,0.0,4.2535521162904,118.31,502.81,0.0,0.0
29200,0.0,-6.0,1.2720127109580204,0.0,4.272012710958021,117.82,502.98,0.0,0.0
29300,0.0,-6.0,1.2660104113603756,0.0,4.266010411360375,117.97,502.78,0.0,0.0
29400,0.0,-6.0,1.2614498863887293,0.0,4.261449886388729,118.01,502.58,0.0,0.0
29500,0.0,-6.0,1.2721259846509134,0.0,4.272125984650914,117.71,502.61,0.0,0.0
29600,0.0,-6.0,1.2347442279945486,0.0,4.234744227994547,118.79,502.62,0.0,0.0
