epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
4900,-209.2485636921672,0.0,1.2680689997405445,0.0,0.0,4.810306238661611,104.76623376623377,503.38961038961037,0.0,0.49754999999992955
5000,-214.79279022216798,0.0,1.2735723538247146,0.0,0.0,4.823072481596454,104.52,503.43,0.0,0.4974999999999281
5100,-218.68770248413085,0.0,1.2717993094975468,0.0,0.0,4.815253822437639,104.64,503.2,0.0,0.4974499999999267
5200,-223.11980239868163,0.0,1.275210978330397,0.0,0.0,4.809698994179135,104.78,503.21,0.0,0.49739999999992524
5300,-218.42600234985352,0.0,1.2523553675319463,0.0,0.0,4.79624391112318,104.98,502.95,0.0,0.4973499999999238
5400,-230.79979446411133,0.0,1.268845213517165,0.0,0.0,4.820747753539646,104.53,503.22,0.0,0.49729999999992236
5500,-229.77895233154297,0.0,1.250624887502065,0.0,0.0,4.808005616748022,104.75,503.12,0.0,0.4972499999999209
5600,-236.71151535034178,0.0,1.2805963362157309,0.0,0.0,4.83475443921807,104.19,503.1,0.0,0.4971999999999195
5700,-241.1784989929199,0.0,1.2725049173712122,0.0,0.0,4.8080344020493895,104.75,503.07,0.0,0.49714999999991805
5800,-244.7097152709961,0.0,1.2500733301638938,0.0,0.0,4.807730735924954,104.83,503.32,0.0,0.4970999999999166
5900,-251.10373138427735,0.0,1.258964780808168,0.0,0.0,4.797109186454366,105.04,503.35,0.0,0.49704999999991517
6000,-251.9707189941406,0.0,1.2550407584858034,0.0,0.0,4.811434897068285,104.67,503.0,0.0,0.49699999999991373
6100,-244.88877868652344,0.0,1.2304649991010859,0.0,0.0,4.766177929408447,105.76,503.51,0.0,0.4969499999999123
6200,-255.46597259521485,0.0,1.2554369264842655,0.0,0.0,4.803604988787771,104.85,503.05,0.0,0.49689999999991086
6300,-257.2227198791504,0.0,1.2350735432970945,0.0,0.0,4.77637932799854,105.4,503.03,0.0,0.4968499999999094
6400,-264.77267318725586,0.0,1.2680959396536309,0.0,0.0,4.80060429211474,104.94,503.17,0.0,0.496799999999908
6500,-272.0531539916992,0.0,1.2496901346345533,0.0,0.0,4.7848270194291285,105.34,503.27,0.0,0.49674999999990654
6600,-272.1199118041992,0.0,1.2568500803654306,0.0,0.0,4.793887179291579,105.15,503.52,0.0,0.4966999999999051
6700,-282.6346307373047,0.0,1.2651035055713298,0.0,0.0,4.814397998901972,104.69,503.25,0.0,0.49664999999990367
6800,-280.55458419799805,0.0,1.250320709566787,0.0,0.0,4.77501061326617,105.5,503.1,0.0,0.49659999999990223
6900,-285.86266632080077,0.0,1.2486724258184088,0.0,0.0,4.796380404650915,105.08,503.43,0.0,0.4965499999999008
7000,-289.19352661132814,0.0,1.254255357778796,0.0,0.0,4.787982692362092,105.27,503.22,0.0,0.49649999999989936
7100,-300.6726007080078,0.0,1.2677473659749834,0.0,0.0,4.810745601096584,104.72,503.2,0.0,0.4964499999998979
7200,-295.77467651367186,0.0,1.2585434221133927,0.0,0.0,4.817091568632574,104.6,503.19,0.0,0.4963999999998965
7300,-310.13571212768557,0.0,1.266862495786455,0.0,0.0,4.811111026565574,104.74,503.11,0.0,0.49634999999989504
7400,-311.3994868469238,0.0,1.26258488597249,0.0,0.0,4.792625513092493,105.05,502.84,0.0,0.4962999999998936
7500,-304.73315200805666,0.0,1.2339192462537618,0.0,0.0,4.763871811401784,105.85,503.52,0.0,0.49624999999989217
7600,-314.9704718017578,0.0,1.2422464093533911,0.0,0.0,4.783130893129341,105.29,503.06,0.0,0.49619999999989073
7700,-321.00195571899417,0.0,1.254108243142759,0.0,0.0,4.785969385271585,105.24,502.97,0.0,0.4961499999998893
7800,-323.43207443237304,0.0,1.2517092240324619,0.0,0.0,4.817691030481183,104.62,503.35,0.0,0.49609999999988785
7900,-330.62781982421876,0.0,1.2493089329174822,0.0,0.0,4.803988650966571,104.85,503.14,0.0,0.4960499999998864
8000,-333.8530633544922,0.0,1.2424577716251912,0.0,0.0,4.774304643192858,105.52,503.41,0.0,0.495999999999885
8100,-335.3097496032715,0.0,1.2604560583166375,0.0,0.0,4.797476007986264,105.03,503.23,0.0,0.49594999999988354
8200,-343.554934387207,0.0,1.2795201948963084,0.0,0.0,4.822444546058463,104.51,503.25,0.0,0.4958999999998821
8300,-335.12964431762697,0.0,1.2453832407434096,0.0,0.0,4.791795449250881,105.13,503.18,0.0,0.49584999999988066
8400,-352.89152893066404,0.0,1.2521818908687932,0.0,0.0,4.805844628213283,104.9,503.57,0.0,0.4957999999998792
