epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs
737900,0.0,-0.2154940755323828,1.2252962233808609,0.0,0.0,4.2252962233808615,237.30434782608697,1002.2608695652174,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738000,0.0,-0.21473443248820712,1.2632783755896442,0.0,0.0,4.263278375589644,235.1,1001.97,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738100,0.0,-0.21471507538491458,1.2642462307542726,0.0,0.0,4.264246230754273,235.06,1002.04,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738200,0.0,-0.21501627707720888,1.2491861461395581,0.0,0.0,4.249186146139558,235.85,1001.87,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738300,0.0,-0.21499217434859194,1.2503912825704078,0.0,0.0,4.250391282570407,235.81,1001.86,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738400,0.0,-0.2147648146094866,1.2617592695256707,0.0,0.0,4.261759269525671,235.13,1001.73,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738500,0.0,-0.2148027554146391,1.2598622292680455,0.0,0.0,4.2598622292680455,235.22,1001.68,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738600,0.0,-0.21478556715937175,1.260721642031414,0.0,0.0,4.260721642031415,235.23,1001.93,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738700,0.0,-0.21493881248426955,1.253059375786525,0.0,0.0,4.253059375786525,235.59,1001.71,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738800,0.0,-0.21479246762871193,1.2603766185644067,0.0,0.0,4.260376618564408,235.22,1001.82,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
738900,0.0,-0.21462215558588923,1.2688922207055413,0.0,0.0,4.268892220705541,234.78,1001.88,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739000,0.0,-0.21502704077469376,1.2486479612653156,0.0,0.0,4.248647961265316,235.95,1002.08,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739100,0.0,-0.21475289780073784,1.2623551099631114,0.0,0.0,4.262355109963112,235.16,1001.93,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739200,0.0,-0.21491841446928345,1.2540792765358304,0.0,0.0,4.254079276535831,235.57,1001.79,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739300,0.0,-0.21473966619343798,1.2630166903281042,0.0,0.0,4.263016690328104,235.04,1001.53,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739400,0.0,-0.21460981749886862,1.2695091250565689,0.0,0.0,4.26950912505657,234.73,1001.8,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739500,0.0,-0.21477015442943934,1.2614922785280345,0.0,0.0,4.261492278528035,235.13,1001.64,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739600,0.0,-0.21488371817337726,1.2558140913311389,0.0,0.0,4.255814091331139,235.42,1001.58,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739700,0.0,-0.21498033138434958,1.2509834307825243,0.0,0.0,4.250983430782524,235.76,1001.86,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739800,0.0,-0.21472101449065675,1.2639492754671655,0.0,0.0,4.263949275467166,235.1,1002.2,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
739900,0.0,-0.21505956520210362,1.2470217398948225,0.0,0.0,4.247021739894822,236.02,1002.02,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740000,0.0,-0.2146657129448542,1.2667143527572933,0.0,0.0,4.266714352757293,234.91,1001.84,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740100,0.0,-0.21514437231014294,1.2427813844928546,0.0,0.0,4.242781384492855,236.26,1002.09,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740200,0.0,-0.21501569939551995,1.249215030224003,0.0,0.0,4.249215030224004,235.76,1001.41,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740300,0.0,-0.21497988799917472,1.2510056000412673,0.0,0.0,4.251005600041268,235.75,1001.74,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740400,0.0,-0.2147976928702163,1.2601153564891883,0.0,0.0,4.260115356489188,235.24,1001.82,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740500,0.0,-0.2147810929866323,1.2609453506683879,0.0,0.0,4.260945350668388,235.26,1002.11,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740600,0.0,-0.21474368957694373,1.262815521152816,0.0,0.0,4.262815521152816,235.18,1002.11,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740700,0.0,-0.21479944739594642,1.2600276302026807,0.0,0.0,4.26002763020268,235.27,1001.81,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740800,0.0,-0.21500504299309664,1.2497478503451716,0.0,0.0,4.249747850345172,235.81,1001.76,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
740900,0.0,-0.21498349636713587,1.250825181643208,0.0,0.0,4.250825181643208,235.7,1001.52,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741000,0.0,-0.21480446956999238,1.2597765215003829,0.0,0.0,4.259776521500383,235.34,1002.15,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741100,0.0,-0.21458817304540823,1.270591347729591,0.0,0.0,4.27059134772959,234.65,1001.73,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741200,0.0,-0.21489391253987578,1.2553043730062123,0.0,0.0,4.255304373006213,235.58,1002.0,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741300,0.0,-0.21468864632959545,1.2655676835202292,0.0,0.0,4.265567683520229,234.98,1001.92,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741400,0.0,-0.2149205161215272,1.2539741939236426,0.0,0.0,4.253974193923642,235.54,1001.66,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741500,0.0,-0.21492318932104312,1.2538405339478471,0.0,0.0,4.253840533947848,235.57,1001.62,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741600,0.0,-0.21465967161088562,1.2670164194557232,0.0,0.0,4.267016419455723,234.93,1002.04,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741700,0.0,-0.21477982105570018,1.261008947214993,0.0,0.0,4.261008947214993,235.21,1001.87,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741800,0.0,-0.2150215539911922,1.2489223004403938,0.0,0.0,4.248922300440395,235.85,1001.71,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
741900,0.0,-0.2145435484159398,1.2728225792030115,0.0,0.0,4.2728225792030115,234.58,1001.94,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742000,0.0,-0.21483454370414617,1.2582728147926938,0.0,0.0,4.258272814792694,235.32,1001.66,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742100,0.0,-0.21481675357016886,1.2591623214915566,0.0,0.0,4.259162321491556,235.28,1001.71,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742200,0.0,-0.2147822474865463,1.260887625672688,0.0,0.0,4.260887625672687,235.27,1002.07,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742300,0.0,-0.2147865335619867,1.2606733219006676,0.0,0.0,4.260673321900668,235.15,1001.58,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742400,0.0,-0.21478879088500094,1.260560455749957,0.0,0.0,4.260560455749958,235.25,1001.92,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742500,0.0,-0.21446722067360477,1.276638966319766,0.0,0.0,4.276638966319767,234.37,1001.9,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742600,0.0,-0.21488017325390654,1.2559913373046758,0.0,0.0,4.255991337304676,235.51,1001.94,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742700,0.0,-0.21452076968655162,1.273961515672421,0.0,0.0,4.273961515672421,234.51,1001.95,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742800,0.0,-0.21487041540266183,1.256479229866911,0.0,0.0,4.256479229866911,235.46,1001.91,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
742900,0.0,-0.21494170774405436,1.252914612797284,0.0,0.0,4.2529146127972846,235.64,1001.81,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743000,0.0,-0.21478072005311347,1.260963997344331,0.0,0.0,4.260963997344331,235.21,1001.84,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743100,0.0,-0.2148130921410315,1.259345392948424,0.0,0.0,4.259345392948424,235.22,1001.53,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743200,0.0,-0.21519336652490353,1.2403316737548271,0.0,0.0,4.2403316737548264,236.35,1001.89,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743300,0.0,-0.21473277699186816,1.2633611504065951,0.0,0.0,4.2633611504065945,234.97,1001.44,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743400,0.0,-0.2149465762025238,1.2526711898738125,0.0,0.0,4.252671189873812,235.63,1001.68,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743500,0.0,-0.21506917577554951,1.2465412112225258,0.0,0.0,4.246541211222525,236.0,1001.83,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743600,0.0,-0.2147298288781942,1.263508556090293,0.0,0.0,4.263508556090294,235.04,1001.76,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743700,0.0,-0.2146694246735922,1.26652876632039,0.0,0.0,4.2665287663203895,234.87,1001.66,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743800,0.0,-0.21466083635777364,1.2669581821113198,0.0,0.0,4.26695818211132,234.88,1001.85,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
743900,0.0,-0.21472555694126302,1.2637221529368494,0.0,0.0,4.263722152936849,235.1,1001.89,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
744000,0.0,-0.2146778260054327,1.2661086997283695,0.0,0.0,4.266108699728369,234.92,1001.85,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
744100,0.0,-0.2147889124624976,1.2605543768751217,0.0,0.0,4.260554376875121,235.18,1001.6,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
744200,0.0,-0.21495365407519004,1.2523172962405,0.0,0.0,4.2523172962405,235.69,1001.83,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
744300,0.0,-0.2147862595014511,1.2606870249274464,0.0,0.0,4.260687024927447,235.19,1001.73,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
744400,0.0,-0.21485971601394876,1.257014199302565,0.0,0.0,4.257014199302565,235.42,1001.86,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
