epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target,clip_frac
928400,-0.007681267642016922,66.1901501246861,166.88662338935566,16.68558823529412,16.276792717086835,1.8862745098039215,64.86425420168068,15.971428571428572,1035.2428571428572,0.0,0.0,0.09651842979448182,"[9.5489413e-02 6.6837922e-02 4.3153148e-02 8.3478727e-07 1.2743641e-01
 7.0542805e-02 2.9383985e-02 7.9630673e-02 2.1834075e-02 7.7872619e-02
 3.8781810e-01]",61.44175720214844,61.22633361816406,0.023686895253402847
928500,-0.007816047347150743,69.8334257888794,166.7723247549019,16.693433823529414,16.11816911764706,1.8222500000000001,65.21456862745097,15.87,1034.14,0.13,0.0,0.09907938592135906,"[1.09951794e-01 5.71053661e-02 4.46327552e-02 1.00528837e-06
 1.29604340e-01 7.91609287e-02 2.20339391e-02 7.80791491e-02
 2.27375254e-02 7.54086673e-02 3.81284535e-01]",61.382904052734375,59.56019592285156,0.02341874781064689
928600,-0.007524859830737114,75.24442436218261,165.63751181372538,16.651761437908497,15.763825163398693,1.7384166666666667,64.77169362745097,16.05,1036.73,4.98,0.0,0.09922925673425198,"[8.1270874e-02 7.3322661e-02 4.6876535e-02 4.0730890e-07 1.3703744e-01
 7.4807242e-02 2.1616697e-02 9.3277648e-02 2.3713462e-02 6.4369418e-02
 3.8370764e-01]",60.62329864501953,61.68889617919922,0.021043765489012004
928700,-0.0084188596252352,70.59898223876954,166.76216486376362,16.790869047619047,16.257766106442574,1.8148593391902217,66.2198972179781,15.73,1036.51,11.9,0.0,0.10405576135963202,"[8.8508509e-02 6.5497115e-02 3.4289386e-02 7.3946080e-07 1.3787208e-01
 8.6556420e-02 1.8926676e-02 9.5200904e-02 1.7912041e-02 6.5974101e-02
 3.8926202e-01]",60.97771072387695,63.32637405395508,0.024435413284227252
928800,-0.008104666001163423,66.68439888000488,168.7159010279752,16.89523292393881,16.415467401062994,1.8934464195934781,65.78400455182073,15.73,1033.27,2.8,0.0,0.10270433217287063,"[7.5920351e-02 8.0549583e-02 5.2699715e-02 7.0377730e-08 1.3392593e-01
 7.8309849e-02 2.2861609e-02 8.1677206e-02 1.6951360e-02 6.8514414e-02
 3.8858992e-01]",58.905059814453125,58.74101638793945,0.023621769612655042
928900,-0.007582280689384788,60.684152641296386,167.64279196078422,16.932220588235296,16.585404411764706,1.996156862745098,67.76014215686274,15.47,1031.84,11.53,0.0,0.10480254916474223,"[9.5612571e-02 7.3754057e-02 4.1685924e-02 2.0393520e-07 1.3490181e-01
 7.8699455e-02 2.2459649e-02 8.3451353e-02 1.4953887e-02 6.9281347e-02
 3.8519979e-01]",60.82716369628906,60.36720275878906,0.022149413633160295
929000,-0.007415658673271537,61.99738510131836,168.5624613235293,16.85763725490196,16.406012254901963,1.9527671568627452,65.77505147058824,15.65,1028.67,0.42,0.0,0.10045881271362304,"[1.07291825e-01 7.04153776e-02 3.65567543e-02 3.54395570e-06
 1.23494335e-01 7.46613964e-02 2.18201466e-02 7.94781744e-02
 2.17635315e-02 6.97410628e-02 3.94773901e-01]",60.22203063964844,56.78620910644531,0.020205604555085303
929100,-0.007212777447421104,65.15289876937867,168.28887959653082,16.893458898944193,16.562213800904978,1.9712697963800903,66.10024981146304,15.79,1040.96,10.34,0.0,0.09501555815339088,"[9.5442116e-02 6.3727148e-02 4.9040478e-02 3.1217692e-07 1.3244356e-01
 7.9770721e-02 1.9643808e-02 8.6701915e-02 2.1704990e-02 6.9871120e-02
 3.8165382e-01]",59.390995025634766,59.42665481567383,0.019966901508159936
929200,-0.007887073322199284,63.256085033416745,168.42810525641016,16.877713423831068,16.5169419306184,1.8976562971342383,65.8639628582202,15.74,1034.66,5.83,0.0,0.09490627959370614,"[8.3330497e-02 7.0995115e-02 4.6938412e-02 4.2640013e-07 1.3969998e-01
 7.1060821e-02 1.5946517e-02 9.1633700e-02 2.1917354e-02 6.8726338e-02
 3.8975081e-01]",58.07437515258789,58.1866340637207,0.02535505228675902
929300,-0.007195385275408626,64.8461819267273,167.09577679864245,16.71742383107089,16.34928846153846,1.944868778280543,65.81391704374057,15.66,1029.29,2.18,0.0,0.09243346862494946,"[1.0972571e-01 6.5863431e-02 3.1263378e-02 9.9077647e-07 1.3512720e-01
 8.2601480e-02 1.7720101e-02 8.5496441e-02 2.2820177e-02 6.5679006e-02
 3.8370213e-01]",58.87788009643555,60.15993881225586,0.02092736410908401
