epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target,clip_frac
898300,-0.010763811745813914,96.42247881208148,176.10142857142847,17.723214285714285,16.026785714285715,1.5982142857142858,63.69642857142857,16.0,1019.1428571428571,0.0,0.0,0.12795209458896092,"[1.0391587e-01 3.5090607e-02 3.6640719e-02 8.1701409e-03 1.6039582e-01
 6.2380515e-02 2.7411820e-06 4.9350061e-02 4.9212198e-03 1.7953429e-01
 3.5959804e-01]",64.96793365478516,65.69725036621094,0.031837760869945796
898400,-0.010789964059367775,87.1693769454956,177.5366323529411,17.78202205882353,16.99863970588235,1.7199632352941177,64.29386029411765,16.04,1031.16,0.1,0.0,0.1474992847442627,"[8.5575581e-02 2.7490353e-02 3.8950995e-02 6.9078393e-03 1.8300338e-01
 5.1099248e-02 3.1559357e-06 5.2391205e-02 8.0579361e-03 1.8610132e-01
 3.6041901e-01]",68.89909362792969,68.41168975830078,0.034084038063883784
898500,-0.010643850397318601,77.32223007202148,179.86703544117645,17.978019607843137,17.56335049019608,1.925642156862745,64.75041666666667,16.0,1035.96,0.05,0.0,0.14846653543412686,"[9.5256716e-02 2.5192594e-02 4.8433702e-02 1.6049279e-02 1.4788021e-01
 3.7444416e-02 2.4450192e-06 6.2943652e-02 4.8292438e-03 1.9611561e-01
 3.6585215e-01]",68.55297088623047,69.55664825439453,0.03296674849465489
898600,-0.011394900409504772,82.05135101318359,178.5048091386554,17.93783088235294,17.338529411764707,1.8175735294117645,65.16599264705883,15.92,1030.14,5.75,0.0,0.13341873668134213,"[1.07831106e-01 3.65742631e-02 4.34555449e-02 1.73383281e-02
 1.33091003e-01 5.26261516e-02 6.63003448e-06 5.34028895e-02
 3.12194321e-03 1.96037337e-01 3.56514752e-01]",63.04767608642578,65.01094818115234,0.038017372861504556
898700,-0.01078810182865709,95.8517329788208,175.1107499019607,17.56457843137255,16.870696078431376,1.7894558823529412,64.59908578431373,15.99,1032.62,4.54,0.0,0.14167338974773883,"[9.9290170e-02 3.0465931e-02 5.5610541e-02 1.4361327e-02 1.4556493e-01
 4.4709537e-02 1.0362276e-06 5.2418873e-02 1.9419671e-03 2.0163925e-01
 3.5399643e-01]",64.0912857055664,65.1700668334961,0.03379948908463121
898800,-0.010372311063110828,94.7995217514038,176.9552051470587,17.747426470588234,16.737573529411762,1.5994485294117646,63.730661764705886,16.06,1023.4,0.07,0.0,0.14179520331323148,"[8.3047442e-02 3.4507122e-02 5.1175721e-02 2.5305532e-02 1.5698801e-01
 4.1690104e-02 1.3928169e-04 4.1736051e-02 7.7549294e-03 1.9744782e-01
 3.6020795e-01]",68.70308685302734,65.3008041381836,0.03213070042431355
898900,-0.009319473183713853,96.85113620758057,177.97472573529404,17.814301470588234,17.09308823529412,1.662205882352941,63.69794117647059,16.1,1025.36,0.47,0.0,0.1193098871409893,"[8.7124445e-02 3.4827936e-02 5.2360229e-02 1.6437430e-02 1.6464807e-01
 5.8881361e-02 7.0637253e-07 3.9912496e-02 2.9202539e-03 1.9011539e-01
 3.5277170e-01]",67.59153747558594,66.75698852539062,0.029063194608315825
899000,-0.009024408054538071,98.8576203918457,177.3431950490195,17.817960784313726,16.859556372549022,1.6600710784313726,63.98256617647059,16.09,1026.66,5.25,0.0,0.11319738298654557,"[1.0956120e-01 1.5058010e-02 4.1383952e-02 2.2780608e-02 1.5091419e-01
 5.6776933e-02 2.8573265e-06 4.7113393e-02 7.7172467e-03 1.8285337e-01
 3.6583826e-01]",68.59864044189453,67.95445251464844,0.02952739380300045
899100,-0.009607927668839692,93.62111331939697,177.56390131975863,17.852171003016593,16.53971738310709,1.5669834087481147,63.77896851432881,16.07,1024.23,2.87,0.0,0.1204921206831932,"[9.8488085e-02 2.2120057e-02 5.3783651e-02 1.4078354e-02 1.4583281e-01
 4.7823448e-02 4.3884188e-06 5.7828680e-02 5.9803138e-03 1.9840202e-01
 3.5565817e-01]",66.23169708251953,65.2275161743164,0.032777023948729035
899200,-0.009580781081458553,100.04005172729492,175.57633205250622,17.825453149791386,16.153757345595583,1.4657374243403654,64.74129447758123,16.14,1038.51,19.14,0.0,0.12539945412427186,"[8.4808171e-02 1.9807560e-02 5.4622680e-02 1.8507807e-02 1.5519825e-01
 5.7642788e-02 1.3294579e-06 5.1411260e-02 6.8077627e-03 1.8686841e-01
 3.6432400e-01]",65.25608825683594,64.39576721191406,0.031814208156429234
899300,-0.01039680756162852,84.85503646850586,179.51705882352928,18.065735294117648,17.225306372549017,1.7234068627450978,64.99431372549019,16.01,1037.18,10.4,0.0,0.14630840912461282,"[7.6991558e-02 2.0450175e-02 7.4979760e-02 1.6983639e-02 1.4877553e-01
 4.8905373e-02 1.6299858e-06 5.2215509e-02 5.2967244e-03 1.9551045e-01
 3.5988972e-01]",66.78170776367188,67.83513641357422,0.034306303933262824
899400,-0.010462090446962976,95.6672327041626,173.94213661764695,17.583926470588235,16.34937254901961,1.5947083333333334,65.06541176470587,15.96,1034.18,14.31,0.0,0.14101712368428707,"[7.4575350e-02 1.7168226e-02 8.6428568e-02 8.1175193e-03 1.5419860e-01
 5.9508275e-02 1.8597569e-06 7.3467694e-02 2.3383328e-03 1.6847859e-01
 3.5571703e-01]",65.09867858886719,65.40360260009766,0.03493929857388139
899500,-0.010418864889070392,86.78071670532226,178.71260828431366,17.984375,16.821544117647058,1.6366053921568626,64.6272181372549,15.98,1030.82,6.26,0.0,0.1561385388672352,"[7.9627812e-02 1.7057939e-02 8.0742002e-02 7.4657155e-03 1.4043114e-01
 6.3810870e-02 2.4512233e-06 6.3475959e-02 1.0740644e-02 1.7674883e-01
 3.5989666e-01]",65.29806518554688,67.86234283447266,0.032858638111501935
899600,-0.01008768066763878,82.38827838897706,178.46445833333328,18.008541666666666,17.472916666666666,1.8391666666666666,66.08916666666666,15.9,1035.21,10.12,0.0,0.14145995723083615,"[9.4453298e-02 1.1399779e-02 7.3362492e-02 1.2498894e-02 1.4256336e-01
 6.0696717e-02 5.8300208e-07 5.8378771e-02 2.5189971e-03 1.8271346e-01
 3.6141363e-01]",69.3814697265625,70.0822525024414,0.030658448985777794
899700,-0.0101438127621077,81.42932037353516,178.31006686274503,17.909264705882354,17.22679656862745,1.7705392156862745,65.04156372549019,16.01,1040.62,10.19,0.0,0.14648197457194329,"[7.6744862e-02 2.4433078e-02 5.8779802e-02 1.4719784e-02 1.5557700e-01
 5.5054929e-02 9.5071425e-07 5.8880337e-02 6.6231973e-03 1.9017948e-01
 3.5900655e-01]",64.77153778076172,67.33100891113281,0.031483759749680755
899800,-0.010328921990003436,90.62994525909424,177.00175033936645,17.788554864253392,16.496826923076924,1.5355599547511312,63.94547228506788,16.07,1026.96,1.92,0.0,0.14567203417420388,"[1.0743140e-01 1.8260183e-02 5.9621170e-02 1.5169507e-02 1.4599279e-01
 5.8136396e-02 2.5484405e-07 5.2112769e-02 6.7428532e-03 1.7088726e-01
 3.6564544e-01]",67.60980987548828,67.09307861328125,0.03337236922234297
899900,-0.007602700740098953,92.49890972137452,177.9316174019607,17.87018137254902,16.612745098039216,1.5262426470588235,63.79969117647059,16.08,1025.68,2.14,0.0,0.12891041539609432,"[8.5035615e-02 1.1079640e-02 5.5752762e-02 9.3827341e-03 1.7825302e-01
 7.0064448e-02 1.9269072e-07 4.9906895e-02 1.9380035e-03 1.6431898e-01
 3.7426767e-01]",68.44082641601562,67.72319793701172,0.028581467010080814
900000,-0.008902295422740281,90.17715183258056,180.12590052520997,18.066435574229693,17.21713410364146,1.6442857142857144,64.05603116246499,16.01,1024.18,4.65,0.0,0.11479005835950375,"[3.30240518e-01 9.48888063e-03 4.63143848e-02 1.39462277e-02
 1.09570205e-01 4.76290211e-02 2.96908098e-07 4.46145348e-02
 3.39171384e-03 1.27953097e-01 2.66851127e-01]",79.9205093383789,70.56037902832031,0.03015835349448025
900100,-0.009315012467559426,91.65923053741454,179.47837879318388,18.06937033146592,17.39669176003735,1.6808916900093371,64.93608835200747,16.01,1031.72,11.61,0.0,0.11627753399312496,"[7.9677276e-02 1.8665750e-02 6.5007456e-02 9.4068395e-03 1.5213701e-01
 5.5536423e-02 8.3498958e-07 5.5134758e-02 6.9838413e-03 2.0249820e-01
 3.5495165e-01]",66.73092651367188,67.9504165649414,0.030024670716375112
900200,-0.009224401040701196,92.28365165710449,176.19928848039208,17.947843137254903,16.976151960784314,1.5887745098039217,66.57236519607842,15.93,1034.1,20.21,0.0,0.12041129276156426,"[6.9688350e-02 2.4097305e-02 5.2644543e-02 1.7461231e-02 1.7522882e-01
 5.4425184e-02 6.2335783e-07 6.6157639e-02 5.8817328e-03 1.8849060e-01
 3.4592393e-01]",64.96723937988281,66.39632415771484,0.02872476976364851
