epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target,clip_frac
882200,-0.009020521376362962,142.7230531996575,162.12035201761856,16.43574760822203,13.886242540494457,1.1322937387515395,62.39472032774462,16.55072463768116,1031.4202898550725,0.08695652173913043,0.0,0.11075025818486145,"[1.0036761e-01 8.3117388e-02 3.7984531e-02 2.0251401e-02 1.1051915e-01
 9.2539951e-02 5.6678639e-03 1.5302102e-02 4.6577998e-06 1.6023616e-01
 3.7400916e-01]",60.78759765625,59.888668060302734,0.03595352170152077
882300,-0.00900401885388419,151.77331161499023,169.5623940015479,17.1528291623667,14.802710268317853,1.1371871775025801,61.61416709666322,16.73,1029.46,0.0,0.0,0.10569284006953239,"[1.19043276e-01 7.04667419e-02 5.32009266e-02 1.46124503e-02
 8.40194151e-02 9.75553542e-02 1.66088156e-02 2.69188974e-02
 5.64587071e-06 1.61438793e-01 3.56129676e-01]",65.86117553710938,65.00862884521484,0.03229925839230418
882400,-0.008177606626413763,137.89691162109375,175.9663546310629,17.803961988304092,15.397602124183006,1.124861756105951,61.67291989164086,16.73,1030.84,1.91,0.0,0.09313716635107994,"[1.11125685e-01 6.91829026e-02 5.67435026e-02 8.50628410e-03
 8.84572491e-02 1.09270692e-01 7.96757359e-03 1.95384584e-02
 8.24873860e-06 1.71067461e-01 3.58131915e-01]",65.35652160644531,67.74125671386719,0.028542086156085132
882500,-0.007709537176415324,156.27244316101076,170.3460217320261,17.415277777777778,14.449003267973858,1.0031740196078431,62.08407271241829,16.85,1034.14,10.24,0.0,0.08888158613815904,"[1.17947772e-01 3.17247398e-02 4.72006686e-02 8.37212335e-03
 1.11375153e-01 1.19840376e-01 7.60692731e-03 2.41035949e-02
 1.11257862e-06 1.75772339e-01 3.56055170e-01]",65.12913513183594,66.0559310913086,0.028581268768757582
882600,-0.007837363351136446,129.85440589904786,175.01983643790845,17.66683823529412,15.54908496732026,1.1612132352941176,61.90386029411764,16.64,1029.35,0.06,0.0,0.09016942769289017,"[1.08377032e-01 5.91024570e-02 4.25820164e-02 2.36719684e-03
 1.19169720e-01 1.04465865e-01 6.79175509e-03 2.01051179e-02
 2.23928214e-06 1.78385392e-01 3.58651221e-01]",67.12651062011719,67.46759033203125,0.030030814930796623
882700,-0.007425818922929466,131.2912567138672,173.30115669074635,17.45394285345717,15.726890479876163,1.229124527003784,62.01556093051255,16.58,1026.99,0.06,0.0,0.08515066787600517,"[1.4225398e-01 2.9982584e-02 4.5036349e-02 3.2841249e-03 1.0271625e-01
 9.7701468e-02 1.2736638e-02 2.2103671e-02 2.8764773e-06 1.8793991e-01
 3.5624215e-01]",66.56938934326172,64.96489715576172,0.028108228519558905
882800,-0.007944602728821337,135.68738044738768,173.29856946594424,17.507370571035434,15.263804179566566,1.1265475576195392,61.656426083591334,16.69,1027.82,0.05,0.0,0.09078150995075703,"[1.46176204e-01 2.58111004e-02 5.47786877e-02 1.62100198e-03
 1.02072455e-01 1.16238140e-01 9.03071463e-03 2.37523075e-02
 2.07319385e-06 1.68041617e-01 3.52475733e-01]",65.97077178955078,67.0672607421875,0.0284666003100574
882900,-0.007452707950724289,167.55605484008788,170.00796695046432,17.398664645682835,13.818343008255935,0.9164869281045752,60.93551277089784,17.1,1036.48,10.02,0.0,0.0895555828884244,"[1.33264929e-01 3.22000347e-02 5.14040031e-02 1.09294965e-03
 1.08366884e-01 1.17522821e-01 8.99279863e-03 2.34640874e-02
 3.54292170e-05 1.68512389e-01 3.55143666e-01]",69.4300537109375,67.69746398925781,0.027982783494517206
883000,-0.008284854590310715,150.85810470581055,171.1777549836601,17.382736928104574,14.301662581699347,1.0377410130718954,61.17150326797385,16.81,1027.01,0.03,0.0,0.1013776133954525,"[1.27414569e-01 3.93518358e-02 6.78824633e-02 3.03796609e-04
 1.13441244e-01 9.13839936e-02 1.07104518e-02 2.91032791e-02
 1.07802487e-06 1.56410560e-01 3.63996744e-01]",66.05451965332031,64.64630889892578,0.030370027152821423
883100,-0.008974817492999136,124.75333839416504,172.78015127450973,17.38639133986928,15.949357843137255,1.3773316993464055,63.11552450980392,16.32,1029.17,0.32,0.0,0.11514779321849346,"[1.2600538e-01 3.7402790e-02 7.4998982e-02 1.0764947e-03 9.8399796e-02
 8.6018823e-02 9.5078340e-03 2.3712032e-02 6.3290572e-06 1.6858684e-01
 3.7428471e-01]",66.6529769897461,64.74142456054688,0.033458125162869695
