epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target
0,-0.010550923645496368,5.49412202835083,-2.735,1.1759259259259258,0.0,0.0,9.287037037037036,108.0,1003.0,395.0,0.0,2.392930269241333,"[0.08445335 0.10837755 0.09057683 0.09078536 0.09358155 0.08837467
 0.08244897 0.10178151 0.08188189 0.0825972  0.09514114]",0.10710591822862625,-1.7062151432037354
100,-0.08147328801453113,1.2810206180810928,0.6549279802327965,1.3144984361633647,0.0,0.0,5.422349664786605,191.36,1002.51,57.31,0.0,1.8886398649215699,"[0.00121116 0.00107324 0.00135705 0.00152959 0.00129364 0.25173405
 0.1992434  0.19916329 0.1850791  0.07847455 0.07984095]",-0.009744243696331978,-0.1410774290561676
200,-0.18011615015566348,1.2895977950096131,2.1593324738057653,2.4195238716118266,0.0,0.0,6.097243929836025,166.44,1002.5,9.01,0.0,1.4857788407802581,"[0.00303701 0.0032796  0.00351409 0.00344518 0.0038064  0.17722985
 0.15152945 0.2147912  0.24024568 0.0719311  0.12719047]",-0.5221721529960632,-0.5544614791870117
300,-0.16848248176276684,1.6242612087726593,3.326243542918263,3.5713774889064296,0.0,0.0,8.16052547561693,123.46,1003.85,5.59,0.0,1.126761720776558,"[0.00189699 0.00158198 0.00169362 0.00180945 0.00179671 0.11781489
 0.14602122 0.19334736 0.17795353 0.1813028  0.1747814 ]",-0.5392780303955078,-0.6798374652862549
400,-0.10712327308952808,1.757038450241089,3.84067051118364,4.076831728281097,0.0,0.0,9.372641467103277,107.43,1004.04,3.35,0.0,0.8656155222654343,"[0.00269699 0.00241836 0.00196203 0.00224313 0.00228389 0.11071184
 0.10163774 0.15845773 0.1622914  0.18427752 0.2710194 ]",-1.0485883951187134,-0.8854720592498779
500,-0.0724186981189996,1.817089695930481,4.079906928594879,4.336240612000989,0.0,0.0,10.668889129406223,94.5,1005.09,3.2,0.0,0.7730155813694001,"[0.0100759  0.0079085  0.00596568 0.00626621 0.0076484  0.11673834
 0.11511984 0.13817646 0.17413656 0.20214148 0.21582267]",-1.0263739824295044,-0.8103883266448975
600,-0.06234495487529784,1.6697763538360595,4.228707576141637,4.531384266335196,0.0,0.0,12.797047936073968,80.06,1007.01,2.59,0.0,0.8091241437196731,"[0.04356645 0.02315136 0.01570457 0.01905545 0.02602595 0.07193567
 0.10895029 0.10003525 0.05285626 0.20112759 0.3375912 ]",-0.7289757132530212,-0.8516250848770142
700,-0.05245476040057838,1.4466000235080718,4.351972774311732,4.72416169678169,0.0,0.0,15.664023048999118,64.73,1008.45,2.02,0.0,0.9092369228601456,"[0.04717616 0.03070421 0.01191752 0.02363227 0.03241257 0.0927387
 0.06913629 0.10021612 0.09290744 0.19209513 0.30706364]",-1.062056064605713,-1.1100043058395386
800,-0.04587503220885992,1.4984361708164216,4.563718078679183,4.932358801189822,0.0,0.0,15.998641223136994,63.27,1008.77,1.69,0.0,0.8858425438404083,"[0.04547378 0.04347308 0.01826589 0.02288176 0.04973909 0.07011835
 0.06072319 0.08859325 0.07587911 0.20454207 0.32031038]",-0.9254405498504639,-0.7664837837219238
900,-0.043012183187529446,1.4238404417037964,4.672150960685819,5.073586781476082,0.0,0.0,17.589785909842732,57.84,1010.01,1.65,0.0,0.8876698017120361,"[0.04650901 0.04272357 0.01832434 0.03814918 0.08550447 0.04517598
 0.04368896 0.06324555 0.11393038 0.14164078 0.36110777]",-0.9036873579025269,-0.870807945728302
1000,-0.03944739874452353,1.528280512690544,4.846296849175179,5.220523532926418,0.0,0.0,17.11349667840348,59.66,1009.31,0.97,0.0,0.8491291618347168,"[0.0535835  0.03362953 0.01408942 0.05044071 0.04329133 0.05456849
 0.07782802 0.07828362 0.10767593 0.1871736  0.29943582]",-0.8085834980010986,-0.5361936688423157
1100,-0.0424425924802199,1.5631302428245544,4.906087386362725,5.271964500304304,0.0,0.0,15.976709572348614,63.56,1009.27,2.33,0.0,0.8022008049488067,"[0.0553524  0.0182182  0.01297107 0.0351436  0.04660191 0.06443726
 0.07566871 0.09344117 0.14764608 0.196432   0.25408763]",-0.5044874548912048,-0.5940253138542175
1200,-0.04253877341281623,1.5321501398086548,4.909056379276743,5.290106369585138,0.0,0.0,16.72158756672083,60.76,1009.47,2.07,0.0,0.7704642498493195,"[0.08160456 0.0178063  0.0110391  0.05009052 0.05131452 0.06553678
 0.06674977 0.09275556 0.11539696 0.16933402 0.2783719 ]",-0.6977037191390991,-0.7505247592926025
1300,-0.034577846359461546,1.5385559630393981,4.979229500233278,5.34604134102783,0.0,0.0,16.692975215648005,60.7,1009.4,1.32,0.0,0.7493870890140534,"[0.07912533 0.01376105 0.00987436 0.07501397 0.03356962 0.06953853
 0.05839866 0.09888759 0.09267472 0.19425564 0.27490056]",-0.8959333300590515,-1.0143219232559204
1400,-0.04026734239188954,1.5156169652938842,5.017655801799834,5.396283967115985,0.0,0.0,17.227143749047237,59.01,1010.91,1.36,0.0,0.7325874012708664,"[0.09964359 0.01854877 0.0131462  0.05932105 0.05288142 0.05190667
 0.07428219 0.07586353 0.14623368 0.1393801  0.26879278]",-0.8667240142822266,-0.759321928024292
1500,-0.03228624790906906,1.5918731558322907,5.107403641830296,5.462916239504824,0.0,0.0,17.088225364826805,59.65,1009.34,0.66,0.0,0.7130134791135788,"[0.06597168 0.0192921  0.01430633 0.08657902 0.04217531 0.06963267
 0.03787504 0.08390048 0.09183967 0.1675347  0.320893  ]",-0.5092759132385254,-0.5101587772369385
1600,-0.03205353484023363,1.5533354711532592,5.0772137796921255,5.441167113638122,0.0,0.0,17.08880067944869,59.3,1008.97,1.04,0.0,0.7150591826438903,"[0.11416107 0.01514569 0.01373578 0.04394466 0.03280654 0.06938231
 0.06408007 0.05644318 0.09172309 0.2229355  0.27564213]",-0.6481947302818298,-0.5480315685272217
1700,-0.035482746816705914,1.6161495274305344,5.050932858498337,5.402838518233922,0.0,0.0,16.835955933362396,60.39,1008.85,0.73,0.0,0.6766390824317932,"[0.07509606 0.01793927 0.01468632 0.0396893  0.02178238 0.06501693
 0.05458045 0.08832935 0.12495112 0.18837242 0.3095564 ]",-0.9227142930030823,-0.8037042021751404
1800,-0.03152634991332889,1.6085709619522095,5.149045152601726,5.538074800040926,0.0,0.0,18.355239188451485,55.44,1010.48,0.61,0.0,0.7050195562839509,"[0.11606282 0.02190931 0.01579914 0.0652656  0.0320523  0.0393339
 0.05187153 0.06573661 0.08699691 0.18747956 0.31749234]",-0.8975009322166443,-0.5784619450569153
1900,-0.026142378905788063,1.5896069717407226,5.149896335020749,5.5457303315513595,0.0,0.0,18.699222102960064,54.32,1010.72,0.46,0.0,0.6918970167636871,"[0.10801685 0.01732906 0.01377631 0.05016815 0.03261279 0.07422986
 0.05857805 0.08489183 0.15449631 0.13141209 0.2744887 ]",-0.8644759058952332,-0.646619975566864
2000,-0.02639563420088962,1.602811974287033,5.092282216716334,5.456468873472536,0.0,0.0,17.139652873408917,59.22,1008.89,0.93,0.0,0.6503775775432586,"[0.08753259 0.01600819 0.01495889 0.06950101 0.02701342 0.06049793
 0.04954678 0.07874056 0.1039675  0.20205972 0.2901734 ]",-0.9882517457008362,-0.813174307346344
2100,-0.030408778064884245,1.6607408356666564,5.186156937458265,5.553832577677246,0.0,0.0,17.323970016707825,58.6,1009.23,1.1,0.0,0.6267339825630188,"[0.04011048 0.01739113 0.01018888 0.11423749 0.02709111 0.07648752
 0.06079173 0.07486935 0.08417865 0.21281885 0.28183484]",-0.7207177877426147,-0.7655045986175537
2200,-0.028385417638346552,1.585992715358734,5.15327893708311,5.529169401122622,0.0,0.0,17.558907252487437,57.81,1009.85,1.13,0.0,0.6017290955781937,"[0.04961246 0.03103332 0.00725954 0.1215108  0.0473076  0.06734382
 0.04377002 0.08674961 0.10697745 0.15108898 0.2873464 ]",-0.3505091667175293,-0.35898786783218384
2300,-0.025242773769423365,1.5812905144691467,5.157870998540126,5.5310942437861055,0.0,0.0,17.677134041452693,57.49,1011.01,0.71,0.0,0.6152060663700104,"[0.03625778 0.03124747 0.007336   0.08941566 0.03951964 0.08793958
 0.06331097 0.0709431  0.09888242 0.17505002 0.30009732]",-0.5508473515510559,-0.4749174118041992
2400,-0.03199164449237287,1.6507143664360047,5.2034567169357855,5.570743419788579,0.0,0.0,17.553730040891892,57.88,1010.36,0.64,0.0,0.6300812900066376,"[0.06297886 0.09246689 0.0088944  0.08960813 0.04186927 0.0277502
 0.05678904 0.05878279 0.05988998 0.18069147 0.32027897]",-0.34692925214767456,-0.31405818462371826
2500,-0.027696058836299928,1.620711727142334,5.2002846107779375,5.557332869234366,0.0,0.0,17.30350251098612,58.71,1010.19,0.44,0.0,0.6110305762290955,"[0.02264116 0.03828463 0.00615429 0.07196724 0.05424386 0.06428055
 0.08988441 0.11786765 0.14964855 0.13820747 0.2468202 ]",-0.49607041478157043,-0.4139595031738281
2600,-0.027247494931798427,1.655939620733261,5.21636663188359,5.579949459232093,0.0,0.0,17.349416042216834,58.6,1009.88,0.76,0.0,0.6034191918373107,"[0.03151783 0.05777344 0.00621611 0.0664427  0.08676073 0.06790536
 0.05796445 0.07894776 0.1267575  0.13494392 0.28477022]",-0.7962610721588135,-0.713718056678772
2700,-0.026229204994160683,1.66932422041893,5.238208933892193,5.608465959500775,0.0,0.0,17.5297522796203,57.89,1009.89,0.81,0.0,0.5970347982645035,"[0.03520332 0.04946136 0.00618706 0.09165354 0.05195348 0.05491196
 0.07631313 0.06726485 0.12139384 0.17816629 0.26749116]",-0.9762343764305115,-0.9281968474388123
2800,-0.026017445100005716,1.7132821917533874,5.165099066401342,5.512885055374519,0.0,0.0,17.022647824943288,59.84,1010.66,0.39,0.0,0.6012481737136841,"[0.03038583 0.0438403  0.00717429 0.09145311 0.05027833 0.05527931
 0.08646084 0.06321654 0.12565002 0.13864394 0.3076175 ]",-0.24993914365768433,-0.07383523136377335
2900,-0.023989941757172346,1.6338252377510072,5.249327653949042,5.630773560061906,0.0,0.0,18.626566457956013,54.5,1010.05,0.08,0.0,0.627485368847847,"[0.02734937 0.03574614 0.00757455 0.14105013 0.04080384 0.05608359
 0.07276777 0.05548    0.08922292 0.15345547 0.32046622]",-0.20632506906986237,-0.27532169222831726
3000,-0.024417417249642314,1.682923392057419,5.271433046072328,5.655201596670042,0.0,0.0,18.48900198443649,54.98,1009.37,0.39,0.0,0.6196669870615006,"[0.04898335 0.05584186 0.00827574 0.07576913 0.04319937 0.05983939
 0.08170322 0.07026637 0.12979741 0.15837297 0.26795122]",-0.44794008135795593,-0.5663192868232727
3100,-0.026168829908128827,1.7021510136127471,5.278373037813635,5.637400017836561,0.0,0.0,17.510105293585557,57.94,1010.24,0.64,0.0,0.589176036119461,"[0.04128543 0.03697985 0.00839054 0.07131029 0.04120458 0.07781261
 0.06596608 0.06765045 0.12040777 0.163854   0.3051384 ]",-0.2568489611148834,-0.3833991289138794
3200,-0.021515108132734894,1.6099647814035416,5.258567118635629,5.64126815790231,0.0,0.0,18.870222850144998,53.79,1010.27,0.36,0.0,0.6248965054750443,"[0.07264055 0.04221414 0.00630372 0.0780402  0.02393042 0.0604854
 0.05539831 0.08530246 0.09573279 0.18099631 0.2989557 ]",-0.6255669593811035,-0.433684766292572
3300,-0.02436008915072307,1.7742988991737365,5.333208722655802,5.7167400782498055,0.0,0.0,18.21747248792523,55.8,1011.3,1.05,0.0,0.5728479334712029,"[0.09555231 0.05586107 0.00604725 0.06706599 0.02346877 0.04238797
 0.05839406 0.06386281 0.10591938 0.1527083  0.32873207]",0.044474855065345764,-0.2822330892086029
3400,-0.02294630273943767,1.6800892651081085,5.321726911744097,5.69879098409223,0.0,0.0,18.6537732880727,54.38,1009.9,0.16,0.0,0.5990688002109528,"[0.05121244 0.03295374 0.00754858 0.09036337 0.02294875 0.08739674
 0.06122075 0.10480444 0.10777175 0.15223485 0.2815446 ]",-1.0343780517578125,-0.7610622048377991
3500,-0.02020812164293602,1.6796443116664888,5.275102820080202,5.6445189579976,0.0,0.0,18.25379226901971,55.71,1010.92,0.23,0.0,0.5926603093743325,"[0.07517786 0.0313882  0.01514649 0.06320216 0.0297799  0.09446573
 0.06089304 0.09244006 0.09895198 0.14272153 0.29583302]",-1.3311091661453247,-1.160607099533081
3600,-0.023199161631055176,1.6158865869045258,5.222999991135866,5.580534791695742,0.0,0.0,17.691404149716533,57.53,1009.27,0.27,0.0,0.6012950569391251,"[0.08397908 0.04993348 0.01990124 0.03671593 0.02384347 0.08203513
 0.06969818 0.08053294 0.10663584 0.18257749 0.26414722]",-0.2396811544895172,-0.6055859327316284
