epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves
226200,0.04808071065833376,3.1960459183673513,4.99234693877551,4.99234693877551,3.0,79.26785714285714,7.0,554.875,0.0
226300,0.047498684786260126,3.198285714285719,4.997142857142857,4.997142857142857,2.998571428571429,79.33000000000001,7.0,555.31,0.0
226400,0.04859773457981646,3.193714285714291,4.9957142857142856,4.9957142857142856,2.9971428571428573,79.38285714285715,7.0,555.68,0.0
226500,0.04611109069272061,3.178785714285719,4.99,4.99,2.992857142857143,79.19428571428573,7.0,554.36,0.0
226600,0.0419444600562565,3.1877142857142906,4.9957142857142856,4.9957142857142856,2.9942857142857147,79.17000000000002,7.0,554.19,0.0
226700,0.04607360423076898,3.1727857142857188,4.991428571428571,4.991428571428571,2.988571428571429,79.27000000000001,7.0,554.89,0.0
226800,0.04498959654360078,3.1860714285714327,4.991428571428572,4.991428571428572,2.9957142857142856,78.91571428571429,7.0,552.41,0.0
226900,0.03816510607721284,3.134785714285719,4.994285714285715,4.994285714285715,2.9971428571428573,78.74142857142856,7.0,551.19,0.04
227000,0.04563291921353084,3.167571428571433,4.992857142857144,4.992857142857144,3.0,78.77,7.0,551.39,0.02
227100,0.041162901103962216,3.170642857142862,4.992857142857144,4.992857142857144,2.9942857142857138,78.8142857142857,7.0,551.7,0.01
227200,0.044862094678683205,3.1819285714285757,4.998571428571429,4.998571428571429,2.9971428571428573,78.80428571428571,7.0,551.63,0.01
227300,0.04158539315656526,3.172785714285719,4.997142857142857,4.997142857142857,3.0,79.13714285714286,7.0,553.96,0.02
227400,0.038349491807166486,3.1646428571428613,4.99,4.99,2.985714285714286,79.31285714285714,7.0,555.19,0.0
227500,0.040941507608804384,3.1860000000000044,4.988571428571429,4.988571428571429,2.9971428571428573,79.49714285714285,7.0,556.48,0.0
227600,0.03947105443890905,3.19571428571429,4.992857142857144,4.992857142857144,3.0,79.77571428571429,7.0,558.43,0.0
227700,0.04177882915129885,3.1905000000000046,4.991428571428572,4.991428571428572,2.998571428571429,80.02857142857144,7.0,560.2,0.0
227800,0.044643865191028455,3.2013571428571477,4.997142857142857,4.997142857142857,3.0,79.92,7.0,559.44,0.0
227900,0.043850421879906204,3.1863571428571476,4.99,4.99,2.9971428571428573,79.82714285714287,7.0,558.79,0.0
228000,0.03808232209587004,3.1869285714285764,4.992857142857144,4.992857142857144,2.9957142857142856,79.85285714285713,7.0,558.97,0.0
228100,0.03669098358426709,3.1847142857142905,4.9957142857142856,4.9957142857142856,2.9928571428571433,79.85714285714285,7.0,559.0,0.0
228200,0.039402026141760874,3.1927142857142905,4.992857142857143,4.992857142857143,2.998571428571429,79.85285714285715,7.0,558.97,0.0
228300,0.041741732672089714,3.1821428571428614,4.991428571428571,4.991428571428571,2.9942857142857147,79.86142857142858,7.0,559.03,0.0
228400,0.04109650427155429,3.1929285714285767,4.992857142857144,4.992857142857144,2.998571428571429,79.60714285714286,7.0,557.25,0.0
228500,0.051729289980139585,3.188714285714291,4.9871428571428575,4.9871428571428575,3.0,79.34714285714286,7.0,555.43,0.0
228600,0.04672074093483389,3.192000000000005,4.99,4.99,3.0,79.53285714285714,7.0,556.73,0.0
