epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
2800,-2.7060288254250873,0.0,1.2534028331344236,0.0,0.0,4.291218248153845,117.25531914893617,502.74468085106383,0.0,0.049455305426183455
2900,-3.104778665304184,0.0,1.2636255109581638,0.0,0.0,4.3036575042771394,116.9,502.75,0.0,0.049435962180734636
3000,-3.0124207240343095,0.0,1.2276144832486695,0.0,0.0,4.264920615710421,117.98,502.81,0.0,0.04941662650092803
3100,-3.342562172114849,0.0,1.2605457624393481,0.0,0.0,4.29459736547881,117.21,502.99,0.0,0.049397298383804446
3200,-3.391082433462143,0.0,1.263558657739759,0.0,0.0,4.299280647331957,117.09,503.01,0.0,0.049377977826405954
3300,-3.8049550169706343,0.0,1.2732194844879472,0.0,0.0,4.309815733211611,116.74,502.75,0.0,0.049358664825775764
3400,-3.9150483894348143,0.0,1.2741291290207448,0.0,0.0,4.311030862757051,116.74,502.84,0.0,0.0493393593789582
3500,-4.193467364311219,0.0,1.2740064321649915,0.0,0.0,4.313297329474982,116.8,503.37,0.0,0.04932006148299878
3600,-4.546124377250671,0.0,1.2576226450873764,0.0,0.0,4.2948913827885375,117.17,502.81,0.0,0.049300771134944216
3700,-4.252545335292816,0.0,1.2681770074329983,0.0,0.0,4.304456696280617,116.87,502.79,0.0,0.04928148833184226
3800,-4.494418878555297,0.0,1.2704778332493838,0.0,0.0,4.303030656153103,116.96,502.84,0.0,0.049262213070741905
3900,-4.648342549800873,0.0,1.249052099303338,0.0,0.0,4.28637394683956,117.43,502.91,0.0,0.0492429453486933
4000,-4.732594395875931,0.0,1.2525230378945924,0.0,0.0,4.294252842742297,117.17,502.82,0.0,0.04922368516274774
4100,-5.324737408161163,0.0,1.274442873965333,0.0,0.0,4.311044083842961,116.68,502.58,0.0,0.049204432509957645
4200,-5.55073468208313,0.0,1.2767476776875193,0.0,0.0,4.314036064951215,116.65,502.87,0.0,0.049185187387376615
4300,-5.230299632549286,0.0,1.241310902119016,0.0,0.0,4.277947002930541,117.61,502.66,0.0,0.049165949792059384
4400,-5.831170760393142,0.0,1.2536348773464767,0.0,0.0,4.289504629745183,117.4,503.12,0.0,0.0491467197210618
4500,-5.419052681922913,0.0,1.2561369945068785,0.0,0.0,4.29083909898109,117.25,502.7,0.0,0.04912749717144096
4600,-6.072872138023376,0.0,1.2605297482322875,0.0,0.0,4.297629474777739,117.08,502.78,0.0,0.04910828214025507
4700,-5.936738132834434,0.0,1.2506662175984478,0.0,0.0,4.2898515381133,117.28,502.68,0.0,0.04908907462456341
4800,-6.190944486856461,0.0,1.262034329152601,0.0,0.0,4.296893686793036,117.15,503.06,0.0,0.04906987462142653
4900,-6.603645129203796,0.0,1.2905239575820149,0.0,0.0,4.328450909313476,116.28,502.81,0.0,0.04905068212790603
5000,-6.057302680015564,0.0,1.2505239412888904,0.0,0.0,4.28686808550764,117.41,502.95,0.0,0.049031497141064764
5100,-6.420201557874679,0.0,1.2568408786107452,0.0,0.0,4.292187430749173,117.23,502.82,0.0,0.04901231965796665
5200,-7.104565181732178,0.0,1.254574148439687,0.0,0.0,4.287242096182535,117.41,503.0,0.0,0.04899314967567678
5300,-7.13765526175499,0.0,1.2593305411031432,0.0,0.0,4.296171975698386,117.15,502.91,0.0,0.0489739871912614
5400,-6.789943581819534,0.0,1.2594889581891033,0.0,0.0,4.295297108528405,117.15,502.8,0.0,0.04895483220178786
5500,-7.311123964786529,0.0,1.252354327861391,0.0,0.0,4.288059839052668,117.41,503.03,0.0,0.04893568470432473
5600,-7.773084354400635,0.0,1.266062893026236,0.0,0.0,4.302377374500379,116.9,502.49,0.0,0.04891654469594171
5700,-8.020269219875336,0.0,1.2704200411887248,0.0,0.0,4.306644641689662,116.9,502.99,0.0,0.04889741217370961
5800,-7.719006273746491,0.0,1.2691846808355267,0.0,0.0,4.309165609821276,116.83,503.01,0.0,0.048878287134700396
5900,-7.35828183054924,0.0,1.2443324302032246,0.0,0.0,4.283265423320071,117.45,502.72,0.0,0.04885916957598719
6000,-8.370694091320038,0.0,1.2626836685392715,0.0,0.0,4.299041900494913,117.05,502.88,0.0,0.048840059494644296
6100,-7.7133849227428435,0.0,1.2622796980835869,0.0,0.0,4.297443885422886,117.14,502.97,0.0,0.048820956887747034
6200,-8.068305130004882,0.0,1.2433190181714457,0.0,0.0,4.278261456313654,117.57,502.61,0.0,0.04880186175237201
6300,-8.980203421115876,0.0,1.2664529348891493,0.0,0.0,4.304884471054143,116.84,502.61,0.0,0.0487827740855969
6400,-8.547233719825744,0.0,1.2449401452091662,0.0,0.0,4.279388884118485,117.53,502.56,0.0,0.04876369388450058
6500,-8.783360203504563,0.0,1.2447713476002817,0.0,0.0,4.27979325072937,117.61,503.0,0.0,0.048744621146163014
6600,-9.720106372833252,0.0,1.2555588666775759,0.0,0.0,4.293954195510436,117.25,503.12,0.0,0.04872555586766527
6700,-9.791421802043915,0.0,1.2782875142707502,0.0,0.0,4.316430688222234,116.5,502.55,0.0,0.04870649804608968
6800,-9.904769604206086,0.0,1.2754892199819343,0.0,0.0,4.314949644059521,116.68,503.01,0.0,0.04868744767851966
6900,-8.773664770126343,0.0,1.2599591906144763,0.0,0.0,4.294524465130403,117.22,503.02,0.0,0.048668404762039666
7000,-9.541729545593261,0.0,1.257942905370894,0.0,0.0,4.292751997497,117.21,502.83,0.0,0.0486493692937355
7100,-10.297320492267609,0.0,1.2551503035504636,0.0,0.0,4.2904681657592185,117.3,502.92,0.0,0.04863034127069392
7200,-10.306854748725891,0.0,1.2495137249967603,0.0,0.0,4.2850638554463405,117.4,502.65,0.0,0.04861132069000286
