epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
400,-7.719052612007438,0.0,1.2716116904929788,0.0,0.0,4.800346555507483,104.93506493506493,503.038961038961,0.0,0.4800000000000022
500,-9.548561496734619,0.0,1.272524552918961,0.0,0.0,4.793637449876381,105.1,503.21,0.0,0.47500000000000275
600,-11.30511206150055,0.0,1.2575901772015623,0.0,0.0,4.775084887353008,105.54,503.23,0.0,0.4700000000000033
700,-13.31274585723877,0.0,1.2787275290472528,0.0,0.0,4.774543620579021,105.59,503.42,0.0,0.46500000000000385
800,-14.815686864852905,0.0,1.2300472159105469,0.0,0.0,4.728033475490425,106.51,503.05,0.0,0.4600000000000044
900,-16.467878789901732,0.0,1.25581035279345,0.0,0.0,4.7538160956592845,106.03,503.24,0.0,0.45500000000000496
1000,-18.011367359161376,0.0,1.255345588634298,0.0,0.0,4.739413921409658,106.43,503.78,0.0,0.4500000000000055
1100,-19.933287029266356,0.0,1.2681197940857691,0.0,0.0,4.754008103989568,105.98,503.25,0.0,0.44500000000000606
1200,-21.16641240119934,0.0,1.2536473237519778,0.0,0.0,4.723990592604198,106.62,503.05,0.0,0.4400000000000066
1300,-23.877044763565063,0.0,1.2871372293847998,0.0,0.0,4.7468631385226505,106.08,502.94,0.0,0.43500000000000716
1400,-24.315375261306762,0.0,1.2661703613510498,0.0,0.0,4.723060813829999,106.64,503.09,0.0,0.4300000000000077
1500,-26.312916660308836,0.0,1.2684772460152969,0.0,0.0,4.717170907031582,106.76,502.94,0.0,0.42500000000000826
1600,-27.773928413391115,0.0,1.2630444794186289,0.0,0.0,4.701667374463556,107.09,503.04,0.0,0.4200000000000088
1700,-27.897194175720216,0.0,1.2229217623964257,0.0,0.0,4.654519760114731,108.22,503.16,0.0,0.41500000000000936
1800,-30.118469467163084,0.0,1.248725067529875,0.0,0.0,4.6718172005814615,107.76,503.12,0.0,0.4100000000000099
1900,-30.346178970336915,0.0,1.242139967641728,0.0,0.0,4.655097599571026,108.18,503.01,0.0,0.40500000000001046
2000,-32.13217494964599,0.0,1.2769717252095791,0.0,0.0,4.690208446354157,107.34,502.92,0.0,0.400000000000011
2100,-33.94716163635254,0.0,1.288615447108513,0.0,0.0,4.69006024041634,107.49,503.35,0.0,0.39500000000001156
2200,-35.673538246154784,0.0,1.2755460104051155,0.0,0.0,4.678929295616894,107.69,503.36,0.0,0.3900000000000121
2300,-35.00546382904053,0.0,1.2587811128910302,0.0,0.0,4.655312344750215,108.26,503.41,0.0,0.38500000000001267
2400,-36.10738838195801,0.0,1.231822469261654,0.0,0.0,4.623413904830226,109.0,503.36,0.0,0.3800000000000132
2500,-37.44538949966431,0.0,1.2697942531005866,0.0,0.0,4.645994255279759,108.37,502.99,0.0,0.37500000000001377
2600,-38.086171016693115,0.0,1.2495761072543607,0.0,0.0,4.61373275294908,109.19,503.22,0.0,0.3700000000000143
2700,-40.765642929077146,0.0,1.2588631452300763,0.0,0.0,4.624872960999681,108.97,503.43,0.0,0.36500000000001487
2800,-40.78812126159668,0.0,1.268535370077381,0.0,0.0,4.6218065308897165,108.92,502.79,0.0,0.3600000000000154
2900,-40.60050479888916,0.0,1.2520148182545086,0.0,0.0,4.617563689943532,109.05,503.08,0.0,0.35500000000001597
3000,-41.97735698699951,0.0,1.2647410593341595,0.0,0.0,4.608700997096729,109.28,503.02,0.0,0.3500000000000165
3100,-42.25747711181641,0.0,1.2776326210972249,0.0,0.0,4.628789213885814,108.71,502.71,0.0,0.34500000000001707
3200,-42.3442678642273,0.0,1.2378555710475423,0.0,0.0,4.573240521141854,110.07,502.99,0.0,0.3400000000000176
3300,-44.557352218627926,0.0,1.2690602770105868,0.0,0.0,4.599582109518921,109.5,503.2,0.0,0.33500000000001817
3400,-44.406764373779296,0.0,1.2601852318825144,0.0,0.0,4.58001411519459,110.04,503.44,0.0,0.3300000000000187
3500,-46.118861045837406,0.0,1.2846835261727785,0.0,0.0,4.606564737594803,109.34,503.11,0.0,0.3250000000000193
3600,-45.74043312072754,0.0,1.2711589763038258,0.0,0.0,4.59294539649269,109.64,503.05,0.0,0.3200000000000198
3700,-44.950558223724364,0.0,1.242164346639179,0.0,0.0,4.54964644054122,110.67,503.07,0.0,0.3150000000000204
3800,-45.862291984558105,0.0,1.2493097041437513,0.0,0.0,4.5455276882332445,110.77,503.07,0.0,0.3100000000000209
3900,-45.745321559906,0.0,1.2449372486167638,0.0,0.0,4.533965442748132,111.07,503.2,0.0,0.3050000000000215
4000,-46.5734407043457,0.0,1.2770045875646217,0.0,0.0,4.556692679288977,110.53,503.18,0.0,0.300000000000022
4100,-48.37859064102173,0.0,1.2493412499482894,0.0,0.0,4.5304873983207194,111.11,502.94,0.0,0.2950000000000226
4200,-48.720251922607424,0.0,1.2588768986833474,0.0,0.0,4.545634702342224,110.74,502.91,0.0,0.29000000000002313
