epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
3000,-1024.7351621157163,-14.183506432224164,1.2852322558723495,0.0,0.0,17.363802888444447,29.68831168831169,510.85714285714283,40.97402597402598,0.4907644483688657
3100,-969.1473550415039,-12.894055816446308,1.282449936017725,0.0,0.0,17.264894599825784,29.98,511.86,37.59,0.49045955224764765
3200,-1020.5866958618165,-13.023232957307052,1.3027557602879236,0.0,0.0,17.093075497835006,30.13,510.87,38.35,0.49015484554855515
3300,-1041.7650103759765,-13.225147507602294,1.2768407125136967,0.0,0.0,16.97861977076047,30.47,511.21,38.93,0.4898503281539059
3400,-1015.1767071533203,-12.22683531132059,1.2201164931870274,0.0,0.0,16.91759632875215,30.56,511.97,36.32,0.48954599994609127
3500,-1144.3270227050782,-13.316722516766593,1.2675918929925072,0.0,0.0,17.144607091044836,30.03,510.56,39.13,0.4892418608075751
3600,-1099.593739013672,-12.197677130280713,1.238504115785538,0.0,0.0,16.815339187742396,30.75,510.52,36.35,0.4889379106208953
3700,-1179.357434387207,-13.100755372125766,1.2778360640862252,0.0,0.0,17.06882270674483,30.32,512.23,38.56,0.4886341492686618
3800,-1212.2154260253906,-13.485997724998162,1.2478853276133146,0.0,0.0,16.899621463255993,30.59,510.0,39.7,0.48833057663355817
3900,-1204.6588482666016,-12.454281784571544,1.3128378006754422,0.0,0.0,17.10078554337129,30.2,510.35,36.42,0.48802719259834054
4000,-1277.7828216552734,-13.615832191575416,1.261128888019926,0.0,0.0,17.139007657983868,30.25,512.26,39.87,0.4877239970458374
4100,-1296.7082489013671,-13.697496854388621,1.2589061905271404,0.0,0.0,17.10696134589182,30.18,511.96,40.41,0.48742098985895105
4200,-1369.6851266479491,-13.837946901687417,1.2964443150610685,0.0,0.0,17.386493028980997,29.79,512.88,40.18,0.48711817092065607
4300,-1295.7965997314452,-12.862399177156094,1.269900994126947,0.0,0.0,16.912676058209865,30.54,511.99,38.15,0.48681554011399947
4400,-1328.5851690673828,-12.892350658271411,1.2609877870148285,0.0,0.0,17.10044535875962,30.26,512.92,38.03,0.48651309732210085
4500,-1509.739450073242,-14.47095537053552,1.2711598779717663,0.0,0.0,17.231552217822383,30.08,512.0,41.92,0.486210842428153
4600,-1484.295234375,-13.572901580551013,1.2266992692875676,0.0,0.0,17.076143145374807,30.31,512.79,40.27,0.48590877531542104
4700,-1538.1318756103515,-14.342154290699826,1.2793836984573739,0.0,0.0,17.335521716716116,29.84,510.92,41.41,0.4856068958672423
4800,-1505.7119268798829,-13.760781372014721,1.2363344860513634,0.0,0.0,16.982440072486376,30.36,511.08,40.79,0.48530520396702703
4900,-1614.2750634765625,-14.480069834201329,1.276681710477193,0.0,0.0,17.427974684528834,29.69,511.84,41.63,0.48500369949825783
5000,-1590.0187298583985,-13.642239371790515,1.2498963632144688,0.0,0.0,17.017204302766356,30.42,512.27,40.5,0.4847023823444894
5100,-1716.0624768066407,-14.30242374736199,1.268998039384559,0.0,0.0,17.229424857052326,29.98,511.76,42.0,0.48440125238934906
5200,-1593.3985461425782,-12.767490812627166,1.2567734574552922,0.0,0.0,17.129652643864905,30.18,511.7,37.46,0.48410030951653643
5300,-1785.716968383789,-14.908961503716315,1.3059223077801894,0.0,0.0,17.57062544885244,29.47,511.84,42.44,0.483799553609823
5400,-1680.5875747680664,-13.116538262479315,1.2501061129388271,0.0,0.0,16.98007142128699,30.43,511.33,38.77,0.4834989845530529
5500,-1780.3123352050782,-13.864425389374789,1.239283791511852,0.0,0.0,17.150343817284387,30.21,511.7,40.61,0.4831986022301425
5600,-1898.4159057617187,-14.82963789959481,1.2746671107689966,0.0,0.0,17.65819923227366,29.27,510.49,41.94,0.4828984065250797
5700,-1915.211650390625,-14.18206283522581,1.2870077945435654,0.0,0.0,17.344821862271093,29.83,511.03,40.95,0.482598397321925
5800,-1964.6259216308595,-14.823366797084237,1.3080758382814914,0.0,0.0,17.64272424440627,29.34,512.19,42.16,0.4822985745048109
5900,-1894.9290509033203,-14.200812712200367,1.2267963747838373,0.0,0.0,17.342619187527966,29.87,512.46,41.23,0.4819989379579418
6000,-1941.0115866088868,-13.922678133511484,1.2766506948597154,0.0,0.0,17.33757232127693,29.85,512.48,40.64,0.481699487565594
6100,-1933.6194122314453,-13.6766998843512,1.2509101016680229,0.0,0.0,17.208442573929275,30.02,511.25,40.04,0.4814002232121154
6200,-2154.1439251708985,-15.53622376257737,1.273111936212343,0.0,0.0,17.74957596406287,29.12,512.03,44.11,0.4811011447819263
6300,-2193.2792224121094,-14.96153742757872,1.2871455953733337,0.0,0.0,17.436365345168827,29.7,513.04,43.17,0.48080225215951833
6400,-2063.1134588623045,-14.420793603981627,1.284250089819639,0.0,0.0,17.414676915706355,29.62,511.03,41.68,0.48050354522945565
