epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
400,-6.418255341680426,0.0,1.2852253510803042,0.0,0.0,4.690437126365356,107.38157894736842,503.05263157894734,0.0,0.38995204673936407
500,-7.29435558795929,0.0,1.2694061376461687,0.0,0.0,4.644864007961425,108.51,503.59,0.0,0.3664557192771312
600,-8.13701157093048,0.0,1.2658233602085311,0.0,0.0,4.6038923465265755,109.39,503.02,0.0,0.34437514897998783
700,-8.839632973670959,0.0,1.2628087470809728,0.0,0.0,4.587870330790844,109.78,503.17,0.0,0.32362503024629347
800,-9.598020725250244,0.0,1.26079701254851,0.0,0.0,4.5726632923956245,110.1,502.97,0.0,0.3041251975124387
900,-9.890482077598572,0.0,1.2542735537899459,0.0,0.0,4.525627428401452,111.2,502.8,0.0,0.2858003155429269
1000,-10.118438148498536,0.0,1.2491196593083942,0.0,0.0,4.503121510199675,111.84,503.18,0.0,0.2685795883818399
1100,-10.344629621505737,0.0,1.2647445940701454,0.0,0.0,4.505588991455213,111.71,502.75,0.0,0.2523964858412619
1200,-10.200094151496888,0.0,1.2533802534047394,0.0,0.0,4.474067321763379,112.46,502.66,0.0,0.23718848646997806
1300,-10.627992582321166,0.0,1.2434368865003238,0.0,0.0,4.450051744478642,113.07,502.83,0.0,0.22289683600944127
1400,-10.844388136863708,0.0,1.2734526099658694,0.0,0.0,4.471609294080837,112.56,502.85,0.0,0.20946632040382904
1500,-10.179372367858887,0.0,1.2407855464872564,0.0,0.0,4.419766412661058,113.89,502.89,0.0,0.1968450524872463
1600,-10.423760013580322,0.0,1.2513931014745852,0.0,0.0,4.420750987943796,113.9,503.04,0.0,0.18498427152396013
1700,-10.092157406806946,0.0,1.2386056112419694,0.0,0.0,4.390936181578401,114.65,503.06,0.0,0.17383815482722026
1800,-10.561060748100282,0.0,1.2628180365246002,0.0,0.0,4.411999195234514,114.09,502.86,0.0,0.16336364072887338
1900,-9.533073945045471,0.0,1.263783825688905,0.0,0.0,4.396317261592329,114.5,502.97,0.0,0.15352026221583884
2000,-9.20301929473877,0.0,1.2487530902166402,0.0,0.0,4.3713204786762585,115.2,503.09,0.0,0.1442699905907173
2100,-9.553141551017761,0.0,1.256965334577821,0.0,0.0,4.375965499742313,115.06,503.03,0.0,0.1355770885525381
2200,-9.392655267715455,0.0,1.2650384941890125,0.0,0.0,4.377348663685578,114.95,502.77,0.0,0.12740797213003682
2300,-9.182565245628357,0.0,1.268986879261437,0.0,0.0,4.373727444345045,115.08,502.81,0.0,0.11973108093406049
2400,-8.461927571296691,0.0,1.2685852764232315,0.0,0.0,4.362320054217688,115.4,502.94,0.0,0.1125167562278381
2500,-8.28300883769989,0.0,1.2462498588815676,0.0,0.0,4.3280951841093405,116.26,502.75,0.0,0.10573712634405262
2600,-8.216826896667481,0.0,1.2401307972133349,0.0,0.0,4.323406510624828,116.35,502.71,0.0,0.0993659990060395
2700,-7.484452157020569,0.0,1.2562578139791578,0.0,0.0,4.331077081342932,116.18,502.81,0.0,0.09337876013710683
2800,-7.343314116001129,0.0,1.2655899757389735,0.0,0.0,4.336037221364638,116.03,502.6,0.0,0.08775227876703928
2900,-7.167481265068054,0.0,1.2397292050668307,0.0,0.0,4.303260135635452,116.89,502.65,0.0,0.08246481766840431
3000,-7.198456358909607,0.0,1.2437187754184855,0.0,0.0,4.3092521124798076,116.77,502.79,0.0,0.07749594937741365
3100,-6.493293566703796,0.0,1.272295677593987,0.0,0.0,4.330449372396954,116.28,503.12,0.0,0.07282647727489812
3200,-6.201982427835464,0.0,1.254252180269557,0.0,0.0,4.307907117955823,116.85,502.87,0.0,0.06843836142250065
3300,-6.174854916334152,0.0,1.2633619530389557,0.0,0.0,4.314071014436693,116.68,502.87,0.0,0.0643146488675656
3400,-5.995593001842499,0.0,1.2528838079729756,0.0,0.0,4.299940175769221,117.0,502.68,0.0,0.060439408147465304
3500,-5.553534777164459,0.0,1.2424669219939346,0.0,0.0,4.285752179384173,117.48,503.02,0.0,0.05679766774032861
3600,-5.567807933688163,0.0,1.2714138987218748,0.0,0.0,4.308904242903169,116.81,503.01,0.0,0.05337535822438488
3700,-5.351878368854523,0.0,1.2458710355774116,0.0,0.0,4.285775895808807,117.39,502.75,0.0,0.05015925792246149
3800,-4.896762275695801,0.0,1.256201692561827,0.0,0.0,4.296271412429102,117.15,502.95,0.0,0.047136941821639765
3900,-4.946087789535523,0.0,1.240926584736957,0.0,0.0,4.27559269654057,117.65,502.83,0.0,0.044296733570727
4000,-4.698256993293763,0.0,1.2602000654102528,0.0,0.0,4.293645298953692,117.28,503.11,0.0,0.0416276603700913
4100,-4.264971512556076,0.0,1.2678503590097723,0.0,0.0,4.294759197197444,117.15,502.76,0.0,0.03911941057958306
4200,-3.7485567432641984,0.0,1.2531382759243974,0.0,0.0,4.280476623139476,117.57,502.86,0.0,0.036762293880765566
