epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
400,-1.0505877097970562,-0.012604805692050662,1.2605526819097894,0.0,0.0,4.871942587351423,103.48684210526316,503.42105263157896,0.13157894736842105,0.04800000000000078
500,-0.6387023103237152,-0.008978622224922427,1.257348604782041,0.0,0.0,4.449726528867083,113.14,502.86,0.1,0.04750000000000097
600,-0.3303669949620962,-0.0008403361344537816,1.2734277749972107,0.0,0.0,4.327931224081488,116.29,502.84,0.01,0.047000000000001166
700,-0.3563149370253086,0.0,1.2595490899737851,0.0,0.0,4.298427137578046,117.11,502.93,0.0,0.04650000000000136
800,-0.4114251735806465,0.0,1.2445704596111284,0.0,0.0,4.279645948978035,117.65,503.06,0.0,0.046000000000001554
900,-0.4998970500379801,0.0,1.2514893680227055,0.0,0.0,4.282396581330441,117.45,502.46,0.0,0.04550000000000175
1000,-0.5987261982262134,0.0,1.2608209363907248,0.0,0.0,4.293905856171334,117.23,502.96,0.0,0.04500000000000194
1100,-0.6257156126573682,0.0,1.25622637267377,0.0,0.0,4.288670602836253,117.33,502.88,0.0,0.044500000000002135
1200,-0.8330587893724442,0.0,1.2524568516272316,0.0,0.0,4.288229767704822,117.29,502.62,0.0,0.04400000000000233
1300,-0.858304685652256,0.0,1.2628879515943487,0.0,0.0,4.294668142189401,117.17,502.8,0.0,0.04350000000000252
1400,-0.9860359200835228,0.0,1.2867290845045587,0.0,0.0,4.320476355102505,116.46,502.8,0.0,0.04300000000000272
1500,-1.0895300698280335,0.0,1.2626926950521804,0.0,0.0,4.295311052209309,117.13,502.82,0.0,0.04250000000000291
1600,-1.169447315633297,0.0,1.2531314759128567,0.0,0.0,4.282817647289475,117.47,502.71,0.0,0.042000000000003104
1700,-1.3172442124783992,0.0,1.2543085351087895,0.0,0.0,4.284415266561184,117.47,502.86,0.0,0.0415000000000033
1800,-1.4055829885601998,0.0,1.2553008611380148,0.0,0.0,4.286011105854313,117.46,502.9,0.0,0.04100000000000349
1900,-1.5409184589982032,0.0,1.2610911514462548,0.0,0.0,4.290971492735885,117.28,502.87,0.0,0.040500000000003686
2000,-1.5929214031994343,0.0,1.2618522472731073,0.0,0.0,4.289997606911784,117.27,502.7,0.0,0.04000000000000388
2100,-1.6603326570987702,0.0,1.247571847297418,0.0,0.0,4.272252253157576,117.77,502.64,0.0,0.039500000000004074
2200,-1.8082091066241264,0.0,1.2613210346925505,0.0,0.0,4.289325615066408,117.28,502.66,0.0,0.03900000000000427
2300,-1.7999636608362197,0.0,1.2857221851540428,0.0,0.0,4.316687009911374,116.58,502.86,0.0,0.03850000000000446
2400,-1.892530018389225,0.0,1.2580789007957285,0.0,0.0,4.284684794294908,117.44,502.85,0.0,0.038000000000004655
2500,-1.99159308552742,0.0,1.2715910476205239,0.0,0.0,4.300034255555647,117.04,502.77,0.0,0.03750000000000485
2600,-1.9532737600803376,0.0,1.2721319959639736,0.0,0.0,4.297519447873367,117.14,503.03,0.0,0.03700000000000504
2700,-2.0850058433413508,0.0,1.2553578480637582,0.0,0.0,4.281194779062688,117.57,503.05,0.0,0.03650000000000524
2800,-2.1685596773028375,0.0,1.2692311582434934,0.0,0.0,4.293616442221815,117.18,502.76,0.0,0.03600000000000543
2900,-2.3994685792922974,0.0,1.2617615260853006,0.0,0.0,4.289909159237408,117.35,502.89,0.0,0.035500000000005624
3000,-2.4190463733673098,0.0,1.2514999081600475,0.0,0.0,4.280261492884538,117.66,503.27,0.0,0.03500000000000582
3100,-2.2785434404015543,0.0,1.2730519018624122,0.0,0.0,4.298053469547804,117.12,503.01,0.0,0.03450000000000601
3200,-2.4359993714094164,0.0,1.264184241302453,0.0,0.0,4.287348078889826,117.27,502.38,0.0,0.034000000000006206
3300,-2.527919581234455,0.0,1.2616919402896822,0.0,0.0,4.286760991418486,117.43,503.03,0.0,0.0335000000000064
3400,-2.6182572335004806,0.0,1.2416483557079534,0.0,0.0,4.267028698894982,117.96,502.96,0.0,0.033000000000006594
3500,-2.7028661066293718,0.0,1.263294679940291,0.0,0.0,4.287060744427587,117.37,502.79,0.0,0.03250000000000679
3600,-2.7466110584139822,0.0,1.2593457499881198,0.0,0.0,4.284353628004541,117.52,503.23,0.0,0.03200000000000698
3700,-2.5258721460402014,0.0,1.2447349091472324,0.0,0.0,4.266999125494269,117.95,502.93,0.0,0.031500000000007175
3800,-2.8847567716240885,0.0,1.2489278521310432,0.0,0.0,4.2707047712542865,117.8,502.76,0.0,0.031000000000007195
3900,-2.5894317066296937,0.0,1.2773732710152481,0.0,0.0,4.299598530650359,117.08,503.07,0.0,0.030500000000007042
4000,-3.0034945040941237,0.0,1.2573935699364405,0.0,0.0,4.280290925681114,117.52,502.68,0.0,0.03000000000000689
4100,-2.9431682774424552,0.0,1.2381252930405737,0.0,0.0,4.262329608298023,118.05,502.76,0.0,0.029500000000006736
