epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target
1086100,-0.014978975127451121,57.47108383178711,241.13048159614718,24.015411076711388,23.952253181974545,1.7847265221878221,57.54900240798073,17.9,1028.3,0.0,0.0,0.19672356694936752,"[0.05751143 0.0532594  0.03040629 0.02522791 0.07905097 0.08033108
 0.08702967 0.05383003 0.01519444 0.19654329 0.3216155 ]",93.2503433227539,93.46446990966797
1086200,-0.02014609322999604,55.762295188903806,240.51729260405912,23.9553044375645,23.860392156862748,1.6994255245958032,57.75416924664602,17.8,1027.38,0.15,0.0,0.18893126338720323,"[0.0337899  0.05756468 0.02790584 0.03386083 0.08730814 0.07898697
 0.0785825  0.06393311 0.02241241 0.20507523 0.3105804 ]",94.7889633178711,93.70622253417969
1086300,-0.019249796781223266,64.19717470169067,240.55126549707597,23.95741314069487,23.854084967320258,1.7443188854489164,57.98439628482972,17.77,1029.57,0.04,0.0,0.19412681579589844,"[0.03911035 0.04845701 0.01669472 0.03395029 0.09396777 0.08802377
 0.07360834 0.05861244 0.01932994 0.20110358 0.32714182]",89.8021011352539,88.85423278808594
1086400,-0.014499767444794998,60.65696529388428,240.82037426900573,23.980937392500863,23.920230478156178,1.8032026143790854,58.1480787753698,17.71,1029.17,0.0,0.0,0.19505805343389512,"[0.0480067  0.05922273 0.03642534 0.02857143 0.07389514 0.06529015
 0.07502029 0.05670266 0.02149872 0.19952172 0.33584508]",95.25714874267578,93.01116180419922
1086500,-0.016304192370735108,52.501933898925785,241.66975683264528,24.060352812177502,24.028686145510836,1.9605390006879944,58.21798783109735,17.73,1031.51,0.03,0.0,0.19212518885731697,"[0.02692534 0.05702189 0.03072532 0.0305838  0.09484281 0.09288693
 0.06597876 0.05683367 0.01717901 0.20324557 0.3237769 ]",96.20057678222656,95.60302734375
1086600,-0.0173652925202623,54.31128244400024,241.3141466030271,24.030316047471615,23.96542569659442,1.8763018145854837,58.040722179222556,17.74,1028.91,0.16,0.0,0.19471442341804504,"[0.04234438 0.06261083 0.04135412 0.03601648 0.06562191 0.0751491
 0.07356637 0.06777032 0.01284186 0.20330371 0.31942093]",94.42227935791016,93.80945587158203
1086700,-0.016096344627439977,51.10611316680908,241.3418973168214,24.02744066047472,24.000773993808053,1.9760887512899898,58.22065359477125,17.69,1029.27,0.03,0.0,0.18725476816296577,"[0.04365452 0.05646028 0.02544763 0.03636585 0.07468365 0.07637343
 0.08394951 0.0527705  0.02041308 0.20946261 0.32041892]",89.57373809814453,90.86433410644531
1086800,-0.01780406533740461,51.94733526229859,241.95042156862743,24.088876848985205,24.05735638114895,1.9811781905744754,58.23310973512213,17.73,1031.84,0.03,0.0,0.19623799324035646,"[0.0550264  0.07420686 0.01648303 0.03173243 0.07758585 0.07168692
 0.07610819 0.04743054 0.01986873 0.19796456 0.3319065 ]",95.7905044555664,94.39505767822266
1086900,-0.01999842199147679,55.05273641586304,240.59517131062944,23.9571138630891,23.91038183694531,1.943003095975232,58.415436876505,17.63,1029.13,0.11,0.0,0.189605178385973,"[0.0622518  0.06969512 0.03272445 0.03119608 0.06066661 0.06653176
 0.08423312 0.05174091 0.0131686  0.20001788 0.32777363]",90.72803497314453,89.7557601928711
1087000,-0.01836786727886647,64.6097515487671,239.97278754729953,23.909544203646373,23.740964912280706,1.6933350533195735,57.76516683866531,17.84,1030.0,0.13,0.0,0.19011952608823776,"[0.03721717 0.06297133 0.02428232 0.03513238 0.08206227 0.07946191
 0.08975004 0.05567436 0.02098294 0.20368274 0.30878255]",94.03116607666016,93.90921783447266
1087100,-0.018522944460855797,51.616933517456054,241.91811701066385,24.096426083591332,24.017827872377026,1.8523019865841073,57.89146714826281,17.79,1029.04,1.35,0.0,0.19548310726881027,"[0.04226462 0.04680332 0.03074805 0.03226282 0.08462586 0.08280469
 0.08284923 0.05807897 0.01386981 0.22460307 0.30108953]",95.4228286743164,96.11884307861328
