epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs
499600,-0.1407261143463689,142.7056527556968,14.594075693340399,11.443405537890833,0.9135113054230701,65.34577702702703,15.72972972972973,1026.1216216216217,2.0675675675675675,0.0,0.6630860889280165,"[4.6587590e-02 4.0036257e-02 6.3085057e-02 1.1401708e-01 8.6409815e-02
 5.5582915e-02 2.0593343e-06 7.0932277e-02 1.9964946e-02 1.1010839e-01
 3.9327362e-01]"
499700,-0.1436920392513275,143.85642754901954,14.611539215686273,12.420620098039215,1.0159109477124182,65.55548529411766,15.79,1034.08,1.83,0.0,0.6541804200410843,"[3.86326201e-02 3.83615158e-02 4.89306636e-02 1.17833868e-01
 1.08678401e-01 6.26094788e-02 2.02237334e-06 7.16284513e-02
 2.56457664e-02 1.00573935e-01 3.87103289e-01]"
499800,-0.14504432529211045,145.14728147058815,14.77573774509804,12.275713235294118,0.9519044117647062,65.21397794117647,15.91,1037.0,3.24,0.0,0.624247487783432,"[5.6410931e-02 4.2457093e-02 5.0445043e-02 1.1054682e-01 1.0845272e-01
 9.0234719e-02 2.5854627e-06 6.3152328e-02 1.6696652e-02 8.3612576e-02
 3.7798855e-01]"
499900,-0.1428331845253706,146.31035529411758,14.888245098039215,12.408718137254903,0.9611642156862744,65.54085294117647,15.87,1039.73,2.84,0.0,0.6233897441625595,"[6.1040357e-02 4.7087830e-02 4.3024957e-02 9.6624658e-02 1.1435817e-01
 8.3469436e-02 4.8322759e-06 6.6055939e-02 1.2897612e-02 9.2422463e-02
 3.8301376e-01]"
500000,-0.13084693618118762,142.3232808823529,14.682632352941175,10.344811274509805,0.7477034313725488,64.14143137254902,16.15,1035.41,3.63,0.0,0.6278987747430801,"[6.57691061e-02 4.48940508e-02 4.10822518e-02 1.11355625e-01
 9.73875225e-02 8.44963714e-02 4.45514706e-06 6.74512610e-02
 2.18225811e-02 1.01990633e-01 3.63746136e-01]"
500100,-0.12879922822117806,143.6764021568627,14.699598039215687,11.463735294117647,0.8574779411764705,64.83025490196079,16.0,1036.38,2.26,0.0,0.6453730487823486,"[4.84012142e-02 5.73170744e-02 4.10485901e-02 1.01463780e-01
 1.13060944e-01 7.31295124e-02 3.05275466e-06 5.00850827e-02
 2.22796015e-02 9.82740372e-02 3.94937098e-01]"
500200,-0.13879160764161497,146.03553397058815,14.731375,13.62161519607843,1.1657132352941177,66.48901715686274,15.43,1025.38,3.54,0.0,0.6478122383356094,"[5.84755577e-02 4.79685962e-02 2.89486684e-02 1.12814628e-01
 1.20423704e-01 5.93429841e-02 3.54839290e-06 6.42546043e-02
 1.58755034e-02 1.01347081e-01 3.90545160e-01]"
500300,-0.12716891892254353,148.34163249999995,14.987625000000001,13.577625000000001,1.145125,66.120375,15.64,1033.77,3.76,0.0,0.6053000634908676,"[5.6779142e-02 3.8738258e-02 2.6804473e-02 1.3461027e-01 1.1113741e-01
 7.3397025e-02 1.0052888e-05 6.1840978e-02 1.9641232e-02 1.0376802e-01
 3.7327313e-01]"
500400,-0.11554278418421746,148.41549452614373,15.073575163398692,12.932191176470587,0.9966397058823528,65.4301184640523,15.9,1039.93,4.53,0.0,0.5910445749759674,"[6.9102682e-02 5.3545959e-02 3.3167180e-02 1.3913973e-01 9.8474644e-02
 5.7840139e-02 4.3211758e-06 7.3675647e-02 1.7528282e-02 9.7874373e-02
 3.5964707e-01]"
500500,-0.13511282183229922,146.86349186274504,14.791656862745096,13.938610294117648,1.2976348039215686,66.38717647058823,15.48,1027.13,4.41,0.0,0.6101830536127091,"[7.6514006e-02 4.9904149e-02 3.4709718e-02 1.1821175e-01 7.7040397e-02
 6.8082310e-02 3.6677714e-06 6.4113162e-02 2.5055116e-02 9.7074956e-02
 3.8929078e-01]"
