epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target,clip_frac
1643200,-0.0027752281436862957,23.975071498325892,86.81326024159661,17.424632352941178,16.70220588235294,1.7308298319327733,64.25840336134453,16.071428571428573,1032.5357142857142,0.0,0.0,0.027777762551392828,"[0.10534934 0.11534363 0.02858326 0.01366289 0.0799197  0.07720377
 0.07925893 0.01456311 0.01844506 0.09939977 0.36827055]",32.1360969543457,31.676589965820312,0.00918591533055795
1643300,-0.003052802654565312,23.782990875244142,86.92862573529406,17.465367647058823,16.661139705882352,1.7411029411764705,64.00996323529412,16.13,1032.19,0.0,0.0,0.028557333778589964,"[0.10554035 0.12391912 0.03631259 0.01818707 0.06073369 0.07950179
 0.07765573 0.0105364  0.01525615 0.10003921 0.3723179 ]",32.33271026611328,32.61531066894531,0.009960405363235622
1643400,-0.0029585647021303885,23.44780221939087,87.07756617647055,17.46893382352941,16.8,1.782830882352941,64.1241544117647,16.11,1032.79,0.01,0.0,0.02774106780067086,"[0.09276611 0.13445386 0.03509109 0.011137   0.06837779 0.08375186
 0.07851143 0.01851629 0.01576355 0.09359606 0.36803496]",33.1758918762207,32.15702438354492,0.009661859655752779
1643500,-0.002903933582128957,21.973857736587526,87.31392941176468,17.520257352941176,16.829558823529414,1.7818382352941173,64.24613970588236,16.1,1034.12,0.01,0.0,0.026220270711928607,"[0.10538906 0.13154516 0.04017548 0.00996792 0.05545197 0.10140913
 0.07751958 0.00872087 0.01162791 0.09689923 0.3612937 ]",29.904102325439453,30.76573944091797,0.009516262451652437
1643600,-0.002870222742203623,22.4151194858551,87.79692647058819,17.58705882352941,17.02606617647059,1.8123161764705882,64.31411764705882,16.09,1034.57,0.0,0.0,0.026722098123282193,"[0.10232776 0.12418561 0.03784291 0.01652013 0.0587201  0.09318103
 0.07371185 0.01056662 0.01729107 0.10182517 0.36382782]",32.501670837402344,33.401649475097656,0.009179187836125494
1643700,-0.0027825486985966564,19.362900819778442,87.86829338235289,17.587095588235293,17.112573529411765,1.8766911764705885,64.5889705882353,16.01,1034.02,0.0,0.0,0.02594518574886024,"[0.09481683 0.11143577 0.05710714 0.02169437 0.0566304  0.08666359
 0.07809523 0.00761904 0.01428571 0.09619047 0.37546146]",32.28081512451172,31.992525100708008,0.008999830530956387
1643800,-0.0028491435723844915,23.164145736694337,85.42110245098036,17.57813970588235,17.193654411764705,1.8850661764705883,67.16876715686274,15.91,1039.79,10.01,0.0,0.026675442757550627,"[0.09678493 0.10428162 0.05524474 0.01526262 0.08266791 0.07142931
 0.06948978 0.00857143 0.01619051 0.10571422 0.37436292]",33.383968353271484,32.00764465332031,0.009438272622064687
1643900,-0.0026304426608840005,18.374633769989014,88.3431352941176,17.646617647058825,17.323455882352942,1.9214705882352943,64.61783088235293,16.06,1037.62,0.0,0.0,0.0247576642408967,"[0.11192244 0.12454274 0.04436481 0.01129443 0.05358657 0.08653747
 0.07765877 0.01438129 0.01534036 0.09204219 0.36832893]",29.97353744506836,30.38119125366211,0.008985508813057095
1644000,-0.002911885739304125,19.862535076141356,87.79766911764702,17.55419117647059,17.15889705882353,1.9558088235294115,64.63231617647058,16.01,1034.74,0.0,0.0,0.026567440815269946,"[0.08905965 0.13263237 0.04455195 0.01234582 0.07013556 0.07631745
 0.08194873 0.00859599 0.01623687 0.09360074 0.3745749 ]",31.994958877563477,31.294212341308594,0.009760215033311396
1644100,-0.002915184692246839,26.21347354888916,85.88591452444612,17.492242169595112,17.114852463712758,1.9338770053475938,65.91066367456072,16.01,1049.34,20.04,0.0,0.02611144847702235,"[0.09952689 0.12044193 0.04594994 0.01070773 0.06851257 0.07736601
 0.07610076 0.01087818 0.01636189 0.10202013 0.372134  ]",32.49915313720703,32.498748779296875,0.00939898211217951
