epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target
0,-0.01105600968003273,9.327985763549805,-4.217669902912622,1.2815533980582525,0.0,0.0,9.776699029126213,103.0,1007.0,408.0,0.0,2.396235227584839,"[0.09687593 0.09359224 0.0938658  0.09419248 0.09002893 0.09365928
 0.0952677  0.08625445 0.08816208 0.08116897 0.08693212]",-0.09848050028085709,-2.708021640777588
100,-0.12765651831403374,1.3052043092623353,-1.0603333347706614,1.2642181277500975,0.0,0.0,6.016054605618924,174.69,1003.28,106.21,0.0,1.9911931800842284,"[0.00206616 0.00277445 0.00206798 0.00136542 0.00152203 0.12587973
 0.03508903 0.2513427  0.20308496 0.21406098 0.16074654]",-0.9663496613502502,-0.990175724029541
200,-0.0976643474586308,0.059643137562088666,-0.24538701462323106,1.2800797593816713,0.0,0.0,4.964915908578966,202.11,1002.12,3.52,0.0,1.7203477430343628,"[0.00043    0.00052972 0.00046313 0.00034345 0.00032287 0.19426106
 0.04229983 0.2743303  0.25472662 0.14325391 0.08903915]",-0.9060430526733398,-0.9375622868537903
300,-0.0795041645411402,0.01969072372186929,-0.22494659047417487,1.263060725947672,0.0,0.0,4.535374299040607,221.09,1001.99,1.07,0.0,1.5856974291801453,"[1.4433936e-04 1.7692419e-04 1.8211547e-04 1.1599022e-04 1.3006091e-04
 1.8076362e-01 2.7835127e-02 3.2585248e-01 2.7337110e-01 1.5590081e-01
 3.5527434e-02]",-0.8573147058486938,-0.8694479465484619
400,-0.05586875706911087,0.014622583535965532,-0.21925722545822576,1.2414037161667713,0.0,0.0,4.34592117044328,230.62,1001.9,0.47,0.0,1.5066857981681823,"[8.3315041e-05 9.3350493e-05 9.2533490e-05 6.1565348e-05 6.6646346e-05
 1.6123269e-01 2.0457158e-02 3.3796155e-01 3.0279347e-01 1.6069523e-01
 1.6462468e-02]",-0.9395927786827087,-0.9452646970748901
500,-0.04728554886300117,0.007611040696501732,-0.2172715894287765,1.259691436773069,0.0,0.0,4.316931434494735,232.13,1001.66,0.31,0.0,1.4668554389476776,"[5.1629959e-05 5.2982294e-05 5.1832656e-05 4.7656293e-05 4.8940688e-05
 1.8273102e-01 1.8964898e-02 2.7898145e-01 3.4684804e-01 1.6239260e-01
 9.8289298e-03]",-1.0583200454711914,-1.0521920919418335
600,-0.038678662446327505,0.00627724505844526,-0.2164051386167958,1.2594950103704456,0.0,0.0,4.297367747783626,233.21,1001.91,0.2,0.0,1.4420026063919067,"[3.7391732e-05 3.7007794e-05 4.0593059e-05 3.3132430e-05 3.3557462e-05
 1.6134559e-01 2.2342892e-02 2.2007583e-01 3.9877543e-01 1.8998276e-01
 7.2958446e-03]",-0.9339182376861572,-0.933582067489624
700,-0.04392873542383313,0.006348169866250828,-0.2163523427842909,1.2574158574162693,0.0,0.0,4.28415872333116,233.94,1001.92,0.23,0.0,1.450260796546936,"[2.5211450e-05 2.7989374e-05 3.2043426e-05 1.8279439e-05 2.7025737e-05
 1.4339076e-01 2.5972279e-02 2.6346567e-01 3.4535748e-01 2.1677469e-01
 4.9085696e-03]",-0.8458161354064941,-0.8535279035568237
800,-0.03914813450537622,0.006592416574712843,-0.21534824138193948,1.2856345853698539,0.0,0.0,4.304923245214153,232.86,1002.03,0.16,0.0,1.456085135936737,"[1.9724876e-05 2.2320153e-05 2.6158081e-05 1.5294267e-05 2.0461470e-05
 1.6574508e-01 3.1424642e-02 2.3874393e-01 3.1294954e-01 2.4711126e-01
 3.9215977e-03]",-0.9682027697563171,-0.9598824381828308
900,-0.08834676442667842,0.006947215581312775,-0.21004134064991128,1.5940519536227942,0.0,0.0,4.617767296810554,218.08,1001.86,0.3,0.0,1.3418324959278107,"[1.2274197e-04 1.5238035e-04 1.4825785e-04 1.4668512e-04 1.7084191e-04
 7.4318595e-02 2.1786468e-02 4.1977188e-01 5.3215493e-02 4.2506704e-01
 5.0995876e-03]",-1.4568467140197754,-1.4735889434814453
1000,-0.09568122143857181,0.010406586560420691,-0.19397522046486304,2.4169872317422185,0.0,0.0,5.4376063250095275,184.51,1002.4,0.36,0.0,0.6147900688648223,"[6.4981716e-05 7.8893521e-05 9.2021095e-05 4.8220474e-05 6.3410007e-05
 7.2781421e-02 1.1140403e-02 4.7622052e-01 2.6358441e-02 4.1074842e-01
 2.4032625e-03]",-1.7008507251739502,-1.6937721967697144
1100,-0.1152607201365754,0.009764882274903358,-0.187703798933973,2.7494585249884835,0.0,0.0,5.76807815614716,174.07,1002.45,0.41,0.0,0.6124745583534241,"[7.5310927e-05 8.9689849e-05 8.9838104e-05 4.4443626e-05 7.3773379e-05
 3.4111318e-01 7.0817103e-03 2.2620456e-01 1.7320171e-02 4.0578949e-01
 2.1178036e-03]",-1.8858304023742676,-1.8975474834442139
1200,-0.10765956537798047,0.01191908800508827,-0.17967004903281228,3.1494465821481095,0.0,0.0,6.164595548161218,162.8,1002.89,0.39,0.0,0.4122252458333969,"[6.6370616e-05 6.8698107e-05 8.2771170e-05 4.2546053e-05 7.0390350e-05
 3.4033728e-01 4.4765277e-03 3.0168894e-01 9.3403598e-03 3.4232742e-01
 1.4987314e-03]",-1.9867887496948242,-1.9858895540237427
1300,-0.08668637206777931,0.01146049462724477,-0.17519997865348957,3.3456919831033387,0.0,0.0,6.357757216114099,157.82,1002.63,0.3,0.0,0.28865867137908935,"[5.4991200e-05 5.2598607e-05 6.7305235e-05 4.0468542e-05 5.6338355e-05
 2.8564653e-01 2.7326751e-03 3.3434850e-01 5.4609338e-03 3.7046894e-01
 1.0707167e-03]",-2.0906713008880615,-2.0798401832580566
1400,-0.06843817482702434,0.010845441757701337,-0.1726354325704302,3.431960548291264,0.0,0.0,6.439324283779132,155.92,1003.54,0.18,0.0,0.2288205596804619,"[4.2843640e-05 4.1852087e-05 4.3685159e-05 2.8452534e-05 4.1084721e-05
 2.9282060e-01 1.8255386e-03 3.0638736e-01 3.6522099e-03 3.9422491e-01
 8.9149771e-04]",-2.2761716842651367,-2.2786099910736084
1500,-0.05819142403197475,0.010870538013987243,-0.17307388456810346,3.4150844452832656,0.0,0.0,6.42105336984146,156.27,1002.95,0.2,0.0,0.18556975930929184,"[2.8174041e-05 2.3431168e-05 2.4290495e-05 1.5143379e-05 2.4583973e-05
 3.2221788e-01 1.3637878e-03 2.9132044e-01 2.8288297e-03 3.8143775e-01
 7.1571727e-04]",-2.149007558822632,-2.137361764907837
1600,-0.049420694330474364,0.010314766084775329,-0.17121078907863774,3.486052055135768,0.0,0.0,6.490971038939246,154.6,1003.06,0.13,0.0,0.1596244491636753,"[1.62663600e-05 1.37872312e-05 1.41003775e-05 8.53337133e-06
 1.50412716e-05 3.92392755e-01 9.32045514e-04 2.50628799e-01
 2.10179156e-03 3.53362292e-01 5.14581916e-04]",-2.141085386276245,-2.144752025604248
1700,-0.04169277291628532,0.01121644644998014,-0.17206282404482626,3.4463813773139393,0.0,0.0,6.451523206783267,155.57,1003.07,0.14,0.0,0.14025912776589394,"[2.0907908e-05 1.6230757e-05 1.7690632e-05 1.3216067e-05 1.7681903e-05
 3.9120397e-01 9.7946590e-04 2.5263193e-01 1.9898133e-03 3.5251421e-01
 5.9490034e-04]",-1.8983737230300903,-1.9116902351379395
