epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves
442900,0.4375875851800365,7.907834101382489,7.956221198156682,7.907834101382489,1.866359447004608,76.81797235023042,7.0,537.7258064516129,0.0
443000,0.4366526100039482,7.913214285714286,8.008035714285715,7.913214285714286,1.6494642857142858,76.4869642857143,7.01,536.11,0.0
443100,0.419153588116169,7.859821428571427,8.048214285714286,7.859821428571427,1.4855357142857142,76.10982142857142,7.03,534.86,0.0
443200,0.41353752575814723,7.8357142857142845,8.044821428571428,7.8357142857142845,1.5205357142857148,76.27392857142857,7.01,534.63,0.0
443300,0.43750780299305914,7.8723214285714285,7.97857142857143,7.8723214285714285,1.5978571428571429,76.54553571428572,7.01,536.53,0.0
443400,0.45633063815534114,7.908571428571429,7.989821428571428,7.908571428571429,1.6208928571428571,76.47357142857143,7.02,536.71,0.0
443500,0.43970086857676505,7.92607142857143,8.029642857142857,7.9403571428571444,1.5687499999999996,76.51857142857143,7.02,537.06,0.01
443600,0.4561598897445947,7.890714285714284,7.996071428571428,7.890714285714284,1.6646428571428573,76.64464285714287,7.01,537.22,0.0
443700,0.4474852295219898,8.015714285714285,8.052857142857142,8.015714285714285,1.748571428571429,76.78142857142858,7.0,537.47,0.0
443800,0.4428968331217766,7.907142857142857,8.025535714285715,7.907142857142857,1.5164285714285717,76.6257142857143,7.02,537.81,0.0
443900,0.4405091407895088,7.9557142857142855,8.05,7.9557142857142855,1.7228571428571429,76.82857142857141,7.0,537.8,0.0
444000,0.43860196106135846,7.9489285714285725,8.095892857142857,7.9489285714285725,1.4814285714285718,76.60107142857142,7.05,539.77,0.0
444100,0.4370940229296684,7.9885714285714275,8.169999999999998,7.9885714285714275,1.5171428571428571,76.51714285714286,7.0,535.62,0.0
444200,0.43609901688992975,7.966964285714287,8.106428571428571,7.966964285714287,1.6414285714285717,76.53642857142859,7.02,537.18,0.0
444300,0.4368745803833008,7.86642857142857,8.009285714285712,7.86642857142857,1.50625,76.41732142857143,7.03,536.99,0.0
444400,0.4396741618216038,7.94017857142857,8.009821428571428,7.94017857142857,1.5992857142857144,76.70964285714284,7.04,539.82,0.0
444500,0.4321326380968094,7.84642857142857,7.9835714285714285,7.84642857142857,1.5535714285714286,76.35464285714285,7.03,536.63,0.0
444600,0.42748230636119844,7.849464285714285,8.044107142857142,7.849464285714285,1.5257142857142858,76.09178571428572,7.03,534.77,0.0
444700,0.4251377608627081,7.830178571428571,7.9594642857142865,7.830178571428571,1.4853571428571428,75.99642857142858,7.05,535.51,0.0
444800,0.45157465994358065,7.959642857142858,8.069285714285716,7.959642857142858,1.6735714285714287,76.2025,7.03,535.57,0.0
444900,0.43626503431238234,7.945,8.041428571428572,7.945,1.7091071428571427,76.41321428571429,7.01,535.6,0.0
445000,0.44503115698695184,8.042857142857144,8.094285714285716,8.042857142857144,1.7342857142857144,76.39999999999999,7.0,534.8,0.0
445100,0.4549882061779499,8.048392857142858,8.10607142857143,8.048392857142858,1.729464285714286,76.53357142857143,7.01,536.45,0.0
445200,0.44894156336784363,7.983214285714285,8.093928571428572,7.983214285714285,1.675357142857143,76.0142857142857,7.03,534.18,0.0
445300,0.45001967906951906,7.983928571428573,8.125892857142858,7.983928571428573,1.6619642857142856,76.19839285714285,7.01,534.1,0.0
445400,0.4369502937048674,7.963749999999997,8.08392857142857,7.963749999999997,1.7073214285714289,76.23857142857142,7.02,535.06,0.0
445500,0.44437207852024585,7.879821428571428,7.9796428571428555,7.879821428571428,1.7335714285714285,76.66339285714285,7.02,538.08,0.0
445600,0.45012924492359163,7.942857142857142,8.0,7.942857142857142,1.872857142857143,76.87857142857143,7.0,538.15,0.0
445700,0.44551694989204405,7.866249999999999,7.9730357142857144,7.866249999999999,1.6817857142857144,76.5144642857143,7.02,537.03,0.0
445800,0.44936556652188303,7.89625,8.07625,7.89625,1.5976785714285713,76.14267857142856,7.03,535.14,0.0
445900,0.4561678759753704,8.044285714285714,8.158571428571427,8.044285714285714,1.7042857142857142,76.63714285714286,7.0,536.46,0.0
446000,0.4493873592466116,8.027499999999998,8.11142857142857,8.027499999999998,1.759107142857143,77.04678571428572,7.01,540.03,0.0
446100,0.4290140387415886,7.923035714285714,7.9919642857142845,7.923035714285714,1.8523214285714287,77.23964285714285,7.01,541.39,0.0
446200,0.42558850917965174,7.939821428571429,8.14642857142857,7.982678571428571,1.65875,76.85875,7.01,538.71,0.03
446300,0.42354623690247534,8.06,8.172857142857142,8.074285714285713,1.634285714285714,77.22714285714284,7.0,540.59,0.01
446400,0.44602085515856743,8.063928571428571,8.14267857142857,8.078214285714285,1.7564285714285717,77.27803571428569,7.01,541.66,0.01
446500,0.4370426090061665,8.041428571428572,8.13857142857143,8.041428571428572,1.742857142857143,77.30285714285714,7.0,541.12,0.0
446600,0.4295320238173008,7.877321428571429,8.075357142857143,7.991607142857143,1.7062499999999998,77.43624999999999,7.01,542.78,0.08
446700,0.40488854084163906,7.707142857142856,7.99,7.964285714285714,2.0614285714285714,77.89857142857143,7.0,545.29,0.18
446800,0.43380662232637407,7.722857142857144,7.760000000000002,7.722857142857144,2.24,77.65285714285714,7.0,543.57,0.0
446900,0.473813850581646,8.187142857142856,8.21,8.187142857142856,1.9114285714285717,76.87428571428572,7.0,538.12,0.0
447000,0.4359209641814232,7.971607142857144,8.12107142857143,7.971607142857144,1.7666071428571426,76.45071428571427,7.03,537.28,0.0
447100,0.4550321801006794,7.951428571428571,8.054285714285713,7.951428571428571,1.7457142857142858,76.84142857142857,7.0,537.89,0.0
447200,0.4448618514835834,7.8982142857142845,7.964821428571429,7.8982142857142845,1.8805357142857144,77.24321428571427,7.01,541.41,0.0
447300,0.4323478426039219,8.0575,8.184642857142856,8.0575,1.6173214285714284,76.80035714285715,7.02,539.04,0.0
447400,0.4092489941418171,7.850535714285715,7.984642857142856,7.850535714285715,1.6564285714285716,76.92928571428571,7.05,542.01,0.0
447500,0.42134007439017296,7.921964285714284,8.0475,7.921964285714284,1.61375,76.89392857142857,7.02,539.66,0.0
