epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
100,-6.516884796619415,-3.4680088678402914,1.271053631982898,0.0,0.0,6.096810478091046,83.81,503.64,22.55,0.04998044371045517
200,-0.6518499384820461,-0.01912605794319349,1.257786695964122,0.0,0.0,4.834667161869633,105.19,502.8,0.18,0.04996089506987961
300,-0.3396768818050623,-0.001683644595359366,1.2775406087901866,0.0,0.0,4.327948335748547,116.31,502.93,0.02,0.04994135407528154
400,-0.4993314019590616,0.0,1.2454232176017037,0.0,0.0,4.282791527306737,117.53,503.0,0.0,0.04992182072367038
500,-0.7308676603808999,0.0,1.2557820636617238,0.0,0.0,4.291951057937841,117.27,503.0,0.0,0.04990229501205685
600,-0.9222811588644981,0.0,1.2491481134031044,0.0,0.0,4.287617390965094,117.3,502.67,0.0,0.04988277693745275
700,-1.243634404540062,0.0,1.2413490696731295,0.0,0.0,4.282178975912137,117.54,502.91,0.0,0.049863266496870985
800,-1.5301106870174408,0.0,1.2650670415539584,0.0,0.0,4.302677182728308,116.99,502.94,0.0,0.04984376368732578
900,-1.9033059084415436,0.0,1.251203155324137,0.0,0.0,4.29250450320802,117.23,502.85,0.0,0.049824268505832305
1000,-1.9978333505988122,0.0,1.261926292219585,0.0,0.0,4.300031437122784,117.01,502.77,0.0,0.04980478094940716
1100,-2.283558509796858,0.0,1.2634433891534294,0.0,0.0,4.299726363744514,117.03,502.81,0.0,0.04978530101506793
