epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target
885900,-0.004729119601093275,63.89863534407182,191.5492105272178,19.43896973124914,19.19114219114219,1.9664232825997532,67.99095879610586,16.022727272727273,1083.6136363636363,45.52272727272727,0.0,0.08635711136528036,"[7.9815835e-02 1.5577573e-01 2.8540595e-07 2.5320835e-02 4.7486171e-02
 7.4191563e-02 1.3205799e-01 9.2763166e-06 1.3629923e-02 1.1427974e-01
 3.5743266e-01]",66.3697509765625,68.7253189086914
886000,-0.007453060444095172,51.83559902191162,194.56227867647044,19.404794117647057,19.28876470588235,2.048654411764706,65.26563725490196,16.01,1044.78,0.07,0.0,0.08566773682832718,"[6.87410161e-02 1.49130419e-01 1.86618877e-06 2.33336464e-02
 7.49996677e-02 6.67380691e-02 1.06711559e-01 3.37988854e-06
 1.00423265e-02 1.12854593e-01 3.87443453e-01]",73.04459381103516,72.24211120605469
886100,-0.006220908319810405,52.55702726364136,193.74982970588223,19.322973039215686,19.225950980392156,2.1043186274509806,65.63901470588236,15.98,1048.75,0.06,0.0,0.08658878929913044,"[7.4479312e-02 1.5444148e-01 5.2765586e-07 2.8345367e-02 5.5385720e-02
 6.1173279e-02 1.1743481e-01 4.0135392e-06 1.4199855e-02 1.0889929e-01
 3.8563636e-01]",67.72125244140625,67.4456787109375
886200,-0.007444450778712053,63.43960210800171,188.02497606334825,19.256524698340872,19.22350999245852,2.2079504147812967,71.08721700603319,15.5,1037.53,11.58,0.0,0.0859106364613399,"[7.3524363e-02 1.5176363e-01 1.6669256e-06 2.5896953e-02 5.8614034e-02
 6.1748907e-02 1.1228034e-01 1.1584506e-05 9.6532572e-03 1.1920597e-01
 3.8729930e-01]",69.50849151611328,68.94795227050781
886300,-0.00834758045966737,50.030897026062014,194.0274119444443,19.406055555555554,19.28826388888889,2.0814722222222226,67.14259722222222,15.37,1028.51,4.48,0.0,0.09483281470835209,"[6.8194374e-02 1.4254533e-01 1.9370682e-06 3.2239161e-02 6.5918915e-02
 5.8454752e-02 1.2470982e-01 2.9330868e-06 1.0391831e-02 1.2029524e-01
 3.7724572e-01]",69.34046936035156,71.03409576416016
886400,-0.00780380328244064,51.555929050445556,194.43970058823518,19.38619117647059,19.305161764705883,2.212063725490196,65.5139068627451,15.97,1046.05,0.01,0.0,0.09816389836370945,"[7.7859126e-02 1.3736670e-01 1.1741652e-06 2.6067561e-02 5.6917567e-02
 5.8954220e-02 1.2860492e-01 3.4348241e-06 1.2666430e-02 1.2232646e-01
 3.7923241e-01]",67.64988708496094,69.7686996459961
886500,-0.00927369853365235,49.65155693054199,194.54994916666655,19.396580882352943,19.338088235294116,2.1975882352941176,65.97336274509804,15.87,1046.83,0.05,0.0,0.0973573312908411,"[7.23922998e-02 1.49766549e-01 7.09252674e-07 2.81837843e-02
 6.68322518e-02 6.91603422e-02 1.17176324e-01 7.01949057e-06
 1.23412870e-02 1.04452573e-01 3.79686803e-01]",71.79613494873047,70.89390563964844
886600,-0.009567292786668987,48.253982887268066,195.34128980392146,19.47582843137255,19.410056372549022,2.097879901960784,65.22666666666666,16.0,1043.54,0.02,0.0,0.09151406839489937,"[7.82656372e-02 1.42629176e-01 1.70072974e-06 2.57113688e-02
 6.70802146e-02 6.39866889e-02 1.20830067e-01 2.43924319e-06
 1.05247414e-02 1.24761716e-01 3.66206199e-01]",72.07695007324219,72.4027099609375
886700,-0.007645628313184716,49.22259466171265,193.9903047549018,19.347272058823528,19.237125,2.1393039215686276,65.15413235294118,16.05,1045.53,0.15,0.0,0.08661164112389087,"[7.4575730e-02 1.4203776e-01 2.3758002e-06 3.5315320e-02 6.9458038e-02
 7.2622135e-02 1.1203461e-01 3.0066788e-06 1.2481575e-02 1.0982556e-01
 3.7164390e-01]",71.71101379394531,71.25376892089844
886800,-0.00845521014474798,47.567747554779054,195.0356275980391,19.446730392156862,19.368678921568627,2.2458848039215686,65.5794705882353,15.94,1045.21,0.03,0.0,0.0908734754472971,"[6.7176431e-02 1.3449810e-01 4.4889252e-06 3.6719907e-02 7.6752469e-02
 6.4184628e-02 1.0646812e-01 1.8399887e-05 1.4035754e-02 1.1947115e-01
 3.8067055e-01]",74.91644287109375,73.97911071777344
