epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target
1028300,-0.010430993366753682,55.48825168609619,224.38156249999992,22.34375,22.34375,2.0625,63.078125,16.0,1009.25,0.5,0.0,0.12230487167835236,"[9.6736453e-02 3.0592753e-02 8.7482899e-02 4.9304799e-04 5.7895057e-02
 8.9455612e-02 2.2866448e-02 1.2676072e-01 1.2757872e-05 1.2998445e-01
 3.5771975e-01]",84.46427154541016,83.87181854248047
1028400,-0.009213559938361869,87.86265712738037,221.14333970588225,22.05474264705883,21.73580882352941,1.8473161764705883,63.34080882352941,16.24,1028.19,0.48,0.0,0.11940885953605175,"[8.86200070e-02 3.83485258e-02 8.36507678e-02 1.41359669e-05
 5.15686646e-02 1.07901715e-01 1.17166741e-02 1.20582342e-01
 3.36848811e-04 1.33174613e-01 3.64085674e-01]",80.80261993408203,81.81153106689453
1028500,-0.009241666236775928,82.39728630065918,222.6853727124182,22.208194444444445,21.850821078431377,1.8234558823529412,62.87331290849673,16.31,1024.89,0.11,0.0,0.11978312827646732,"[8.4844649e-02 2.6361097e-02 8.7537810e-02 7.7265553e-04 7.8100085e-02
 8.6012021e-02 2.6874263e-02 8.9262106e-02 3.5559374e-04 1.5627490e-01
 3.6360481e-01]",85.81774139404297,82.80354309082031
1028600,-0.010400096244411542,77.13358665466309,222.74431323529404,22.204191176470587,21.94669117647059,1.8308823529411766,63.55441176470588,16.19,1028.53,0.04,0.0,0.11656444624066353,"[1.01185784e-01 2.98007466e-02 7.92267025e-02 3.76756725e-06
 6.67214394e-02 7.89060965e-02 1.65749956e-02 1.20312296e-01
 1.16483548e-04 1.38671383e-01 3.68480325e-01]",84.33865356445312,81.98088073730469
1028700,-0.011708199218846858,67.41563343048095,223.43448676470575,22.25878676470588,22.148492647058823,2.0112132352941177,64.04275735294117,16.1,1030.86,0.1,0.0,0.11867390237748623,"[9.1109112e-02 3.8292442e-02 8.8486098e-02 2.0974115e-03 4.5944009e-02
 9.6612282e-02 2.3023332e-02 1.1838871e-01 3.0270315e-04 1.2720576e-01
 3.6853814e-01]",77.20082092285156,78.17933654785156
1028800,-0.008675657798885367,73.44202545166016,212.87686470588233,22.22625,22.118933823529414,1.9262867647058823,74.17283088235294,15.96,1033.35,10.12,0.0,0.11972035089507699,"[1.0374455e-01 4.2695373e-02 8.1914417e-02 6.2964868e-04 4.5877859e-02
 9.3291335e-02 1.7275844e-02 1.0602235e-01 1.1340254e-04 1.4941083e-01
 3.5902441e-01]",82.03955078125,82.11292266845703
1028900,-0.012641338205430657,70.48537757873535,223.1285057189542,22.22067401960784,22.161437908496733,1.9346813725490195,62.894125816993466,16.27,1022.86,0.14,0.0,0.12028184473514557,"[8.05137530e-02 4.99274880e-02 8.97297114e-02 1.54834161e-05
 4.56335507e-02 8.14050213e-02 2.81658527e-02 1.24410816e-01
 8.41047877e-05 1.46779940e-01 3.53334278e-01]",81.66243743896484,83.29094696044922
1029000,-0.009428520085057243,61.2700288772583,224.61049926470582,22.36279411764706,22.321764705882355,2.1302573529411766,62.796580882352934,16.34,1025.79,0.29,0.0,0.1242718243598938,"[9.89328027e-02 4.63627689e-02 8.92171189e-02 1.27571457e-05
 5.59647828e-02 9.44261700e-02 2.50836387e-02 1.07930176e-01
 9.59595636e-05 1.32555231e-01 3.49418610e-01]",84.65189361572266,84.59748077392578
1029100,-0.007806286983541213,60.835032577514646,225.73185588235282,22.474044117647058,22.427463235294116,2.2513602941176467,63.36301470588234,16.13,1021.85,0.1,0.0,0.1269567658752203,"[7.6993279e-02 4.7903664e-02 1.1340568e-01 3.7672673e-06 2.9189127e-02
 9.7153142e-02 1.4201092e-02 1.2431012e-01 1.7134448e-04 1.3719685e-01
 3.5947192e-01]",80.3596420288086,80.92800903320312
1029200,-0.010209304654272272,57.88320858001709,224.78949411764697,22.376433823529414,22.352683823529414,2.2370220588235292,63.330147058823535,16.12,1020.71,0.13,0.0,0.12480943441390992,"[7.37460330e-02 6.09656461e-02 1.02652214e-01 2.47719290e-04
 3.77722457e-02 7.94776306e-02 3.07210814e-02 1.11750603e-01
 5.50759760e-05 1.49433583e-01 3.53178173e-01]",81.26907348632812,81.77018737792969
1029300,-0.00929267748259008,60.45978755950928,224.54109926470582,22.353823529411766,22.322647058823527,2.272426470588235,62.84147058823529,16.29,1023.42,0.53,0.0,0.1227765590697527,"[7.09724873e-02 4.15232033e-02 9.88468528e-02 8.48617765e-06
 7.45948926e-02 1.01203851e-01 1.24682486e-02 1.17698595e-01
 6.48192246e-04 1.34998977e-01 3.47036183e-01]",87.61529541015625,87.43220520019531
1029400,-0.01211586479737889,58.2210559463501,223.93185514705877,22.28911764705882,22.276176470588233,2.249889705882353,62.52470588235294,16.5,1031.33,0.52,0.0,0.12314635559916497,"[1.0385471e-01 3.9861299e-02 9.1509670e-02 1.8106484e-06 4.3019261e-02
 8.4582418e-02 1.7714890e-02 1.2906395e-01 2.4903105e-03 1.4439908e-01
 3.4350261e-01]",83.01068115234375,83.31238555908203
1029500,-0.009677954372018576,61.21697063446045,223.8856963235293,22.286102941176473,22.25238970588235,2.1946691176470585,62.77636029411765,16.29,1022.34,0.13,0.0,0.11903256691992282,"[9.1636956e-02 4.1830879e-02 1.0465203e-01 4.8085121e-06 5.5601615e-02
 9.4530940e-02 2.0543819e-02 1.1151970e-01 2.6428814e-05 1.2817688e-01
 3.5147589e-01]",79.89813232421875,79.126708984375
1029600,-0.009563096901401877,67.25737720489502,223.39270661764695,22.245330882352942,22.171617647058824,2.094522058823529,62.80338235294118,16.32,1024.58,0.13,0.0,0.11955837376415729,"[1.0718503e-01 4.1036427e-02 8.0471039e-02 1.3826210e-05 5.8951944e-02
 8.9138567e-02 2.1569982e-02 1.0488063e-01 9.4291405e-05 1.4204808e-01
 3.5461020e-01]",84.00642395019531,83.37767028808594
1029700,-0.010169351669028402,65.95275234222412,223.74687132352935,22.28044117647059,22.220073529411767,2.0860294117647062,62.76481617647059,16.34,1025.25,0.23,0.0,0.11765149749815464,"[1.0364511e-01 3.4453299e-02 7.9104148e-02 4.8026950e-06 5.5065345e-02
 9.4050229e-02 1.3458493e-02 1.3241868e-01 3.3614098e-05 1.4474918e-01
 3.4301713e-01]",84.17488861083984,84.6546859741211
1029800,-0.010458079769741745,64.76981872558594,223.3588889705881,22.24448529411765,22.17551470588235,2.1450367647058823,63.712904411764704,16.13,1027.4,0.19,0.0,0.12165358498692512,"[8.9437880e-02 4.6314683e-02 7.9902679e-02 7.2849967e-04 5.8814231e-02
 8.3101235e-02 2.0560553e-02 1.0720602e-01 9.6447613e-05 1.4410123e-01
 3.6973655e-01]",79.94257354736328,79.8060302734375
1029900,-0.010267428235383704,61.07252513885498,223.6559366365006,22.335349861739573,22.292482214680746,2.335146053293112,65.92916377576672,15.84,1040.4,6.42,0.0,0.12799288719892501,"[7.5865850e-02 4.2518470e-02 8.7818511e-02 2.5554388e-04 6.6992432e-02
 7.6696113e-02 2.0839199e-02 1.1313754e-01 2.1288788e-05 1.3461624e-01
 3.8123885e-01]",83.2701644897461,82.70401763916016
1030000,-0.01413852497760672,58.58765819549561,224.57834812091485,22.42167483660131,22.37693218954249,2.2402450980392157,64.73492238562092,16.02,1032.57,5.41,0.0,0.1224539914727211,"[8.5744828e-02 5.2281942e-02 8.1059381e-02 6.0479291e-05 4.9810451e-02
 1.1361120e-01 1.6939115e-02 9.7790167e-02 1.1730440e-04 1.3921548e-01
 3.6336964e-01]",79.29257202148438,79.28807067871094
1030100,-0.006725446588825434,63.917124366760255,224.5746980392156,22.440073529411766,22.410661764705882,2.2994117647058823,64.25147058823529,16.12,1032.12,10.12,0.0,0.11868366342037916,"[7.5765848e-02 4.0946059e-02 9.4322734e-02 8.0431682e-06 4.9919914e-02
 9.8951332e-02 1.7924398e-02 1.3173589e-01 8.0803866e-06 1.4061312e-01
 3.4980458e-01]",81.03105926513672,83.8233642578125
