epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target,clip_frac
1943300,-0.004238927038386464,62.30504608154297,230.61882352941166,22.941176470588236,22.941176470588236,2.1470588235294117,61.35294117647059,17.0,1043.0,0.0,0.0,0.09452623873949051,"[0.11105926 0.02154419 0.09601491 0.00092112 0.04891885 0.08304974
 0.07849184 0.08884762 0.00483114 0.13313    0.3331913 ]",79.7358627319336,81.66919708251953,0.007670527556911111
1943400,-0.004166165417991578,67.45550388336181,224.24335187908488,22.315825163398696,22.25072712418301,2.0483700980392157,61.19371732026143,16.99,1039.63,0.1,0.0,0.08182270802557469,"[0.07899354 0.02915159 0.11426333 0.00101997 0.06782419 0.06857949
 0.06756041 0.09429642 0.00285245 0.13522206 0.3402365 ]",83.1450424194336,82.68366241455078,0.009387167613604107
1943500,-0.0041450148215517405,65.45961418151856,224.70640367647056,22.36731617647059,22.248492647058825,2.0442279411764708,61.083823529411774,16.99,1037.8,0.06,0.0,0.09523170806467533,"[8.1272878e-02 3.7410807e-02 1.1257569e-01 3.3884578e-05 5.0538834e-02
 8.9853443e-02 6.5828666e-02 9.4270654e-02 4.7674887e-03 1.2655801e-01
 3.3688965e-01]",82.6404037475586,82.93134307861328,0.009258924527093768
1943600,-0.004367750536184758,65.10712543487548,224.91652303921558,22.389689542483655,22.251225490196074,2.060122549019608,61.103745915032675,17.01,1039.31,0.0,0.0,0.10325754635035991,"[5.5311348e-02 5.1562205e-02 1.2387675e-01 4.0452917e-09 4.1614413e-02
 9.4731063e-02 7.6401748e-02 9.9547438e-02 3.1855402e-03 1.2378023e-01
 3.2998931e-01]",78.19914245605469,78.88003540039062,0.009100111661828123
1943700,-0.00456327494350262,62.62472900390625,225.70682050653588,22.459865196078432,22.38682598039216,2.134268790849673,61.34198529411764,16.98,1041.52,0.0,0.0,0.1120078331232071,"[0.06557709 0.04994788 0.11684826 0.00111858 0.05524028 0.09140879
 0.05871449 0.09309629 0.00210678 0.1327564  0.33318517]",85.67835235595703,85.2488784790039,0.009756825775839388
1943800,-0.004467542411293835,60.87870594024658,225.8760124999999,22.47746323529412,22.389227941176472,2.1491544117647057,61.30801470588234,16.98,1040.98,0.0,0.0,0.10785809569060803,"[0.06283659 0.04457207 0.11326315 0.00092884 0.08037453 0.07502307
 0.05627635 0.08422063 0.0047655  0.12907507 0.34866422]",87.85282897949219,84.21131134033203,0.0097768349153921
1943900,-0.004623152841813863,64.97364219665528,224.35697450980388,22.33484477124183,22.169779411764708,2.1178594771241825,61.27944852941176,17.0,1041.71,0.01,0.0,0.10613452360033988,"[0.0738098  0.0560312  0.0975365  0.00382717 0.06470047 0.08197818
 0.07054386 0.08935403 0.00285986 0.13249035 0.32686856]",85.87063598632812,85.51481628417969,0.01026317911921069
1944000,-0.004837670153938234,75.04105880737305,223.46927132352928,22.242728758169932,22.13514705882353,2.0121691176470593,61.26015114379086,16.97,1039.45,0.0,0.0,0.10627020202577114,"[6.1174881e-02 4.6113972e-02 1.3155960e-01 3.6260428e-06 3.7484087e-02
 6.6580646e-02 8.2757086e-02 1.0275383e-01 3.8328702e-03 1.3224399e-01
 3.3549538e-01]",77.40005493164062,78.31466674804688,0.011734936572611331
1944100,-0.004365863736020401,78.18598949432374,223.05925586601302,22.399888888888892,22.291816993464053,1.9615106209150326,62.84212254901961,16.88,1038.36,10.01,0.0,0.0960838489420712,"[6.2429689e-02 4.9821198e-02 9.9035047e-02 2.3235694e-05 6.4845592e-02
 7.4836500e-02 9.3388401e-02 9.1194853e-02 1.1906803e-03 1.3378032e-01
 3.2945448e-01]",81.48084259033203,82.3349609375,0.009753407253883779
1944200,-0.004387032168451697,84.66789936065673,224.07115700980378,22.32935294117647,22.05729411764706,1.7051936274509805,60.553689542483674,17.05,1032.04,1.35,0.0,0.10457285225391388,"[6.1384581e-02 6.8438478e-02 8.9921303e-02 3.4198076e-06 6.0555819e-02
 8.2438886e-02 6.1199244e-02 9.4086371e-02 3.8132519e-03 1.4489618e-01
 3.3326241e-01]",83.13724517822266,84.32672882080078,0.009964540628716349
1944300,-0.004697542877402157,117.53333744049073,221.43884286205702,22.10239938080495,21.40414516683866,1.6081475748194014,59.785189198486414,17.2,1027.84,0.01,0.0,0.10730955801904202,"[0.05415817 0.05273511 0.10685687 0.00192535 0.06596053 0.09266484
 0.08033884 0.09074129 0.00393472 0.12721801 0.32346627]",83.54644012451172,83.33662414550781,0.010479462025687098
1944400,-0.004921151471789926,121.74085720062256,216.71254248366,22.01640522875817,20.809869281045756,1.5096405228758172,63.130326797385614,17.0,1028.87,10.04,0.0,0.10325537648051977,"[0.06179179 0.05096492 0.08862671 0.00182391 0.08148498 0.0825554
 0.07293798 0.0912694  0.00571429 0.12856677 0.33426386]",83.4251937866211,82.93623352050781,0.011606086115352809
1944500,-0.004874835240188986,92.44597675323486,223.82001053921562,22.291805555555552,22.0434272875817,1.824611928104575,60.739938725490184,17.02,1033.65,0.0,0.0,0.10213495299220085,"[0.07256723 0.03181213 0.12169185 0.00096647 0.04919533 0.09152596
 0.08200853 0.08279964 0.00289048 0.1299173  0.33462507]",82.92162322998047,83.18440246582031,0.011739934807410464
1944600,-0.004676206435542554,75.40555244445801,224.55868300653583,22.365392156862743,22.11565359477124,1.856111111111111,60.861601307189545,17.02,1035.82,0.01,0.0,0.09946387663483619,"[6.37205690e-02 4.47248518e-02 1.05888136e-01 1.87506303e-05
 7.47113228e-02 7.45663047e-02 6.45946786e-02 9.17125717e-02
 5.73397661e-03 1.38676524e-01 3.35652351e-01]",86.44076538085938,85.70973205566406,0.010907160802744328
1944700,-0.004910458916565403,70.6388389968872,226.0341234477123,22.49539624183007,22.417585784313722,1.9519730392156862,61.2077410130719,17.0,1040.37,0.02,0.0,0.10222791321575642,"[0.08962169 0.04714948 0.09265937 0.00093971 0.03740972 0.09163084
 0.07287031 0.11355728 0.00564304 0.1280488  0.32046974]",81.58600616455078,82.97484588623047,0.011874584967736156
1944800,-0.004788345305714756,70.88840854644775,224.66424836601294,22.388100490196074,22.040919117647064,1.864264705882353,61.19892156862744,16.97,1038.42,0.02,0.0,0.10273998029530049,"[6.41514733e-02 3.76420803e-02 1.29634455e-01 4.66278749e-08
 3.77963185e-02 7.80235007e-02 7.47397393e-02 1.20673738e-01
 2.96092615e-03 1.16949365e-01 3.37428361e-01]",80.57208251953125,81.5943374633789,0.011379139630589634
1944900,-0.004318227034527809,96.62591457366943,220.63942608359122,22.089482929136565,20.772424105607158,1.591046611627107,60.46965557275542,17.1,1033.67,0.0,0.0,0.0892110152542591,"[8.1500389e-02 4.0391155e-02 9.7387992e-02 1.1350422e-05 5.2330554e-02
 8.2937486e-02 6.5284461e-02 1.1516434e-01 3.9682542e-03 1.3257243e-01
 3.2845154e-01]",83.27835083007812,83.41327667236328,0.010832183049060404
1945000,-0.004612985758576542,97.82073558807373,219.8326337418299,22.01272875816993,20.66361111111111,1.6381862745098041,60.70904411764706,17.02,1033.05,0.02,0.0,0.09247081123292446,"[0.06167807 0.03685882 0.12512486 0.0025043  0.06301848 0.08058892
 0.06554996 0.09770346 0.00425568 0.13706341 0.3256541 ]",83.63336944580078,84.30248260498047,0.011293699322268367
1945100,-0.004629988280357793,81.91743209838867,222.18307001633977,22.163729575163398,21.60323937908496,1.9546364379084966,61.4568137254902,16.9,1038.38,0.06,0.0,0.091119913905859,"[0.04584782 0.05628646 0.11795819 0.00096316 0.05830448 0.08012041
 0.08471859 0.09935075 0.00386105 0.11701143 0.33557764]",83.5634765625,83.83123016357422,0.010575766384135932
1945200,-0.00437113186926581,71.53844383239746,223.67376985294106,22.27169117647059,22.101691176470585,2.0052205882352943,61.6547794117647,16.93,1043.74,0.05,0.0,0.09328084394335746,"[0.0969174  0.03193759 0.10000762 0.00033634 0.04939911 0.09239173
 0.06861524 0.09078488 0.00387502 0.13153577 0.3341993 ]",80.44953918457031,81.12625885009766,0.009808397120796144
