epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target
208200,-0.017039373157812017,65.04184123447963,113.93956928104572,11.61579248366013,9.786793884220355,1.091547619047619,64.97937558356676,15.957142857142857,1034.9,2.3285714285714287,0.0,0.24175650775432586,"[0.10777701 0.0608757  0.07281009 0.00092438 0.13983575 0.077489
 0.01155122 0.02610985 0.0155682  0.0925189  0.39453992]",38.81779098510742,38.85647201538086
208300,-0.007914045618381351,62.423501338958744,115.99883550653593,11.862287581699345,9.531313725490197,1.0409003267973855,64.88417973856208,15.88,1028.52,0.71,0.0,0.25247979298233986,"[0.0751817  0.04277899 0.09068542 0.00169568 0.16654581 0.07441847
 0.00804016 0.03812171 0.01199111 0.08856663 0.40197432]",37.688358306884766,38.260154724121094
208400,-0.008159186429111287,82.16410167694092,111.17999466030267,11.683283625730994,6.388455323357412,0.5824972050223597,60.896821250429994,16.95,1030.19,2.01,0.0,0.22828242123126985,"[0.10330874 0.11672676 0.07937924 0.00146834 0.14277202 0.07824919
 0.00807562 0.0233048  0.00302107 0.08359992 0.3600943 ]",34.65659713745117,32.530784606933594
208500,-0.015885486744809895,69.97991424560547,111.80442263268465,11.514962664012973,8.883452325667108,0.9413490036365424,64.11360520172981,16.16,1033.89,7.07,0.0,0.21923292100429534,"[0.0775574  0.05809145 0.09974769 0.00330654 0.16277993 0.07201203
 0.00948625 0.03126514 0.01032305 0.08262683 0.39280367]",41.25835418701172,39.065460205078125
208600,-0.009945503264898434,79.32703189849853,110.83897194272446,11.373234950120395,8.76522678018576,0.8956381578947369,63.100340514275885,16.34,1027.79,0.4,0.0,0.2553439195454121,"[0.09557807 0.05797813 0.08099332 0.00388356 0.14424466 0.06155574
 0.00770803 0.02593859 0.00803049 0.11771682 0.39637262]",33.81520080566406,32.81651306152344
208700,-0.014864791745785623,105.67162792205811,102.74836833240632,10.705375130674279,6.748002242683358,0.6662722861074255,59.1307493147977,17.55,1029.62,0.29,0.0,0.3141339887678623,"[0.07355965 0.05251356 0.08937352 0.00203544 0.17247781 0.07469011
 0.01272782 0.02528661 0.00693115 0.09471742 0.39568695]",36.623779296875,38.849334716796875
208800,0.0019723450881429017,79.25082386016845,107.12910811846653,11.635211855954504,8.648420381905675,0.9203261109805227,70.65162944245297,15.6,1067.44,58.4,0.0,0.32365654401481153,"[0.06947926 0.04717581 0.10548805 0.00207299 0.14365558 0.07452526
 0.01058201 0.02180701 0.00892464 0.0954618  0.4208276 ]",38.53685760498047,37.47185134887695
208900,-0.012664491838077083,78.69792491912841,111.08377625902989,11.49985573615411,7.897650498796009,0.8147945906432749,62.56050253697971,16.51,1028.87,0.79,0.0,0.27627583235502245,"[0.09498418 0.02670426 0.11038273 0.00269728 0.16369851 0.06557302
 0.00745048 0.02721067 0.00679279 0.09817103 0.39633504]",39.083946228027344,40.6392936706543
209000,-0.00984219194157049,59.63232852935791,116.24285101307188,11.913210317460319,9.439827380952382,1.0358488562091503,65.57788807189542,15.79,1033.66,2.68,0.0,0.22648500993847848,"[0.12332435 0.03772637 0.06349117 0.00228337 0.16762951 0.07355684
 0.0106477  0.03344923 0.00680721 0.08342667 0.39765757]",38.44686508178711,38.530792236328125
209100,-0.016291855515446513,61.7309882736206,114.14506166666662,11.691548202614381,9.323809640522876,1.036888071895425,65.01051715686275,15.91,1032.53,2.47,0.0,0.2225205397605896,"[0.09426728 0.03154916 0.09105998 0.00495644 0.17395973 0.06525102
 0.00808049 0.03340391 0.00990543 0.08330058 0.40426594]",39.747032165527344,39.40108871459961
