epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs
0,-0.019925804808735847,6.829803921568628,1.2352941176470589,0.0,0.0,9.862745098039216,102.0,1006.0,411.0,0.0,2.391336441040039,"[0.09382402 0.11125123 0.07820412 0.0943524  0.09141959 0.07778487
 0.09313817 0.09579545 0.10276922 0.07583348 0.08562744]"
100,-0.04125994935631752,10.210083317676181,1.2872346864069157,0.0,0.0,6.35923956106409,164.79,1003.1,152.2,0.0,2.122396637201309,"[0.03051044 0.01507995 0.01790568 0.01596239 0.02368854 0.16839339
 0.08571425 0.11807576 0.2596301  0.17123106 0.09380838]"
200,-0.14841207683086396,19.57294534858698,2.2665415957029946,0.0,0.0,6.48735505302596,155.2,1002.9,95.51,0.0,1.5880775129795075,"[0.02519456 0.01878196 0.01796935 0.01703597 0.01918096 0.17854916
 0.17589808 0.05307854 0.35195383 0.06703842 0.07531915]"
300,-0.13868830377236008,26.172635461239324,2.977924094839155,0.0,0.0,7.04500421285675,142.48,1002.82,61.86,0.0,1.1361863040924072,"[0.01633274 0.01325218 0.01161439 0.01087383 0.01251918 0.1694452
 0.27035388 0.03063724 0.3279715  0.03860129 0.09839859]"
400,-0.1531108588539064,28.07580342368226,3.176849490301401,0.0,0.0,7.362052181557712,136.51,1003.59,43.85,0.0,0.9567885059118271,"[0.010474   0.00880433 0.00910984 0.00922242 0.00827626 0.19500297
 0.13511363 0.03991749 0.39974028 0.03919005 0.14514872]"
500,-0.11621595361270011,30.111398453094893,3.406209202174363,0.0,0.0,9.217481584923949,110.26,1004.3,34.25,0.0,0.9645276314020157,"[0.01301508 0.01048178 0.00862352 0.00988788 0.00919507 0.08787679
 0.20106335 0.03176852 0.25876972 0.03954308 0.32977518]"
600,-0.12253216022625565,31.91281058035767,3.6209684640044775,0.0,0.0,10.358928579342157,97.8,1005.89,41.61,0.0,0.9872853374481201,"[0.01911801 0.013888   0.01183688 0.01513876 0.0112406  0.11469953
 0.14025427 0.0407903  0.22011387 0.05274056 0.36017922]"
700,-0.11278810821473599,34.133466259902534,3.8869734727222505,0.0,0.0,13.149794136103093,77.6,1007.29,41.65,0.0,1.062163855433464,"[0.03319337 0.01996087 0.01675129 0.02944583 0.01446817 0.07140237
 0.07818974 0.04151077 0.21085747 0.06411008 0.42011002]"
800,-0.1331384422350675,35.89219273802486,4.077940609468255,0.0,0.0,13.106850058189538,77.41,1006.72,40.87,0.0,1.0884027940034866,"[0.03890754 0.02191984 0.02848591 0.04351699 0.01200507 0.09157562
 0.07940222 0.04636092 0.19822444 0.0624442  0.37715727]"
900,-0.11028235476464034,37.35846594009761,4.27066725280572,0.0,0.0,14.933509204712276,68.18,1007.99,52.11,0.0,1.083582689166069,"[0.04786207 0.023127   0.04078994 0.04254149 0.01183838 0.05545929
 0.09308288 0.04281859 0.23528987 0.06787904 0.33931142]"
1000,-0.07515933174174279,37.54254390962845,4.31677948024555,0.0,0.0,17.08859615256936,60.65,1009.39,54.22,0.0,1.131369097828865,"[0.05467829 0.02733841 0.06459308 0.05847136 0.01171585 0.04837788
 0.06862313 0.0304356  0.19977286 0.05727801 0.37871554]"
1100,-0.086346007687971,39.17563350804929,4.493928061240651,0.0,0.0,16.66058371393094,60.93,1009.23,55.73,0.0,1.0985802394151687,"[0.05119947 0.02984633 0.04704568 0.04085867 0.01059485 0.04885647
 0.06619322 0.03924566 0.31926924 0.04740399 0.29948643]"
1200,-0.09578745945822448,39.61672664946419,4.510168544446509,0.0,0.0,17.168801951882607,59.13,1009.88,35.8,0.0,1.012430540919304,"[0.06648874 0.04973252 0.07500476 0.05638678 0.00892247 0.08757513
 0.04533183 0.01851519 0.21678457 0.03050774 0.3447503 ]"
1300,-0.09565574399195612,40.74347525290778,4.648018659179352,0.0,0.0,18.018403622692432,56.57,1011.79,39.97,0.0,0.9975023019313812,"[0.05226225 0.05974614 0.05466156 0.07625365 0.00741024 0.06347118
 0.06568533 0.0209545  0.21354836 0.0173256  0.36868113]"
1400,-0.07119912579655648,41.26153152186549,4.718738411576821,0.0,0.0,19.312055904161127,52.6,1009.84,41.24,0.0,0.979606369137764,"[0.04073928 0.07672376 0.04885587 0.06306225 0.00582868 0.05193731
 0.0552807  0.01792927 0.22967806 0.01180901 0.39815578]"
1500,-0.05737637037411332,41.26775648250022,4.752725070554729,0.0,0.0,20.336136918059935,50.15,1011.53,52.71,0.0,1.050971463918686,"[0.05011158 0.07725338 0.0567719  0.07339425 0.00681648 0.03259207
 0.07968833 0.04163929 0.20724587 0.0111175  0.36336938]"
1600,-0.046740949181839825,41.74809675371995,4.810854632045004,0.0,0.0,20.7505285286339,49.33,1012.49,52.38,0.0,0.9995385891199112,"[0.04497034 0.06412256 0.03856101 0.05382052 0.00657656 0.04065651
 0.08596313 0.05025119 0.23921134 0.00824609 0.36762074]"
1700,-0.03593971055466682,42.53944605615779,4.871042241433655,0.0,0.0,20.350756812394792,50.23,1011.41,42.84,0.0,0.9639152085781098,"[0.06837811 0.09673002 0.04422667 0.07229008 0.00623517 0.05288352
 0.0517457  0.05236053 0.17770079 0.00998868 0.36746076]"
1800,-0.03262820818461478,41.803540039035376,4.782854621662455,0.0,0.0,19.38742360921691,53.17,1010.0,42.55,0.0,0.9568337786197663,"[0.05992439 0.07953636 0.03175249 0.0617004  0.00719343 0.06510755
 0.08376446 0.05932352 0.24878424 0.00956922 0.29334393]"
1900,-0.04937117632478476,43.5185429210409,4.953805239477056,0.0,0.0,19.944272567335638,51.18,1011.89,32.24,0.0,0.8766003912687301,"[0.04814718 0.11124277 0.03823059 0.06185438 0.00508184 0.04356489
 0.05491716 0.03489506 0.25556457 0.00586737 0.34063414]"
2000,-0.05941034600604325,43.08820122252161,4.924998227902945,0.0,0.0,19.071418751081648,54.09,1010.43,43.37,0.0,0.8576070976257324,"[0.04758902 0.0910921  0.03244076 0.04586976 0.00427967 0.04407094
 0.06530062 0.01732837 0.2727962  0.0049723  0.37426028]"
2100,-0.05570644374471158,44.08878662763651,5.009978665710501,0.0,0.0,20.992672365168104,48.67,1011.45,26.31,0.0,0.8277045685052872,"[0.03763615 0.08771872 0.0346092  0.04188356 0.00459679 0.04841163
 0.07648762 0.02361154 0.20552942 0.00429546 0.43521985]"
2200,-0.034135125423781575,43.918466843343616,5.036328659731089,0.0,0.0,20.81649791398237,49.12,1011.88,44.93,0.0,0.8355158299207688,"[0.05425858 0.08222134 0.03795718 0.0408001  0.00503364 0.03788162
 0.07565954 0.04932387 0.29028863 0.0046215  0.32195398]"
2300,-0.05150565612129867,44.12653866121091,5.016510509481954,0.0,0.0,21.128882739532738,48.33,1012.45,26.2,0.0,0.8663103413581849,"[0.07786082 0.09822276 0.04653622 0.06565394 0.00519815 0.03802801
 0.03484614 0.02156563 0.2242103  0.00327283 0.38460517]"
2400,-0.055060333395376804,43.79695159496996,4.965926589038716,0.0,0.0,20.554379242477825,50.5,1010.91,20.69,0.0,0.8381390261650086,"[0.0728055  0.06592342 0.0493733  0.05547212 0.0047601  0.08375695
 0.04024822 0.03675254 0.2723086  0.00339301 0.3152063 ]"
