epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target,clip_frac
1656000,-0.006685027340427041,0.9710214965873294,21.617207516339874,20.60906862745098,20.575571895424837,2.7054738562091503,64.1812908496732,16.022222222222222,1028.2666666666667,0.0,0.0,0.10566957998606893,"[0.13466315 0.0256387  0.08550128 0.01274685 0.05609196 0.11988168
 0.01234738 0.0862919  0.00771458 0.08678884 0.3723337 ]",8.571885108947754,8.344395637512207,0.015273622697633174
1656100,-0.006798432758077979,0.9166301041841507,21.794861764705892,20.7710294117647,20.749375,2.6903676470588236,64.56029411764706,16.01,1033.58,0.0,0.0,0.11049938000738621,"[0.14546402 0.0277108  0.06695896 0.02481975 0.04960918 0.11720292
 0.0133974  0.0859089  0.01246406 0.09779475 0.35866925]",8.200370788574219,8.335680961608887,0.014701799671165645
1656200,-0.006722404700703919,2.659733434915543,19.87658176470591,20.729928921568625,20.715075980392157,2.617933823529412,66.52052205882353,15.91,1049.41,20.02,0.0,0.11324544355273247,"[0.10667497 0.0392288  0.07096054 0.03123612 0.05459818 0.13162264
 0.00849041 0.09018891 0.00980394 0.10294107 0.35425445]",8.43954086303711,8.68010139465332,0.014988443804904819
1656300,-0.006787210800684989,1.0050989282131195,21.586752205882362,20.597357843137253,20.55570343137255,2.64834068627451,64.3794387254902,16.0,1030.02,0.0,0.0,0.11263644590973854,"[0.13329333 0.02509097 0.07711015 0.02758244 0.04564174 0.11963192
 0.01092791 0.09015115 0.00892068 0.10110049 0.36054924]",8.686173439025879,8.345503807067871,0.015090412688441574
1656400,-0.00677563268924132,1.689273757338524,19.208305147058862,20.71172794117647,20.709375,2.6252941176470586,66.47661764705882,15.89,1026.96,10.01,0.0,0.11538279592990876,"[0.13487841 0.02907486 0.0813428  0.03131768 0.0393732  0.10518815
 0.01030074 0.08924019 0.00681162 0.10884297 0.36362937]",8.19356918334961,8.222736358642578,0.015303365003783256
1656500,-0.0068041456001810725,1.3056792962551116,21.59762415966387,20.678865546218486,20.637321428571433,2.634390756302521,64.0493224789916,15.99,1023.93,1.19,0.0,0.11901140339672565,"[0.11997834 0.03547057 0.08855855 0.0301366  0.03948604 0.13090631
 0.01124644 0.08754283 0.00394096 0.10541856 0.34731483]",8.237632751464844,8.361449241638184,0.014381907125934958
1656600,-0.006860691874753684,0.9429353296756744,21.56856176470589,20.566691176470584,20.528382352941176,2.7157720588235295,63.9875,16.03,1025.66,0.0,0.0,0.11575855225324631,"[0.13602935 0.03724433 0.06774025 0.02387918 0.04578486 0.13163975
 0.01292119 0.0827198  0.01356955 0.09329265 0.35517907]",8.299198150634766,8.334983825683594,0.01521542609669268
1656700,-0.007078237985260785,0.9132689654827117,21.561537500000007,20.53625,20.53154411764706,2.6790808823529413,63.95360294117647,16.03,1025.12,0.0,0.0,0.11364083543419838,"[0.14770402 0.03767947 0.06159279 0.03142951 0.03727777 0.12312742
 0.01505904 0.08744129 0.00591699 0.10705456 0.34571713]",8.249794006347656,8.477503776550293,0.015549703473225237
1656800,-0.006994589962996543,2.9754034316539766,20.70961223262033,20.625347593582887,20.602516711229946,2.695324197860963,64.93327540106951,15.97,1032.64,10.19,0.0,0.11321674764156342,"[0.15358254 0.02571822 0.06766779 0.02804708 0.03608911 0.13867356
 0.01311999 0.09540709 0.00595829 0.09236576 0.34337056]",7.372447490692139,7.845783710479736,0.015669217673130332
1656900,-0.00691272292053327,0.9392612987756729,21.597330147058834,20.614117647058823,20.57613970588235,2.6858823529411766,63.85231617647059,16.01,1022.26,0.0,0.0,0.10509100057184696,"[0.17353481 0.03250565 0.05374689 0.03013695 0.03286964 0.11267477
 0.01648037 0.08348297 0.00975555 0.09980436 0.35500804]",8.278237342834473,8.191845893859863,0.015696392846293747
1657000,-0.0064679581625387075,0.9336311751604081,21.55020147058824,20.561323529411766,20.53466911764706,2.675882352941177,63.88683823529411,16.03,1024.05,0.0,0.0,0.10526615120470524,"[0.14414492 0.02591081 0.07099663 0.0258002  0.05765649 0.10925546
 0.0153651  0.0862143  0.00958863 0.09012295 0.36494452]",8.547698020935059,8.21863842010498,0.014173893304541708
