epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
1295400,0.6960912346839905,11.528571428571428,11.528571428571428,11.528571428571428,2.1999999999999997,73.78571428571429,7.0,516.5,0.0,0.0
1295500,0.6972135815396905,11.316249999999998,11.588392857142855,11.430535714285714,2.031607142857143,73.17589285714286,7.09,518.46,0.08,0.0
1295600,0.7176675170566886,11.409107142857142,11.643392857142855,11.409107142857142,2.0689285714285717,73.15892857142858,7.1,519.03,0.0,0.0
1295700,0.7391910816729069,11.534821428571428,11.639821428571429,11.534821428571428,2.0939285714285716,73.31910714285713,7.09,519.57,0.0,0.0
1295800,0.7207583680748939,11.61875,11.804285714285715,11.61875,2.0298214285714287,72.9717857142857,7.09,517.02,0.0,0.0
1295900,0.7093510100245476,11.584464285714285,11.770535714285714,11.584464285714285,1.918214285714286,72.76821428571428,7.14,519.01,0.0,0.0
1296000,0.7362912115454674,11.629107142857142,11.787857142857142,11.629107142857142,2.070892857142857,73.03249999999998,7.09,517.41,0.0,0.0
1296100,0.7023904520273209,11.749464285714284,11.904642857142857,11.749464285714284,1.946071428571429,72.85839285714286,7.1,516.87,0.0,0.0
1296200,0.7163420119881629,11.64875,11.823392857142858,11.64875,2.0389285714285714,73.09642857142858,7.11,519.41,0.0,0.0
1296300,0.714153787791729,11.56553571428571,11.72625,11.56553571428571,2.0841071428571425,72.85517857142857,7.14,519.62,0.0,0.0
1296400,0.7516835454106331,11.70267857142857,11.841071428571432,11.716964285714287,2.0857142857142854,73.03142857142858,7.08,516.72,0.01,0.0
1296500,0.7448570066690445,11.51625,11.71,11.51625,2.1132142857142857,73.3167857142857,7.09,519.45,0.0,0.0
1296600,0.7281234353780747,11.585357142857145,11.766785714285717,11.613928571428573,2.1574999999999998,73.37464285714286,7.08,519.19,0.02,0.0
1296700,0.7427407813072204,11.69357142857143,11.79625,11.69357142857143,2.2023214285714285,73.46249999999999,7.04,516.97,0.0,0.0
1296800,0.7147196982800961,11.724464285714284,11.825535714285714,11.724464285714284,2.087678571428571,72.98821428571429,7.07,515.74,0.0,0.0
1296900,0.710373166501522,11.615000000000002,11.806607142857144,11.715000000000002,2.0673214285714283,72.9069642857143,7.08,515.93,0.07,0.0
1297000,0.7353894314169884,11.622142857142858,11.900357142857143,11.750714285714285,2.09,72.92017857142856,7.09,516.83,0.09,0.0
1297100,0.7361131823062896,11.7275,11.82303571428571,11.7275,2.054464285714286,73.18446428571427,7.06,516.5,0.0,0.0
1297200,0.6606958272308111,11.40375,11.728571428571426,11.40375,1.8346428571428572,72.81964285714287,7.12,518.12,0.0,0.0
1297300,0.7166628524661064,11.479464285714286,11.722321428571428,11.49375,1.9385714285714284,72.67017857142856,7.15,519.03,0.01,0.0
1297400,0.7007195496559143,11.6975,11.870357142857141,11.6975,2.1117857142857144,72.8792857142857,7.09,516.4,0.0,0.0
1297500,0.7236193239688873,11.637678571428573,11.8125,11.651964285714287,2.1337499999999996,73.20857142857143,7.07,517.34,0.01,0.0
1297600,0.699656778872013,11.74392857142857,11.85357142857143,11.74392857142857,2.1632142857142855,73.41767857142857,7.03,515.99,0.0,0.0
1297700,0.7152590793371201,11.866071428571427,11.968035714285712,11.866071428571427,2.1648214285714285,73.21053571428571,7.07,517.33,0.0,0.0
1297800,0.7250134730339051,11.786607142857145,11.938214285714286,11.786607142857145,2.1489285714285713,73.24017857142857,7.08,518.26,0.0,0.0
1297900,0.7046019980311393,11.523035714285713,11.713214285714285,11.523035714285713,2.1223214285714285,73.36571428571429,7.09,519.87,0.0,0.0
1298000,0.6925160214304924,11.55642857142857,11.710892857142856,11.55642857142857,2.129107142857143,73.37928571428571,7.09,519.91,0.0,0.0
