epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
802200,0.3196829402675995,9.857142857142858,9.901098901098901,9.857142857142858,1.3571428571428574,75.81868131868131,7.0,530.7307692307693,0.0,0.0
802300,0.31919516026973727,9.776785714285715,9.89375,9.776785714285715,1.3166071428571429,75.2357142857143,7.04,529.4,0.0,0.0
802400,0.34136681132018565,9.762857142857142,9.85125,9.762857142857142,1.4230357142857144,75.40035714285713,7.04,530.59,0.0,0.0
802500,0.3305923741310835,9.70357142857143,9.820357142857143,9.70357142857143,1.2939285714285713,75.17785714285715,7.05,529.79,0.0,0.0
802600,0.3148238518834114,9.515892857142857,9.681071428571428,9.515892857142857,1.1721428571428572,75.13857142857142,7.06,530.18,0.0,0.0
802700,0.3231803834438324,9.774464285714286,9.850714285714286,9.774464285714286,1.2485714285714287,75.47392857142857,7.04,531.16,0.0,0.0
802800,0.32257210835814476,9.806428571428572,9.85125,9.806428571428572,1.2526785714285715,75.74410714285715,7.01,530.93,0.0,0.0
802900,0.3072563486918807,9.767321428571428,9.830714285714286,9.767321428571428,1.248392857142857,75.45321428571428,7.01,528.89,0.0,0.0
803000,0.33957233920693397,10.014107142857144,10.050535714285715,10.014107142857144,1.4025000000000003,75.19357142857143,7.01,527.05,0.0,0.0
803100,0.37307704240083694,9.784285714285714,9.784285714285714,9.784285714285714,1.5942857142857145,75.70571428571428,7.0,529.94,0.0,0.0
803200,0.3497044175863266,9.908035714285715,9.939285714285715,9.908035714285715,1.3483928571428572,75.28321428571428,7.02,528.4,0.0,0.0
803300,0.3272241885960102,9.841071428571428,9.934107142857142,9.841071428571428,1.357142857142857,75.15803571428572,7.01,526.82,0.0,0.0
803400,0.3098883882910013,9.661428571428571,9.751785714285713,9.661428571428571,1.2132142857142856,75.29232142857143,7.03,529.19,0.0,0.0
803500,0.32862588092684747,9.839285714285714,9.887321428571427,9.839285714285714,1.3578571428571424,75.31517857142858,7.02,528.6,0.0,0.0
803600,0.3216286998987198,9.891964285714286,9.947678571428572,9.891964285714286,1.412142857142857,75.10285714285713,7.01,526.43,0.0,0.0
803700,0.3394449889659882,9.7975,9.881964285714286,9.7975,1.2567857142857144,74.93160714285716,7.03,526.61,0.0,0.0
803800,0.33166673734784125,9.898035714285715,9.934285714285714,9.898035714285715,1.3241071428571427,75.06428571428572,7.01,526.16,0.0,0.0
803900,0.2960337582230568,9.680892857142856,9.775,9.680892857142856,1.180892857142857,74.73285714285714,7.04,525.94,0.0,0.0
804000,0.31983314007520675,9.650535714285713,9.7475,9.650535714285713,1.2932142857142856,74.9080357142857,7.04,527.14,0.0,0.0
804100,0.3348274290561676,9.914107142857143,9.941607142857142,9.914107142857143,1.238392857142857,74.87803571428572,7.01,524.84,0.0,0.0
804200,0.32123242288827897,9.706785714285715,9.751607142857143,9.706785714285715,1.30125,75.12428571428572,7.01,526.58,0.0,0.0
804300,0.33915102362632754,9.786249999999997,9.808749999999998,9.786249999999997,1.4157142857142855,75.32857142857144,7.02,528.72,0.0,0.0
804400,0.2993736965954304,9.531785714285713,9.649999999999999,9.531785714285713,1.2553571428571428,75.05357142857142,7.04,528.2,0.0,0.0
804500,0.2955000877380371,9.448214285714284,9.52892857142857,9.448214285714284,1.1544642857142857,75.06392857142858,7.04,528.24,0.0,0.0
804600,0.30292584128677846,9.500892857142858,9.697678571428572,9.500892857142858,1.1985714285714286,74.66321428571429,7.06,526.74,0.0,0.0
804700,0.34403700068593024,9.748571428571427,9.776071428571427,9.748571428571427,1.4498214285714282,75.50928571428571,7.01,529.28,0.0,0.0
804800,0.3255528273433447,9.840714285714286,9.869107142857143,9.840714285714286,1.2639285714285713,75.26053571428572,7.02,528.24,0.0,0.0
804900,0.3142535279691219,9.68339285714286,9.778214285714286,9.68339285714286,1.2135714285714285,74.94107142857143,7.03,526.68,0.0,0.0
805000,0.3395798821747303,9.758214285714285,9.816964285714285,9.758214285714285,1.3651785714285714,74.82214285714285,7.04,526.6,0.0,0.0
805100,0.328550141453743,9.815,9.84392857142857,9.815,1.3496428571428571,75.11875,7.01,526.54,0.0,0.0
805200,0.3415958708524704,9.77982142857143,9.80464285714286,9.77982142857143,1.4110714285714283,75.21964285714286,7.02,527.96,0.0,0.0
805300,0.32526871740818025,9.798392857142858,9.881785714285716,9.798392857142858,1.2501785714285716,74.79035714285713,7.06,527.75,0.0,0.0
805400,0.3205753956735134,9.597678571428572,9.695535714285715,9.597678571428572,1.2526785714285713,75.29803571428572,7.02,528.5,0.0,0.0
805500,0.31267845213413237,9.844821428571429,9.921607142857143,9.844821428571429,1.2730357142857143,75.17714285714285,7.03,528.34,0.0,0.0
805600,0.3156251026690006,9.59767857142857,9.695714285714285,9.59767857142857,1.2546428571428572,75.39928571428571,7.06,532.0,0.0,0.0
805700,0.3165686272084713,9.696607142857141,9.738571428571428,9.696607142857141,1.347142857142857,75.71839285714286,7.01,530.73,0.0,0.0
805800,0.3045548641681671,9.594642857142858,9.706785714285715,9.594642857142858,1.2582142857142857,75.23035714285714,7.05,530.13,0.0,0.0
805900,0.3124781729280949,9.716607142857143,9.78517857142857,9.716607142857143,1.2767857142857144,75.26464285714286,7.04,529.69,0.0,0.0
806000,0.32911972161382436,9.727321428571429,9.76625,9.727321428571429,1.3885714285714283,75.71696428571427,7.01,530.72,0.0,0.0
806100,0.29462993815541266,9.613214285714287,9.715178571428572,9.613214285714287,1.3646428571428573,75.60535714285714,7.02,530.64,0.0,0.0
806200,0.3174599677324295,9.601785714285715,9.722321428571428,9.644642857142857,1.2807142857142855,75.60339285714285,7.02,530.66,0.03,0.0
806300,0.2712251722626388,9.317857142857143,9.600357142857142,9.42142857142857,1.205357142857143,75.38125,7.09,533.97,0.08,0.0
806400,0.31096315376460554,9.717142857142857,9.764285714285716,9.717142857142857,1.3485714285714285,75.68857142857144,7.0,529.82,0.0,0.0
806500,0.3094034483563155,9.549821428571427,9.731785714285714,9.549821428571427,1.1992857142857145,75.15875,7.09,532.46,0.0,0.0
806600,0.2688784085819498,8.972321428571428,9.585892857142856,9.513392857142856,1.4183928571428572,76.13053571428571,7.02,534.34,0.38,0.0
806700,0.29101160168647766,9.48,9.566785714285714,9.48,1.2108928571428572,75.64517857142857,7.03,531.66,0.0,0.0
806800,0.3018865881115198,9.609107142857143,9.690892857142858,9.609107142857143,1.3282142857142856,75.68660714285714,7.01,530.52,0.0,0.0
806900,0.2841211124509573,9.477142857142859,9.62357142857143,9.477142857142859,1.1642857142857141,75.22874999999999,7.07,531.51,0.0,0.0
807000,0.30016162738204,9.49125,9.585357142857143,9.49125,1.2267857142857144,75.44071428571428,7.05,531.62,0.0,0.0
807100,0.3238086796551943,9.700178571428571,9.730714285714285,9.700178571428571,1.3264285714285713,75.59089285714286,7.01,529.85,0.0,0.0
807200,0.31523864194750784,9.5525,9.61875,9.5525,1.3214285714285712,75.65732142857142,7.02,531.0,0.0,0.0
