epoch,loss,returns,fireworks,lives,epi_length,num_epis,batch_size,illegal_moves,prob0
16200,0.0,0.0,1.2606674283455757,0.0,4.260667428345576,118.16666666666667,503.0,0.0,0.0
16300,0.0,0.0,1.2526755442007742,0.0,4.252675544200775,118.29,502.65,0.0,0.0
16400,0.0,0.0,1.3006052189891975,0.0,4.3006052189891975,117.08,503.02,0.0,0.0
16500,0.0,0.0,1.2515197788556889,0.0,4.2515197788556875,118.35,502.82,0.0,0.0
16600,0.0,0.0,1.2513548675520616,0.0,4.251354867552062,118.38,502.91,0.0,0.0
16700,0.0,0.0,1.2718277625013006,0.0,4.2718277625013,117.74,502.55,0.0,0.0
16800,0.0,0.0,1.263989882306219,0.0,4.263989882306219,117.95,502.53,0.0,0.0
16900,0.0,0.0,1.264687081635657,0.0,4.264687081635656,118.01,502.91,0.0,0.0
17000,0.0,0.0,1.263160369317449,0.0,4.26316036931745,118.01,502.72,0.0,0.0
17100,0.0,0.0,1.2700355978411364,0.0,4.270035597841136,117.82,502.71,0.0,0.0
17200,0.0,0.0,1.2418594751638543,0.0,4.241859475163855,118.63,502.9,0.0,0.0
17300,0.0,0.0,1.2678476098013758,0.0,4.267847609801375,117.81,502.48,0.0,0.0
17400,0.0,0.0,1.2542542948838733,0.0,4.254254294883874,118.34,503.02,0.0,0.0
17500,0.0,0.0,1.2523561815341344,0.0,4.252356181534134,118.32,502.85,0.0,0.0
17600,0.0,0.0,1.2733203831120012,0.0,4.273320383112001,117.82,503.12,0.0,0.0
17700,0.0,0.0,1.2710920365702139,0.0,4.271092036570214,117.84,502.92,0.0,0.0
17800,0.0,0.0,1.2513618243657012,0.0,4.251361824365702,118.38,503.0,0.0,0.0
17900,0.0,0.0,1.24448169000111,0.0,4.24448169000111,118.52,502.74,0.0,0.0
18000,0.0,0.0,1.2727122974557732,0.0,4.272712297455772,117.73,502.68,0.0,0.0
18100,0.0,0.0,1.2565142655460841,0.0,4.256514265546084,118.27,503.1,0.0,0.0
18200,0.0,0.0,1.2644406657508642,0.0,4.264440665750865,117.96,502.73,0.0,0.0
18300,0.0,0.0,1.2715478145725627,0.0,4.271547814572562,117.79,502.75,0.0,0.0
18400,0.0,0.0,1.266731456703107,0.0,4.266731456703107,117.94,502.84,0.0,0.0
18500,0.0,0.0,1.2662274549200263,0.0,4.266227454920026,117.88,502.48,0.0,0.0
18600,0.0,0.0,1.2502874130553467,0.0,4.250287413055347,118.36,502.65,0.0,0.0
18700,0.0,0.0,1.2632233365899022,0.0,4.263223336589902,118.11,503.22,0.0,0.0
18800,0.0,0.0,1.2561856444982498,0.0,4.256185644498251,118.26,502.99,0.0,0.0
18900,0.0,0.0,1.2421990073193228,0.0,4.242199007319323,118.61,502.81,0.0,0.0
19000,0.0,0.0,1.261754539178734,0.0,4.2617545391787335,118.05,502.73,0.0,0.0
19100,0.0,0.0,1.2429085926614458,0.0,4.242908592661445,118.59,502.81,0.0,0.0
19200,0.0,0.0,1.2530839815468249,0.0,4.253083981546824,118.33,502.89,0.0,0.0
19300,0.0,0.0,1.259919817708588,0.0,4.259919817708588,118.13,502.87,0.0,0.0
19400,0.0,0.0,1.278019760037699,0.0,4.278019760037697,117.65,502.87,0.0,0.0
19500,0.0,0.0,1.2332511482102895,0.0,4.2332511482102895,118.87,502.85,0.0,0.0
19600,0.0,0.0,1.2444245853604747,0.0,4.244424585360474,118.59,502.95,0.0,0.0
19700,0.0,0.0,1.2744548176758737,0.0,4.274454817675873,117.65,502.63,0.0,0.0
19800,0.0,0.0,1.2503852280837833,0.0,4.2503852280837835,118.35,502.67,0.0,0.0
19900,0.0,0.0,1.24364833130045,0.0,4.24364833130045,118.61,502.97,0.0,0.0
20000,0.0,0.0,1.2528981548749036,0.0,4.252898154874903,118.31,502.78,0.0,0.0
20100,0.0,0.0,1.287439325034655,0.0,4.287439325034655,117.33,502.65,0.0,0.0
20200,0.0,0.0,1.2570439059205236,0.0,4.257043905920524,118.19,502.81,0.0,0.0
20300,0.0,0.0,1.2621098454446413,0.0,4.262109845444641,118.05,502.7,0.0,0.0
20400,0.0,0.0,1.2570171511751516,0.0,4.257017151175152,118.19,502.75,0.0,0.0
20500,0.0,0.0,1.2751709031399043,0.0,4.2751709031399034,117.72,502.84,0.0,0.0
20600,0.0,0.0,1.2677958528676743,0.0,4.267795852867674,117.91,502.84,0.0,0.0
20700,0.0,0.0,1.2476661366681505,0.0,4.24766613666815,118.47,502.82,0.0,0.0
20800,0.0,0.0,1.2378540280431016,0.0,4.237854028043102,118.64,502.48,0.0,0.0
20900,0.0,0.0,1.2654018873263617,0.0,4.2654018873263615,118.0,502.95,0.0,0.0
21000,7.561003212419592e-13,0.0,1.2602852435832994,0.0,4.2602852435833,118.15,502.93,0.0,0.0
21100,-0.0015041943525167679,0.0,1.260124176764014,0.0,4.2601241767640134,118.1,502.77,0.0,0.0
21200,0.0,0.0,1.2472600802850018,0.0,4.247260080285002,118.41,502.64,0.0,0.0
21300,0.0,0.0,1.2644793013076292,0.0,4.264479301307629,118.0,502.92,0.0,0.0
21400,0.0,0.0,1.2535749517383006,0.0,4.2535749517383,118.28,502.73,0.0,0.0
21500,0.0,0.0,1.2798026728776442,0.0,4.2798026728776435,117.62,502.95,0.0,0.0
21600,0.0,0.0,1.249628987553116,0.0,4.249628987553116,118.4,502.8,0.0,0.0
21700,0.0,0.0,1.2529193176121436,0.0,4.252919317612143,118.28,502.64,0.0,0.0
21800,0.0,0.0,1.2508493694753142,0.0,4.250849369475313,118.41,503.01,0.0,0.0
21900,0.0,0.0,1.2503982181882827,0.0,4.250398218188283,118.35,502.7,0.0,0.0
22000,0.0,0.0,1.262506841000756,0.0,4.262506841000756,118.09,502.9,0.0,0.0
22100,0.0,0.0,1.2350010798716595,0.0,4.235001079871659,118.83,502.95,0.0,0.0
22200,0.0,0.0,1.219780515516815,0.0,4.219780515516814,119.22,502.7,0.0,0.0
22300,0.0,0.0,1.2536505561034885,0.0,4.25365055610349,118.29,502.83,0.0,0.0
22400,0.0,0.0,1.2564030605461152,0.0,4.2564030605461145,118.16,502.65,0.0,0.0
22500,0.0,0.0,1.2562807166021976,0.0,4.256280716602197,118.23,502.84,0.0,0.0
22600,0.0,0.0,1.2618753483150857,0.0,4.261875348315086,118.14,503.11,0.0,0.0
22700,0.0,0.0,1.2567405947832522,0.0,4.256740594783252,118.14,502.56,0.0,0.0
22800,0.0,0.0,1.2481935345969184,0.0,4.2481935345969175,118.47,502.93,0.0,0.0
22900,0.0,0.0,1.2445674791257852,0.0,4.244567479125785,118.54,502.74,0.0,0.0
23000,0.0,0.0,1.257893199128307,0.0,4.257893199128307,118.16,502.81,0.0,0.0
23100,0.0,0.0,1.2507144783675601,0.0,4.25071447836756,118.36,502.82,0.0,0.0
23200,0.0,0.0,1.2475313539813322,0.0,4.247531353981333,118.51,502.88,0.0,0.0
23300,0.0,0.0,1.2601118253406423,0.0,4.260111825340641,118.17,503.06,0.0,0.0
23400,0.0,0.0,1.2520359726394803,0.0,4.252035972639479,118.33,502.77,0.0,0.0
23500,0.0,0.0,1.249191846734675,0.0,4.249191846734675,118.49,503.06,0.0,0.0
23600,0.0,0.0,1.257280832047756,0.0,4.257280832047756,118.21,502.87,0.0,0.0
23700,0.0,0.0,1.2571887505119606,0.0,4.25718875051196,118.17,502.67,0.0,0.0
23800,0.0,0.0,1.2399676993823188,0.0,4.239967699382318,118.69,502.84,0.0,0.0
23900,0.0,0.0,1.2608436513826362,0.0,4.260843651382636,118.12,502.93,0.0,0.0
24000,0.0,0.0,1.2512212506686005,0.0,4.251221250668601,118.34,502.69,0.0,0.0
24100,0.0,0.0,1.2468494932249852,0.0,4.2468494932249845,118.55,503.09,0.0,0.0
24200,0.0,0.0,1.2563573510557478,0.0,4.2563573510557475,118.31,503.04,0.0,0.0
24300,0.0,0.0,1.2519520112022455,0.0,4.2519520112022455,118.35,502.88,0.0,0.0
24400,0.0,0.0,1.2468914841257976,0.0,4.246891484125799,118.48,502.86,0.0,0.0
24500,0.0,0.0,1.257923667478582,0.0,4.257923667478582,118.2,502.89,0.0,0.0
24600,0.0,0.0,1.2628453949897074,0.0,4.262845394989707,118.01,502.74,0.0,0.0
24700,0.0,0.0,1.2470578840696052,0.0,4.247057884069605,118.51,503.0,0.0,0.0
24800,0.0,0.0,1.2873588690403517,0.0,4.287358869040352,117.47,503.2,0.0,0.0
24900,0.0,0.0,1.262633647556549,0.0,4.262633647556548,118.06,502.96,0.0,0.0
25000,0.0,0.0,1.2432777321308515,0.0,4.243277732130851,118.54,502.68,0.0,0.0
25100,0.0,0.0,1.2547781430451692,0.0,4.254778143045169,118.27,502.81,0.0,0.0
25200,0.0,0.0,1.2604153619939023,0.0,4.260415361993903,118.17,503.05,0.0,0.0
25300,0.0,0.0,1.263558372841816,0.0,4.263558372841817,118.06,502.94,0.0,0.0
25400,0.0,0.0,1.259446457442769,0.0,4.259446457442769,118.16,502.9,0.0,0.0
25500,0.0,0.0,1.2568047808250922,0.0,4.2568047808250915,118.22,502.9,0.0,0.0
25600,0.0,0.0,1.2589377393357646,0.0,4.258937739335765,118.16,502.88,0.0,0.0
25700,0.0,0.0,1.2547557730096695,0.0,4.25475577300967,118.29,502.78,0.0,0.0
25800,0.0,0.0,1.2477971008248603,0.0,4.24779710082486,118.51,502.99,0.0,0.0
25900,0.0,0.0,1.2507227410813662,0.0,4.250722741081366,118.37,502.86,0.0,0.0
26000,0.0,0.0,1.2465210876502972,0.0,4.246521087650296,118.52,502.88,0.0,0.0
26100,0.0,0.0,1.2481181325762036,0.0,4.248118132576203,118.46,502.89,0.0,0.0
26200,0.0,0.0,1.246234062590581,0.0,4.246234062590581,118.51,502.85,0.0,0.0
26300,0.0,0.0,1.248653156350475,0.0,4.248653156350476,118.5,503.07,0.0,0.0
26400,0.0,0.0,1.2476798325062295,0.0,4.247679832506229,118.43,502.64,0.0,0.0
26500,0.0,0.0,1.239111637158066,0.0,4.239111637158066,118.65,502.68,0.0,0.0
26600,0.0,0.0,1.2536281042643846,0.0,4.253628104264384,118.23,502.57,0.0,0.0
26700,0.0,0.0,1.250099741829351,0.0,4.250099741829351,118.36,502.66,0.0,0.0
26800,0.0,0.0,1.2627560761225056,0.0,4.262756076122505,118.06,502.85,0.0,0.0
26900,0.0,0.0,1.2743465029317682,0.0,4.274346502931767,117.73,502.88,0.0,0.0
27000,0.0,0.0,1.2482522881346083,0.0,4.248252288134608,118.5,503.01,0.0,0.0
27100,0.0,0.0,1.2637309578972051,0.0,4.263730957897206,118.02,502.84,0.0,0.0
27200,0.0,0.0,1.2541237408943977,0.0,4.254123740894397,118.34,503.02,0.0,0.0
27300,0.0,0.0,1.262252558205455,0.0,4.262252558205455,118.07,502.85,0.0,0.0
27400,0.0,0.0,1.2432392558378875,0.0,4.243239255837887,118.56,502.66,0.0,0.0
27500,0.0,0.0,1.2764685695627929,0.0,4.276468569562792,117.7,502.93,0.0,0.0
27600,0.0,0.0,1.2925070394960654,0.0,4.292507039496066,117.23,502.83,0.0,0.0
27700,0.0,0.0,1.2612815142799136,0.0,4.261281514279913,118.13,502.98,0.0,0.0
27800,0.0,0.0,1.256127274414453,0.0,4.256127274414454,118.25,502.91,0.0,0.0
27900,0.0,0.0,1.2411209528251859,0.0,4.241120952825186,118.7,503.03,0.0,0.0
28000,0.0,0.0,1.2617201107011307,0.0,4.26172011070113,118.06,502.73,0.0,0.0
28100,0.0,0.0,1.2358104783076675,0.0,4.235810478307667,118.78,502.71,0.0,0.0
28200,0.0,0.0,1.2633284828063382,0.0,4.263328482806338,117.99,502.6,0.0,0.0
28300,0.0,0.0,1.2433876364909289,0.0,4.243387636490929,118.56,502.76,0.0,0.0
28400,0.0,0.0,1.2414653803032336,0.0,4.241465380303233,118.69,503.03,0.0,0.0
28500,0.0,0.0,1.2482458120120365,0.0,4.248245812012036,118.45,502.82,0.0,0.0
28600,0.0,0.0,1.271775143025751,0.0,4.271775143025752,117.85,503.01,0.0,0.0
28700,0.0,0.0,1.2640110061467396,0.0,4.26401100614674,118.07,503.1,0.0,0.0
28800,0.0,0.0,1.2686919657684117,0.0,4.2686919657684115,117.87,502.83,0.0,0.0
28900,0.0,0.0,1.252104062884601,0.0,4.252104062884601,118.38,502.98,0.0,0.0
29000,0.0,0.0,1.2710551971098674,0.0,4.271055197109868,117.88,503.14,0.0,0.0
29100,0.0,0.0,1.2441375477505714,0.0,4.244137547750571,118.56,502.76,0.0,0.0
29200,0.0,0.0,1.2439780817342756,0.0,4.243978081734275,118.54,502.73,0.0,0.0
29300,0.0,0.0,1.259672320560057,0.0,4.259672320560056,118.11,502.77,0.0,0.0
29400,0.0,0.0,1.2527560475350938,0.0,4.252756047535094,118.32,502.84,0.0,0.0
29500,0.0,0.0,1.2632545114289562,0.0,4.263254511428955,118.1,503.15,0.0,0.0
29600,0.0,0.0,1.293624735082444,0.0,4.293624735082445,117.19,502.64,0.0,0.0
29700,0.0,0.0,1.2464066137732552,0.0,4.246406613773256,118.5,502.83,0.0,0.0
29800,0.0,0.0,1.2665409213858823,0.0,4.266540921385883,117.91,502.68,0.0,0.0
29900,0.0,0.0,1.248028968831639,0.0,4.24802896883164,118.49,503.1,0.0,0.0
30000,0.0,0.0,1.2736630050968811,0.0,4.27366300509688,117.81,503.03,0.0,0.0
30100,0.0,0.0,1.256667186898493,0.0,4.256667186898493,118.2,502.79,0.0,0.0
30200,0.0,0.0,1.2478184981230367,0.0,4.247818498123038,118.44,502.76,0.0,0.0
30300,0.0,0.0,1.2515391907344802,0.0,4.25153919073448,118.31,502.64,0.0,0.0
30400,0.0,0.0,1.27465318566918,0.0,4.274653185669179,117.76,503.03,0.0,0.0
30500,0.0,0.0,1.2415262254979127,0.0,4.241526225497912,118.61,502.71,0.0,0.0
30600,0.0,0.0,1.2500323999809415,0.0,4.250032399980941,118.4,502.88,0.0,0.0
30700,0.0,0.0,1.249090311189115,0.0,4.249090311189114,118.41,502.75,0.0,0.0
