epoch,loss,returns,fireworks,lives,epi_length,num_epis,batch_size,illegal_moves,prob0
8200,0.0,-6.0,1.2807254134731556,0.0,4.280725413473156,117.52542372881356,502.6949152542373,0.0,0.0
8300,0.0,-6.0,1.2509152464989555,0.0,4.2509152464989555,118.46,503.16,0.0,0.0
8400,0.0,-6.0,1.2422005928971906,0.0,4.24220059289719,118.63,502.88,0.0,0.0
8500,0.0,-6.0,1.263653043948484,0.0,4.2636530439484845,118.04,502.87,0.0,0.0
8600,0.0,-6.0,1.2528736516822512,0.0,4.252873651682251,118.43,503.21,0.0,0.0
8700,0.0,-6.0,1.2515155770966955,0.0,4.251515577096694,118.35,502.73,0.0,0.0
8800,0.0,-6.0,1.2451023462928197,0.0,4.2451023462928195,118.48,502.56,0.0,0.0
8900,0.0,-6.0,1.2624226444240776,0.0,4.262422644424078,118.07,502.96,0.0,0.0
9000,0.0,-6.0,1.2542668951060003,0.0,4.254266895106001,118.29,502.87,0.0,0.0
9100,0.0,-6.0,1.247580712771354,0.0,4.247580712771355,118.5,502.96,0.0,0.0
9200,0.0,-6.0,1.2495572363498966,0.0,4.249557236349897,118.4,502.73,0.0,0.0
9300,0.0,-6.0,1.2544082776570895,0.0,4.254408277657089,118.31,502.99,0.0,0.0
9400,0.0,-6.0,1.2649619586704448,0.0,4.264961958670445,117.94,502.5,0.0,0.0
9500,0.0,-6.0,1.2330378366391985,0.0,4.233037836639199,118.82,502.59,0.0,0.0
9600,0.0,-6.0,1.2639318819289476,0.0,4.263931881928947,117.98,502.71,0.0,0.0
9700,0.0,-6.0,1.2383591214512022,0.0,4.238359121451202,118.69,502.7,0.0,0.0
9800,0.0,-6.0,1.2479413598553066,0.0,4.247941359855306,118.53,503.1,0.0,0.0
9900,0.0,-6.0,1.2741705372973713,0.0,4.274170537297371,117.75,502.89,0.0,0.0
10000,0.0,-6.0,1.2639717621287954,0.0,4.263971762128795,118.01,502.78,0.0,0.0
10100,0.0,-6.0,1.25560943500162,0.0,4.25560943500162,118.24,502.77,0.0,0.0
10200,0.0,-6.0,1.2436799554595124,0.0,4.243679955459512,118.55,502.82,0.0,0.0
10300,0.0,-6.0,1.2584922154980773,0.0,4.258492215498077,118.18,502.89,0.0,0.0
