epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
386800,-0.17141808004497172,0.0,3.288239806079102,0.0,0.0,6.288378907484027,80.07692307692308,502.9010989010989,0.0,0.0
386900,-0.17157105676829815,0.0,3.216403088158618,0.0,0.0,6.216403088158618,81.0,502.91,0.0,0.0
387000,-0.16651708491146563,0.0,3.1885301846546685,0.0,0.0,6.188530184654668,81.29,502.69,0.0,0.0
387100,-0.1618319895118475,0.0,3.193791423529573,0.0,0.0,6.1940295187676675,81.28,502.87,0.0,0.0
387200,-0.17064697481691837,-0.0011904761904761904,3.2002211088594223,0.0,0.0,6.200595192215964,81.22,502.94,0.01,0.0
387300,-0.16406436137855052,0.0,3.2036927773374715,0.0,0.0,6.20394756474416,81.17,503.03,0.0,0.0
387400,-0.17793055675923825,0.0,3.2773789875139943,0.0,0.0,6.277624839701023,80.19,502.84,0.0,0.0
387500,-0.17222534589469432,0.0,3.3400397236036916,0.0,0.0,6.340164723603691,79.39,502.87,0.0,0.0
387600,-0.18030140578746795,0.0,3.365685133463379,0.0,0.0,6.3660700490751925,79.07,502.77,0.0,0.0
387700,-0.180882466211915,0.0,3.3937141897409617,0.0,0.0,6.393839189740961,78.7,502.69,0.0,0.0
387800,-0.17902742221951484,0.0,3.3523876723027346,0.0,0.0,6.353505380363944,79.27,502.96,0.0,0.0
387900,-0.18078086972236634,-0.0013157894736842105,3.3955749971584384,0.0,0.0,6.3963445247383435,78.7,502.74,0.01,0.0
388000,-0.17925647974014283,0.0,3.446442881651385,0.0,0.0,6.447215614359496,78.14,503.15,0.0,0.0
388100,-0.1807901944965124,0.0,3.4654185607288923,0.0,0.0,6.4655467658570975,77.87,502.98,0.0,0.0
388200,-0.1745730845630169,0.0,3.470903572635675,0.0,0.0,6.471028572635677,77.85,503.2,0.0,0.0
388300,-0.17614806093275548,-0.0012345679012345679,3.515599748854557,0.0,0.0,6.516889665964559,77.3,503.12,0.01,0.0
388400,-0.16113688714802266,0.0,3.521829372930623,0.0,0.0,6.522593858445109,77.28,503.47,0.0,0.0
388500,-0.15909784715622663,0.0,3.5737190983681213,0.0,0.0,6.574772579228675,76.63,503.29,0.0,0.0
388600,-0.16644842594861983,0.0,3.5600037786608656,0.0,0.0,6.560948068949714,76.72,502.8,0.0,0.0
388700,-0.164897722825408,0.0,3.60261029390256,0.0,0.0,6.602610293902561,76.23,502.74,0.0,0.0
388800,-0.16442135691642762,0.0,3.639907979510115,0.0,0.0,6.640717429219564,75.87,503.13,0.0,0.0
388900,-0.16599226228892802,0.0,3.6305184950306706,0.0,0.0,6.6310330226971,75.93,502.9,0.0,0.0
389000,-0.1642260318249464,0.0,3.6161187043348675,0.0,0.0,6.6173190915642,76.1,503.07,0.0,0.0
389100,-0.17738493651151657,0.0,3.6821181492202846,0.0,0.0,6.683324919553581,75.45,503.71,0.0,0.0
389200,-0.18095447830855846,0.0,3.6411769026020817,0.0,0.0,6.641705286682364,75.8,502.93,0.0,0.0
389300,-0.17550714507699014,0.0,3.610255886071022,0.0,0.0,6.611173789403982,76.14,502.92,0.0,0.0
389400,-0.1738167768716812,0.0,3.5844170249586598,0.0,0.0,6.584417024958661,76.46,503.03,0.0,0.0
389500,-0.17855762109160422,0.0,3.4999518304217943,0.0,0.0,6.500838226584549,77.54,503.54,0.0,0.0
389600,-0.18222927413880824,0.0,3.559796017379065,0.0,0.0,6.560572333168539,76.71,502.85,0.0,0.0
389700,-0.18907381758093833,0.0,3.567607209513052,0.0,0.0,6.568395291701133,76.67,503.1,0.0,0.0
389800,-0.18750177823007108,0.0,3.5149536056408714,0.0,0.0,6.515611635330482,77.26,502.86,0.0,0.0
389900,-0.17667751871049403,0.0,3.503667242344077,0.0,0.0,6.504149170054919,77.38,502.64,0.0,0.0
390000,-0.1821831414103508,0.0,3.4936811469957347,0.0,0.0,6.494330853613129,77.53,503.05,0.0,0.0
390100,-0.18369476340711116,0.0,3.42693535015341,0.0,0.0,6.427696715004825,78.34,502.94,0.0,0.0
390200,-0.17127091377973558,0.0,3.3374710221388675,0.0,0.0,6.338352601086235,79.36,502.48,0.0,0.0
390300,-0.17319888025522232,0.0,3.3673869593280843,0.0,0.0,6.367765286248078,79.06,503.0,0.0,0.0
390400,-0.19635343559086324,-0.09565217391304348,3.45282757078386,0.0,0.0,6.4631624472913085,77.91,503.0,0.66,0.0
390500,-0.1753130754083395,0.0,3.4395509315698116,0.0,0.0,6.439801087917529,78.2,503.03,0.0,0.0
