epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon
641200,0.1266697645187378,5.6890756302521,5.739495798319328,5.6890756302521,2.134453781512605,81.05042016806723,7.0,567.3529411764706,0.0,0.0
641300,0.11356385529041291,5.555714285714285,5.628571428571429,5.612857142857143,2.3085714285714283,81.45285714285714,7.0,570.17,0.04,0.0
641400,0.11546483358368277,5.598392857142858,5.631964285714287,5.612678571428572,2.2755357142857138,81.22821428571427,7.01,569.32,0.01,0.0
641500,0.11735739029943942,5.578571428571427,5.685714285714284,5.592857142857141,2.3142857142857145,81.11857142857143,7.0,567.83,0.01,0.0
641600,0.12512880394235254,5.608392857142857,5.640892857142858,5.608392857142857,2.382678571428571,81.33535714285715,7.01,570.07,0.0,0.0
641700,0.12275452453643083,5.644285714285714,5.662857142857144,5.644285714285714,2.3614285714285717,81.53714285714287,7.0,570.76,0.0,0.0
641800,0.12128684308379889,5.634285714285715,5.668571428571429,5.662857142857144,2.2914285714285714,81.2842857142857,7.0,568.99,0.02,0.0
641900,0.11428984709084034,5.645714285714284,5.6742857142857135,5.645714285714284,2.27,80.93,7.0,566.51,0.0,0.0
642000,0.11326605252921582,5.61125,5.673392857142857,5.61125,2.191607142857143,80.54785714285714,7.02,565.25,0.0,0.0
642100,0.11464985928498209,5.582857142857142,5.667142857142856,5.597142857142857,2.2028571428571424,80.98714285714286,7.0,566.91,0.01,0.0
642200,0.11071365587413311,5.5928571428571425,5.65142857142857,5.607142857142857,2.181428571428571,80.81285714285714,7.0,565.69,0.01,0.0
642300,0.11838540822267532,5.65,5.724285714285712,5.65,2.2357142857142853,80.5957142857143,7.0,564.17,0.0,0.0
642400,0.11536653708666562,5.672857142857143,5.7057142857142855,5.672857142857143,2.2128571428571426,80.61571428571429,7.0,564.31,0.0,0.0
642500,0.11248762592673302,5.669999999999999,5.687142857142857,5.669999999999999,2.228571428571428,80.77714285714286,7.0,565.44,0.0,0.0
642600,0.11114272121340037,5.520000000000001,5.638571428571429,5.534285714285715,2.1614285714285715,80.71857142857144,7.0,565.03,0.01,0.0
642700,0.1176281797979027,5.595714285714285,5.662857142857142,5.61,2.1014285714285714,80.7,7.0,564.9,0.01,0.0
642800,0.11138085615326418,5.589285714285714,5.689821428571429,5.617857142857144,1.9757142857142858,80.62303571428572,7.01,565.08,0.02,0.0
642900,0.11085711384774186,5.564999999999999,5.674464285714285,5.564999999999999,1.9791071428571427,80.58875000000002,7.01,564.84,0.0,0.0
643000,0.09903354257228784,5.434285714285714,5.678571428571429,5.434285714285714,1.8899999999999997,80.37285714285714,7.0,562.61,0.0,0.0
643100,0.11050494201481342,5.602857142857143,5.668571428571428,5.602857142857143,2.0599999999999996,80.98,7.0,566.86,0.0,0.0
643200,0.10547520081803669,5.582857142857142,5.71,5.597142857142858,2.0,80.80714285714286,7.0,565.65,0.01,0.0
643300,0.11035079929977655,5.559107142857142,5.6416071428571435,5.559107142857142,2.053035714285714,81.06392857142856,7.01,568.17,0.0,0.0
643400,0.11513950044289231,5.597142857142857,5.644285714285714,5.597142857142857,2.2042857142857137,80.77428571428571,7.0,565.42,0.0,0.0
643500,0.11352078644093126,5.577142857142859,5.625714285714286,5.577142857142859,2.217142857142857,80.85142857142857,7.0,565.96,0.0,0.0
643600,0.10834590850397945,5.505714285714285,5.597142857142855,5.548571428571428,2.1857142857142855,80.57428571428572,7.0,564.02,0.03,0.0
643700,0.10796530550345779,5.219464285714286,5.67,5.576607142857143,2.0117857142857143,79.60892857142856,7.01,557.97,0.25,0.0
643800,0.11920258018188179,5.601428571428572,5.66625,5.601428571428572,1.9405357142857145,79.3175,7.01,555.94,0.0,0.0
643900,0.10620536587201058,5.464821428571429,5.591964285714287,5.479107142857143,1.9501785714285718,78.98553571428573,7.03,554.94,0.01,0.0
