epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target
445700,-0.012621650511539692,3.2246978865113367,38.94191176470589,19.114141586867305,18.965201778385776,1.7729993160054718,64.0751538987688,16.046511627906977,1028.0232558139535,0.0,0.0,0.08518937195456305,"[0.0956706  0.04533811 0.01373866 0.00189887 0.15785366 0.08287795
 0.08344159 0.02201915 0.05787943 0.07739224 0.36188975]",14.443326950073242,14.510360717773438
445800,-0.01319586277124472,3.386874760389328,38.820444117647064,19.082867647058823,18.905735294117648,1.7888970588235293,64.36169117647059,16.07,1034.13,0.0,0.0,0.08776839308440686,"[0.0777795  0.05714227 0.01583514 0.01706479 0.14805324 0.07799461
 0.09836409 0.0239902  0.04621699 0.08210344 0.35545573]",14.37939453125,14.592742919921875
445900,-0.014392417597118765,3.406605829000473,38.816315882352946,19.083549019607844,18.94939705882353,1.7748039215686273,64.40135049019608,16.07,1034.68,0.66,0.0,0.08762291878461838,"[0.06756997 0.06929783 0.01492557 0.00300452 0.15209934 0.08255952
 0.09790029 0.02137787 0.05105292 0.07301003 0.3672021 ]",14.505143165588379,14.685314178466797
446000,-0.015277133028721437,3.180769155025482,38.90543676470589,19.10008088235294,18.98997058823529,1.8004215686274512,64.88868137254902,16.0,1038.09,0.08,0.0,0.08884853266179561,"[0.08660235 0.06626349 0.01600461 0.0110233  0.14564776 0.07065717
 0.09871872 0.01889156 0.04040267 0.07386272 0.37192565]",14.250282287597656,14.025228500366211
446100,-0.01604418264236301,3.463653440475464,39.024516911764714,19.181470588235296,19.00125,1.7497426470588235,64.42867647058824,16.07,1035.18,0.16,0.0,0.08803637407720089,"[0.08776863 0.04288151 0.01373725 0.01396051 0.14968841 0.07476297
 0.11505134 0.0162215  0.05733481 0.07823703 0.35035604]",14.577420234680176,14.527090072631836
446200,-0.016705342891509645,4.169884170293808,38.28092491830066,18.905763888888888,18.53470588235294,1.661875,63.898125,16.08,1027.19,0.0,0.0,0.08686436038464308,"[0.1028366  0.05411209 0.0073039  0.00244082 0.14612906 0.07565682
 0.09246185 0.03134921 0.05250483 0.07095917 0.36424565]",14.595460891723633,14.452159881591797
446300,-0.013286085381405428,3.98771987080574,38.74644624183007,19.085821078431373,18.81098039215686,1.6686519607843138,63.7759272875817,16.17,1030.78,0.03,0.0,0.08310630895197392,"[0.10432581 0.03736315 0.01760915 0.00555542 0.1457397  0.08275527
 0.08493443 0.0279409  0.04591454 0.08283179 0.36502984]",15.345191955566406,14.843585968017578
446400,-0.014520162310218439,3.334323198795319,39.31868455882353,19.320257352941177,19.14625,1.7485661764705882,64.815,16.02,1038.27,0.01,0.0,0.08632362931966782,"[0.09700171 0.03782086 0.02034913 0.00690865 0.15345904 0.06017064
 0.09455208 0.02366706 0.0577215  0.07276108 0.37558827]",14.134960174560547,14.054759979248047
446500,-0.012639066004776395,3.912375794649124,38.603604411764714,19.05939950980392,18.876948529411763,1.6996446078431373,64.51245098039215,16.06,1035.02,2.08,0.0,0.08178563758730889,"[0.07759863 0.05433451 0.01937044 0.02050992 0.14907427 0.06975669
 0.09737664 0.0202906  0.042639   0.08501446 0.3640348 ]",14.133491516113281,14.472445487976074
446600,-0.014801463598851115,3.2620989751815794,38.98487794117647,19.1325,19.005220588235296,1.785404411764706,64.59886029411764,16.07,1037.88,0.0,0.0,0.08669477209448814,"[0.08524124 0.06122442 0.0097969  0.01095606 0.14585856 0.06902675
 0.09064639 0.02223009 0.05460838 0.0702104  0.3802008 ]",13.671906471252441,13.86396312713623
446700,-0.013453485774225555,4.01337961435318,38.98313455882353,19.23470588235294,18.874963235294118,1.758639705882353,64.55441176470589,16.04,1035.32,0.0,0.0,0.0875526662170887,"[0.07047234 0.04992565 0.01427907 0.02654674 0.15445958 0.0846716
 0.09025736 0.02153561 0.0517248  0.07436102 0.36176622]",14.702807426452637,14.46655559539795
446800,-0.01632227661786601,5.662167975902557,38.129770378151264,19.040887605042016,18.342410714285712,1.6578991596638653,64.37235294117647,16.08,1034.63,1.18,0.0,0.09160213626921176,"[0.08332494 0.07022179 0.00919959 0.00675233 0.1451104  0.07376059
 0.09215705 0.02615857 0.0583014  0.07602589 0.3589874 ]",14.034703254699707,13.654067039489746
446900,-0.0157390132243745,4.196718542575836,38.493620424836614,19.00420751633987,18.648263888888888,1.6438398692810459,63.84793709150326,16.1,1027.64,0.02,0.0,0.08558846034109592,"[0.09319412 0.05480874 0.02010759 0.01760538 0.14651006 0.06938411
 0.08818623 0.01705759 0.0455044  0.07775241 0.36988938]",14.917132377624512,14.3488130569458
447000,-0.014391113913152367,3.8738750314712522,38.68969485294119,19.049632352941174,18.785073529411765,1.7546691176470588,63.903933823529414,16.08,1027.34,0.03,0.0,0.08852734826505185,"[0.08417766 0.04696511 0.00781434 0.01698737 0.15224932 0.06866996
 0.10575121 0.0212674  0.05033653 0.07371483 0.37206623]",14.54129695892334,14.58877944946289
