epoch,loss,returns,fireworks,lives,epi_length,num_epis,batch_size,illegal_moves,prob0
1,-69.04295349121094,-44.789583333333326,1.8125,0.0,10.541666666666666,48.0,506.0,186.0,0.0
100,-4.112069103998517,-6.390298495070722,1.2363189134928076,0.0,4.65528902072489,109.43434343434343,502.90909090909093,3.1313131313131315,0.0
200,-0.32027747029438614,-6.0,1.2520303293286608,0.0,4.252204360805658,118.36,502.85,0.0,0.0
300,-0.3081811021588601,-6.0,1.2412059002633908,0.0,4.24120590026339,118.61,502.67,0.0,0.0
400,-5.089724772915361e-06,-6.0,1.243356849248452,0.0,4.243356849248452,118.52,502.59,0.0,0.0
500,-5.3356801117843135e-06,-6.0,1.2662437961663489,0.0,4.266243796166349,117.94,502.81,0.0,0.0
600,-5.5402264933945846e-06,-6.0,1.2458770659925085,0.0,4.245877065992509,118.52,502.82,0.0,0.0
700,-5.91199689097266e-06,-6.0,1.258030925667529,0.0,4.258030925667529,118.13,502.68,0.0,0.0
800,-6.361851046676748e-06,-6.0,1.2439201580599013,0.0,4.243920158059901,118.55,502.67,0.0,0.0
900,-6.839361572019698e-06,-6.0,1.252759265838955,0.0,4.252759265838955,118.27,502.68,0.0,0.0
1000,-7.396585542664979e-06,-6.0,1.274317080317208,0.0,4.274317080317208,117.72,502.83,0.0,0.0
1100,-8.19313019292167e-06,-6.0,1.2742720960456893,0.0,4.2742720960456895,117.71,502.76,0.0,0.0
1200,-9.280476488129353e-06,-6.0,1.284041412498756,0.0,4.284041412498755,117.55,503.18,0.0,0.0
1300,-1.0525321176828583e-05,-6.0,1.2601552994999496,0.0,4.260155299499949,118.15,502.91,0.0,0.0
1400,-1.2426369166860241e-05,-6.0,1.2674324211132793,0.0,4.26743242111328,117.91,502.77,0.0,0.0
1500,-1.5078467786224792e-05,-6.0,1.250379297550223,0.0,4.250379297550222,118.35,502.64,0.0,0.0
1600,-0.0009050229216791194,-6.0,1.2600358473622137,0.0,4.2600358473622135,118.17,502.99,0.0,0.0
1700,-1.3549333552873576e-05,-6.0,1.2720603507972266,0.0,4.272060350797227,117.77,502.69,0.0,0.0
1800,-0.001484699096536133,-6.0,1.270463898467373,0.0,4.270463898467375,117.86,502.93,0.0,0.0
1900,-1.7341430725537065e-06,-6.0,1.275573861440651,0.0,4.275573861440651,117.71,502.91,0.0,0.0
2000,-1.4339390878603809e-06,-6.0,1.237765881113671,0.0,4.2377658811136705,118.7,502.62,0.0,0.0
2100,-0.0012613951200304862,-6.0,1.2455437850105986,0.0,4.245543785010598,118.51,502.8,0.0,0.0
2200,-2.6300865187955934e-08,-6.0,1.2597959472604023,0.0,4.259795947260403,118.08,502.67,0.0,0.0
2300,-2.8149596951188017e-08,-6.0,1.2541710759120934,0.0,4.254171075912093,118.24,502.7,0.0,0.0
2400,-2.5337435469729996e-08,-6.0,1.2618885212546516,0.0,4.261888521254652,118.02,502.65,0.0,0.0
2500,-2.589884890991101e-08,-6.0,1.2469456777736905,0.0,4.246945677773691,118.47,502.89,0.0,0.0
2600,-2.709972983350184e-08,-6.0,1.2421016358163757,0.0,4.2421016358163754,118.64,502.92,0.0,0.0
2700,-2.7638783728356485e-08,-6.0,1.2679533329782942,0.0,4.267953332978293,117.88,502.72,0.0,0.0
2800,-2.8281618287273602e-08,-6.0,1.2706102826483954,0.0,4.270610282648395,117.84,502.76,0.0,0.0
2900,-2.8247502004141722e-08,-6.0,1.2624274728051155,0.0,4.262427472805115,118.08,503.0,0.0,0.0
3000,-2.5890904367109614e-08,-6.0,1.2661363574251727,0.0,4.266136357425172,117.89,502.56,0.0,0.0
3100,-2.3883049240502884e-08,-6.0,1.2433889039445938,0.0,4.243388903944594,118.59,502.86,0.0,0.0
3200,-2.2275784727909808e-08,-6.0,1.2715613492467923,0.0,4.2715613492467925,117.8,502.85,0.0,0.0
3300,-2.791164430249182e-08,-6.0,1.2385314008170498,0.0,4.23853140081705,118.69,502.76,0.0,0.0
3400,-3.2995429615212404e-08,-6.0,1.2741356714728052,0.0,4.274135671472805,117.68,502.6,0.0,0.0
3500,-2.5697187058248972e-08,-6.0,1.2753400440473035,0.0,4.275340044047303,117.7,502.79,0.0,0.0
3600,-3.088704204401438e-08,-6.0,1.2398633414548719,0.0,4.239863341454871,118.68,502.79,0.0,0.0
3700,-2.849703892415789e-08,-6.0,1.2578948902958502,0.0,4.25789489029585,118.16,502.71,0.0,0.0
3800,-2.722895823037419e-08,-6.0,1.2472208940470544,0.0,4.247220894047055,118.5,502.9,0.0,0.0
3900,-2.7297359554978583e-08,-6.0,1.2300297957763282,0.0,4.2300297957763275,119.02,503.1,0.0,0.0
4000,-2.679638869906853e-08,-6.0,1.2569818978814256,0.0,4.256981897881425,118.18,502.67,0.0,0.0
4100,-2.9239023962013278e-08,-6.0,1.2593503611228107,0.0,4.25935036112281,118.13,502.8,0.0,0.0
4200,-2.904313899598776e-08,-6.0,1.2620905931609494,0.0,4.26209059316095,118.04,502.76,0.0,0.0
4300,-3.2771671234499425e-08,-6.0,1.2530727230560605,0.0,4.253072723056061,118.34,502.89,0.0,0.0
4400,-2.8370121674115013e-08,-6.0,1.2618158113710758,0.0,4.261815811371076,118.11,502.94,0.0,0.0
4500,-3.2194658583506454e-08,-6.0,1.246960273452448,0.0,4.246960273452448,118.52,502.98,0.0,0.0
4600,-2.972561978342725e-08,-6.0,1.2508581300663573,0.0,4.250858130066358,118.39,502.96,0.0,0.0
4700,-3.394558063973818e-08,-6.0,1.2488303495756448,0.0,4.248830349575645,118.41,502.74,0.0,0.0
4800,-3.29802284593228e-08,-6.0,1.2454883088491204,0.0,4.24548830884912,118.6,503.18,0.0,0.0
4900,-3.848336628031745e-08,-6.0,1.2631263051502266,0.0,4.263126305150227,118.09,503.0,0.0,0.0
5000,-3.2486145453702875e-08,-6.0,1.267776008956784,0.0,4.267776008956784,117.86,502.61,0.0,0.0
5100,-3.513412877076405e-08,-6.0,1.253805137388804,0.0,4.253805137388804,118.24,502.64,0.0,0.0
