epoch,loss,returns,fireworks,lives,epi_length,num_epis,batch_size,illegal_moves,prob0
1,-65.04947662353516,-38.0275,1.0166666666666666,0.0,8.45,60.0,507.0,192.0,0.0
100,-0.14422746613509463,-6.00993265993266,1.2645467640158674,0.0,4.271548150429019,117.78787878787878,502.7070707070707,0.10101010101010101,0.0
200,0.0,-6.0,1.2466798791402183,0.0,4.246679879140218,118.38,502.4,0.0,0.0
300,0.0,-6.0,1.259445415326373,0.0,4.259445415326373,118.14,502.91,0.0,0.0
400,0.0,-6.0,1.2612092461489792,0.0,4.261209246148979,118.16,503.04,0.0,0.0
500,0.0,-6.0,1.2457437449464424,0.0,4.2457437449464415,118.51,502.8,0.0,0.0
600,0.0,-6.0,1.2624806949716656,0.0,4.262480694971666,118.07,502.8,0.0,0.0
700,0.0,-6.0,1.243128856909126,0.0,4.243128856909126,118.58,502.73,0.0,0.0
800,0.0,-6.0,1.2858803464403836,0.0,4.285880346440383,117.45,502.96,0.0,0.0
900,0.0,-6.0,1.2793235644255545,0.0,4.279323564425554,117.6,502.82,0.0,0.0
1000,0.0,-6.0,1.2760979291107484,0.0,4.276097929110748,117.67,502.79,0.0,0.0
1100,0.0,-6.0,1.259280811965981,0.0,4.259280811965982,118.21,503.02,0.0,0.0
1200,0.0,-6.0,1.2659193439660161,0.0,4.265919343966016,117.95,502.79,0.0,0.0
1300,0.0,-6.0,1.2584922669840157,0.0,4.258492266984016,118.12,502.64,0.0,0.0
1400,0.0,-6.0,1.249283646099352,0.0,4.249283646099352,118.4,502.76,0.0,0.0
1500,0.0,-6.0,1.2602103998834702,0.0,4.260210399883471,118.11,502.8,0.0,0.0
1600,0.0,-6.0,1.250970921228635,0.0,4.250970921228634,118.41,503.03,0.0,0.0
1700,0.0,-6.0,1.258603397590573,0.0,4.258603397590574,118.15,502.79,0.0,0.0
1800,0.0,-6.0,1.2615458767827286,0.0,4.261545876782728,118.13,503.0,0.0,0.0
1900,0.0,-6.0,1.2855314998082468,0.0,4.285531499808247,117.41,502.78,0.0,0.0
2000,0.0,-6.0,1.2686672478681904,0.0,4.26866724786819,117.9,502.9,0.0,0.0
2100,0.0,-6.0,1.2770198512282498,0.0,4.27701985122825,117.65,502.83,0.0,0.0
2200,0.0,-6.0,1.271757139176952,0.0,4.271757139176952,117.83,502.98,0.0,0.0
2300,0.0,-6.0,1.2627506832461157,0.0,4.262750683246114,118.08,502.9,0.0,0.0
2400,0.0,-6.0,1.2367676564911063,0.0,4.236767656491107,118.82,503.08,0.0,0.0
2500,0.0,-6.0,1.2534560960006185,0.0,4.253456096000619,118.34,502.93,0.0,0.0
2600,0.0,-6.0,1.2493129236665732,0.0,4.249312923666573,118.37,502.65,0.0,0.0
2700,0.0,-6.0,1.2665056152838892,0.0,4.266505615283889,117.92,502.67,0.0,0.0
2800,0.0,-6.0,1.2601012787358994,0.0,4.260101278735898,118.12,502.78,0.0,0.0
2900,0.0,-6.0,1.2413784174859357,0.0,4.241378417485937,118.61,502.69,0.0,0.0
3000,0.0,-6.0,1.2508625088430667,0.0,4.250862508843067,118.28,502.5,0.0,0.0
3100,0.0,-6.0,1.254126286140635,0.0,4.254126286140635,118.3,502.92,0.0,0.0
3200,0.0,-6.0,1.2618686294756982,0.0,4.261868629475699,118.07,502.85,0.0,0.0
3300,0.0,-6.0,1.2692606089780418,0.0,4.269260608978041,117.87,502.83,0.0,0.0
3400,0.0,-6.0,1.2444026929118264,0.0,4.244402692911827,118.54,502.78,0.0,0.0
3500,0.0,-6.0,1.2460570478661268,0.0,4.2460570478661275,118.51,502.88,0.0,0.0
3600,0.0,-6.0,1.2798064427153757,0.0,4.279806442715376,117.58,502.87,0.0,0.0
3700,0.0,-6.0,1.2571854197342731,0.0,4.257185419734274,118.2,502.82,0.0,0.0
3800,0.0,-6.0,1.2694647969733945,0.0,4.269464796973395,117.77,502.41,0.0,0.0
3900,0.0,-6.0,1.2769220656915181,0.0,4.276922065691518,117.58,502.54,0.0,0.0
4000,0.0,-6.0,1.2564314691250975,0.0,4.256431469125098,118.29,503.02,0.0,0.0
4100,0.0,-6.0,1.262171345238299,0.0,4.262171345238299,118.1,502.91,0.0,0.0
4200,0.0,-6.0,1.2488250575126387,0.0,4.248825057512638,118.41,502.68,0.0,0.0
4300,0.0,-6.0,1.2586399979136225,0.0,4.258639997913622,118.14,502.79,0.0,0.0
4400,0.0,-6.0,1.252915541844831,0.0,4.252915541844831,118.34,503.0,0.0,0.0
4500,0.0,-6.0,1.246302228692325,0.0,4.2463022286923255,118.49,502.76,0.0,0.0
4600,0.0,-6.0,1.2617105719304353,0.0,4.261710571930435,118.04,502.71,0.0,0.0
4700,0.0,-6.0,1.2564571296754896,0.0,4.256457129675489,118.15,502.56,0.0,0.0
4800,0.0,-6.0,1.249976784552719,0.0,4.249976784552719,118.39,502.69,0.0,0.0
4900,0.0,-6.0,1.2373839216021953,0.0,4.237383921602196,118.8,503.02,0.0,0.0
5000,0.0,-6.0,1.2564178727392112,0.0,4.256417872739212,118.15,502.47,0.0,0.0
