epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target,clip_frac
927900,-0.013191896575418386,25473.195771188446,1073.9853164714075,12.300742271196816,10.316211229847594,0.9204881818518181,220.16090735863463,9.363636363636363,1286.090909090909,661.6666666666666,0.0,1.0439244833859531,"[3.80678087e-01 1.66983873e-01 1.36664331e-01 7.21710846e-02
 1.18524924e-01 6.82759378e-03 1.82472359e-05 1.20514265e-10
 1.02509364e-06 3.16890590e-02 8.64417553e-02]",194.52903747558594,179.87281799316406,0.011607396121800059
928000,-0.014212814308702946,16781.51955566406,950.9257926001777,12.820652125652122,11.359885447885446,0.9566041736041736,395.9011794039296,5.61,1320.84,948.18,0.0,1.2566474094986915,"[1.21617995e-01 2.27764308e-01 1.70474634e-01 1.99370876e-01
 1.85959846e-01 9.19541903e-03 1.16471620e-06 4.23918012e-10
 6.33575155e-07 2.80675068e-02 5.75475916e-02]",195.01409912109375,180.5882110595703,0.003708897125907242
928100,-0.012936594181228429,25918.428010253905,1050.014034231651,12.65657725852579,10.401418481028777,0.865562640790582,279.02038364494985,8.84,1277.25,693.15,0.0,0.9821626441180706,"[1.0695764e-01 1.3364145e-01 1.7411718e-01 1.3696450e-01 1.1873136e-01
 2.4038466e-02 1.8974065e-04 1.6767306e-10 4.4164794e-06 9.9744834e-02
 2.0561042e-01]",197.67381286621094,267.9521179199219,0.012310082110925578
928200,-0.01452545522712171,18927.090053710937,962.9859127028528,13.003516372516374,12.369895271395274,1.0818450993450994,403.3169107836607,6.14,1302.42,889.2,0.0,1.2153524973988532,"[2.6180804e-01 1.3510847e-01 2.2946073e-01 1.1963885e-01 2.1585035e-01
 3.7348282e-03 2.5381874e-05 4.0993329e-13 5.4356713e-07 7.4831937e-03
 2.6889611e-02]",198.73358154296875,158.75802612304688,0.008287288826541044
928300,-0.01501900820992887,11679.493916015625,831.8259998051946,12.810242424242427,12.345127705627705,1.0489004329004328,514.8779653679653,3.91,1315.49,1053.34,0.0,1.327743124961853,"[2.1611799e-01 8.9536868e-02 1.1616784e-01 6.1724201e-02 1.2875748e-01
 3.0200766e-02 7.5469757e-06 7.1912108e-11 2.8466718e-06 9.9408247e-02
 2.5807622e-01]",197.77386474609375,261.5330810546875,0.007048154140356928
928400,-0.014984902404248714,12762.89698486328,829.1212759379508,12.635136724386726,12.034505772005776,1.023062950937951,499.7759350649351,4.31,1284.08,997.94,0.0,1.3122756451368331,"[1.4511202e-01 2.0321955e-01 2.0038719e-01 5.9388794e-02 2.6283538e-01
 1.1874644e-02 5.6050254e-07 2.7827146e-12 6.1966318e-08 3.7998777e-02
 7.9183012e-02]",197.12680053710938,190.12518310546875,0.003391146813519299
928500,-0.015130525631830096,9598.595993652343,699.12155010101,12.553161616161615,10.536510101010101,0.8309242424242425,616.442196969697,2.76,1210.05,1036.6,0.0,1.3694317215681076,"[1.5920201e-01 2.5516650e-01 1.4495209e-01 1.8118131e-01 1.9527857e-01
 3.8682227e-03 7.3312854e-06 2.5452928e-11 6.3698138e-07 1.5709605e-02
 4.4633646e-02]",195.02865600585938,163.1236114501953,0.003769380778539926
928600,-0.015754586989060043,11882.553376464844,691.568924819625,12.287961732711732,9.959612942612942,0.8184307914307913,597.601211011211,3.54,1216.07,996.07,0.0,1.3447812366485596,"[1.5759856e-01 9.7817637e-02 2.7287468e-01 2.4887365e-01 1.8713753e-01
 1.8761726e-03 1.8743839e-07 8.0886448e-13 3.4552983e-08 8.4439022e-03
 2.5377508e-02]",193.49562072753906,151.377197265625,0.011138665142934769
928700,-0.014806334394961596,10371.087272949218,693.0168211904763,12.76794227994228,11.530165945165946,0.9360198412698412,647.0738322510823,2.97,1210.41,1017.86,0.0,1.3732528525590897,"[2.1753417e-01 1.1256391e-01 2.4744548e-01 1.4311151e-01 2.1241884e-01
 5.0761453e-03 1.1763904e-06 7.2617017e-12 8.4563482e-08 2.2742987e-02
 3.9105669e-02]",191.28001403808594,167.2195587158203,0.005557893383665941
928800,-0.01510307114571333,10962.215971679687,744.4464766577867,12.857056637806636,11.848288572538571,0.9594080086580087,605.299059052059,3.34,1254.69,1035.68,0.0,1.3518756109476089,"[1.8227248e-01 1.6737704e-01 1.8229824e-01 1.6176951e-01 1.5309601e-01
 1.0093719e-02 3.2154512e-06 3.2626044e-11 1.7858325e-07 3.8144417e-02
 1.0494512e-01]",189.17160034179688,187.8329620361328,0.004077236646553501
