epoch,loss_pi,loss_vf,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs,avg_value,avg_target
1516700,-0.012064007729003649,6753.128499348958,2213.2616012655058,22.129839435774308,21.683060724289714,1.5539340736294516,63.14031237494997,16.297619047619047,1028.202380952381,3.488095238095238,0.0,0.09246460641069072,"[0.05061909 0.12136421 0.00215622 0.01943326 0.06246307 0.09108176
 0.11061202 0.06034853 0.00600436 0.13282731 0.34309015]",806.8643188476562,828.0385131835938
1516800,-0.01500086549553089,6610.050952148437,2226.7717117647057,22.264558823529413,21.625514705882352,1.38625,63.15966911764706,16.17,1021.1,0.15,0.0,0.09251629643142223,"[0.04102633 0.14094535 0.0112264  0.03042622 0.05078844 0.08759834
 0.08312973 0.0674358  0.00689296 0.11358837 0.36694205]",796.163818359375,775.8441772460938
1516900,-0.012240555562311784,6533.45416015625,2231.2448411764703,22.31011029411765,21.586838235294113,1.4346323529411764,63.23275735294118,16.19,1023.47,0.07,0.0,0.09361635968089103,"[0.05751231 0.12977414 0.00260457 0.02491381 0.0577437  0.07393381
 0.08075809 0.05529186 0.01052246 0.14399023 0.362955  ]",817.0026245117188,813.6512451171875
1517000,-0.015278549423092045,7281.681850585937,2207.9017948529413,22.083014705882352,20.784411764705883,1.1950735294117647,63.04727941176471,16.22,1022.36,0.18,0.0,0.09204266980290413,"[0.05970066 0.13201503 0.00242046 0.01621368 0.05257572 0.10694645
 0.09063923 0.06137113 0.00755473 0.12212736 0.34843555]",781.1071166992188,796.9365234375
1517100,-0.014729484351119027,7496.6678466796875,2210.5751838235287,22.122242647058826,19.57746323529412,1.0684926470588234,62.354669117647056,16.47,1026.57,0.12,0.0,0.0898054725676775,"[0.05536382 0.13107298 0.00190281 0.01760781 0.06485643 0.08570085
 0.09471408 0.07182031 0.00928583 0.13007401 0.33760107]",806.27880859375,811.3246459960938
1517200,-0.011878153776051477,7655.9490625,2207.04337867647,22.08011029411765,20.19834558823529,1.1796691176470586,62.1666544117647,16.58,1030.39,0.07,0.0,0.09339942462742329,"[0.05338042 0.139259   0.00122216 0.01246942 0.05058181 0.08410016
 0.1057341  0.0630625  0.00757474 0.13509807 0.34751764]",796.98583984375,816.8533325195312
1517300,-0.01416977500950452,6583.79123046875,2219.352594852941,22.19192401960784,21.63501225490196,1.516041666666667,63.062732843137255,16.29,1026.06,3.13,0.0,0.09301712535321713,"[0.05676719 0.1255847  0.00363736 0.02205641 0.10540681 0.07568149
 0.07725886 0.05658571 0.01143127 0.13235752 0.33323264]",881.7039794921875,865.45654296875
1517400,-0.013115421129041351,6494.834458007813,2217.200219852941,22.167022058823527,21.736286764705884,1.570698529411765,62.56161764705883,16.46,1029.4,0.71,0.0,0.09019119523465634,"[0.07253373 0.14157669 0.00379268 0.02222843 0.04654471 0.07964519
 0.08089684 0.06180279 0.01121191 0.11676412 0.36300287]",813.5609130859375,792.0065307617188
1517500,-0.015785930331330748,6527.690092773438,2214.0036294117635,22.13426470588235,21.73886029411764,1.533639705882353,62.58150735294119,16.4,1026.06,0.05,0.0,0.09299660854041576,"[7.3952012e-02 1.2470835e-01 2.9980726e-04 2.3457577e-02 5.3672783e-02
 9.1079794e-02 8.6786009e-02 5.1275298e-02 1.0888292e-02 1.3446091e-01
 3.4941915e-01]",824.56494140625,823.8298950195312
1517600,-0.015947014009580016,6407.265756835937,2230.5655194004516,22.307463235294122,21.31047794117647,1.2930118778280544,62.41393099547511,16.48,1027.75,1.92,0.0,0.09465404786169529,"[0.04745721 0.13987632 0.00399339 0.01839749 0.05808796 0.07596534
 0.09855953 0.06480949 0.01689904 0.12912256 0.3468317 ]",812.9576416015625,812.6875610351562
1517700,-0.01569220114062773,7046.540209960937,2223.127565441176,22.234391339869283,21.008157679738567,1.2243709150326796,62.391793300653596,16.48,1027.83,0.22,0.0,0.08931040860712529,"[0.05981908 0.12355275 0.00822795 0.02496249 0.06355269 0.0790141
 0.09213705 0.06603338 0.01666826 0.12132726 0.34470496]",848.3651733398438,826.7077026367188
1517800,-0.014301951716188342,6338.444584960937,2218.214527941176,22.18033088235294,21.4164705882353,1.3399632352941178,62.56863970588236,16.42,1027.07,0.11,0.0,0.08867386788129807,"[0.05032198 0.12318002 0.00405779 0.02345622 0.06939352 0.0838483
 0.08505204 0.070685   0.0071606  0.13274992 0.35009465]",820.39306640625,814.3795166015625
1517900,-0.013695204613031819,7069.730595703125,2215.777166911764,22.153566176470587,21.59988970588235,1.4344117647058823,62.1072794117647,16.68,1035.65,0.08,0.0,0.08763898596167564,"[0.05815332 0.122877   0.00392301 0.01481787 0.0652178  0.08283683
 0.09264084 0.07817765 0.01815194 0.12800653 0.33519724]",835.2177124023438,840.2926635742188
1518000,-0.013788843142101541,6459.542666015625,2222.382602205882,22.222463235294118,21.37941176470589,1.3863235294117653,62.07786764705882,16.76,1040.21,0.1,0.0,0.09255874216556549,"[0.06628264 0.12378105 0.00240663 0.01596684 0.05305735 0.09471174
 0.09392944 0.06911901 0.0165323  0.12991905 0.334294  ]",772.1109008789062,794.5604858398438
1518100,-0.013259185329079628,7187.504775390625,2215.922231617647,22.165919117647057,20.553198529411766,1.1670220588235296,61.77661764705883,16.84,1040.13,0.06,0.0,0.09247907854616642,"[0.06784677 0.11348949 0.00527227 0.01941366 0.05598691 0.09624562
 0.09789892 0.07736102 0.01149452 0.1202023  0.3347885 ]",810.8958740234375,826.2100219726562
1518200,-0.013273972276365384,7106.518056640625,2209.9356845588236,22.11779411764706,19.342279411764704,1.0963602941176471,61.92838235294117,16.72,1035.18,0.05,0.0,0.09088683277368545,"[0.06803409 0.1097315  0.0111039  0.01794206 0.07245603 0.07864854
 0.07495467 0.07157056 0.0112191  0.13893673 0.34540287]",856.152587890625,844.1416625976562
1518300,-0.015138765823212452,7158.360932617187,2213.611152205882,22.155551470588236,19.30566176470588,1.1253676470588234,62.511580882352945,16.43,1026.68,0.04,0.0,0.08982759512960911,"[0.07025415 0.11326952 0.00522837 0.00975507 0.0672022  0.0856647
 0.08059033 0.05710822 0.01766559 0.12928551 0.3639763 ]",798.9522094726562,798.9260864257812
1518400,-0.013495714731398038,7846.052724609375,2205.7440562091497,22.090690359477122,17.89828431372549,1.0014746732026145,62.267320261437916,16.58,1031.98,0.22,0.0,0.09215917676687241,"[0.06243091 0.10235301 0.00777668 0.02313646 0.08071183 0.08620717
 0.08550866 0.0596994  0.01501161 0.12586021 0.35130402]",844.8975219726562,840.5703125
1518500,-0.011591192835476249,7147.710424804687,2218.070530882352,22.192614379084965,20.069174836601306,1.2094648692810457,62.557888071895434,16.46,1029.26,0.04,0.0,0.091224569901824,"[0.04709924 0.12915942 0.00575304 0.01705507 0.06892067 0.09012168
 0.07537363 0.07180806 0.01171103 0.12180521 0.36119294]",852.228271484375,833.3721923828125
1518600,-0.014180203553987667,7363.745466308594,2204.8773516339866,22.063243464052288,19.706515522875815,1.228329248366013,63.14014705882353,16.24,1025.05,0.09,0.0,0.08703204065561294,"[0.06753716 0.13227221 0.00979466 0.010624   0.05102686 0.08753624
 0.08505145 0.06297487 0.01532821 0.12384739 0.35400695]",809.9509887695312,803.8382568359375
1518700,-0.01306857462914195,7259.78923828125,2216.060992929864,22.180019796380094,19.530576923076925,1.1654638009049776,63.09718325791855,16.25,1024.37,2.9,0.0,0.08916312485933303,"[0.05931884 0.1250165  0.00836365 0.01321949 0.06904648 0.08612881
 0.08776467 0.06196814 0.01497422 0.12195609 0.35224313]",811.9986572265625,806.4733276367188
1518800,-0.013669608591008,6883.972443847656,2218.4617105392153,22.23643382352941,19.98080882352941,1.2147426470588234,66.96947303921569,15.98,1045.14,35.21,0.0,0.08828401805832982,"[0.07704046 0.09926042 0.00530651 0.01251402 0.0719965  0.07975323
 0.08724098 0.06303965 0.01374418 0.13564888 0.35445517]",832.2427978515625,837.9491577148438
1518900,-0.01191107039252529,6799.904790039062,2215.430615528589,22.1665942513369,20.529806406828467,1.3208216783216784,63.958310366104485,16.03,1022.94,6.06,0.0,0.08838745519518852,"[0.05906827 0.11029484 0.00479575 0.02955747 0.07059088 0.07905212
 0.08562113 0.04965945 0.01714953 0.13752449 0.3566861 ]",836.3171997070312,835.4952392578125
1519000,-0.012515543141053059,6356.441713867188,2214.3261602941175,22.191890756302524,21.72349264705882,1.5551260504201678,68.67971638655463,15.89,1021.5,13.61,0.0,0.09246528530493378,"[0.07671764 0.09953445 0.00346972 0.01706452 0.06286754 0.078114
 0.09377986 0.05949081 0.01555851 0.14393228 0.34947065]",764.05078125,777.5216064453125
1519100,-0.015547779118060134,7091.78873046875,2228.5301477124176,22.285984477124185,21.273974673202616,1.3425326797385622,62.682941176470585,16.32,1022.6,0.06,0.0,0.09639637134969234,"[0.07422988 0.101936   0.00320243 0.02931987 0.0577815  0.07785966
 0.10837688 0.06823362 0.0140835  0.11479151 0.35018516]",809.697265625,793.2395629882812
1519200,-0.014509108216152526,6882.45537109375,2221.249915441176,22.214007352941177,21.12018382352941,1.3312132352941177,62.70933823529412,16.34,1024.37,0.06,0.0,0.09847877144813538,"[0.06318026 0.09469281 0.00483542 0.02102531 0.07544958 0.07722928
 0.09237396 0.06284864 0.01591096 0.13108446 0.36136934]",837.4591064453125,833.1369018554688
1519300,-0.0146622092963662,7171.684711914062,2216.4003188725487,22.17248774509804,20.600134803921563,1.240171568627451,62.576139705882355,16.47,1029.34,2.59,0.0,0.10015284664928913,"[0.07349599 0.09173316 0.00411112 0.02325158 0.07294928 0.08398612
 0.09105714 0.06374252 0.01297189 0.12874031 0.3539609 ]",810.3264770507812,795.3038330078125
